"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","158","5670","CULTURE OF COLLEGE","Dominguez,Gabrielle Margaret","17","27","3.624","1.961","0","76.5","23.5","0","0","10","2","4","7","0","3","1","0","0","0","0","0","0","0","2","8","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","158","5671","CULTURE OF COLLEGE","Joslin,A'ame","16","20","3.694","2.047","0","75","25","0","0","4","1","6","5","2","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","158","5672","CULTURE OF COLLEGE","Campbell,Tiffany Alexis","17","21","3.024","1.981","0","47.1","35.3","5.9","0","6","0","5","3","2","2","2","1","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","158","5673","CULTURE OF COLLEGE","Joslin,A'ame","16","20","2.188","1.705","0","18.8","43.8","6.3","0","9","0","0","3","4","2","1","0","1","0","0","0","0","5","3","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","158","5674","CULTURE OF COLLEGE","Scott,Jocelyne Bartram","17","19","2.853","1.784","0","47.1","35.3","0","0","5","0","4","4","0","5","1","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","158","5675","CULTURE OF COLLEGE","Lawson,Richard Travis","18","20","3.117","1.936","0","61.1","16.7","5.6","11.1","3","2","5","4","1","2","0","0","1","0","0","2","0","1","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","158","9026","CULTURE OF COLLEGE","Weiss,Jeremy William","17","23","3.571","1.912","0","64.7","29.4","5.9","0","6","3","7","1","2","1","2","0","1","0","0","0","0","0","1","4","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","460","12079","BOOKS FOR READING INSTRUCTION","Brundick McNabb,Melissa","21","22","3.843","3.438","100","85.7","14.3","0","0","1","0","16","2","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","460","13690","BOOKS FOR READING INSTRUCTION","Adomat,Donna","18","19","3.983","3.299","94.7","100","0","0","0","1","1","16","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","460","5676","BOOKS FOR READING INSTRUCTION","Weltsek,Gustave J.","18","21","3.95","3.578","100","100","0","0","0","3","9","6","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","460","8102","BOOKS FOR READING INSTRUCTION","Yi,Joanne Heejoo","20","21","3.64","3.461","100","80","15","0","5","1","4","8","4","0","3","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","470","12508","PSYCHOLING TEACHERS OF READ","Penalva,Stacy Lee","12","18","3.608","3.425","86.7","66.7","25","8.3","0","6","3","4","1","2","1","0","0","1","0","0","0","0","0","2","3","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-X","470","9508","PSYCHOLING TEACHERS OF READ","Batsie,Ryan James","9","10","3.556","3.333","100","55.6","44.4","0","0","1","2","2","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","502","5677","INTERMDIATE STAT APPLIED TO ED","Svetina,Dubravka","16","17","3.694","3.846","70.6","75","25","0","0","1","6","2","4","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","520","32679","STRATEGIES FOR EDUC INQUIRY","Zhao,Pengfei","18","20","3.856","3.918","100","88.9","11.1","0","0","2","4","9","3","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","520","5679","STRATEGIES FOR EDUC INQUIRY","Carspecken,Lucinda Mary","17","19","4","3.775","89.5","100","0","0","0","2","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","521","30480","METHODOLOGICL APPR TO EDUC INQ","Carspecken,Phil Francis","10","11","4","3.936","100","100","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","525","14732","SURVEY RESEARCH METHODOLOGY","Gonyea,Robert Michael","19","21","3.968","3.82","65","100","0","0","0","2","12","5","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","603","5681","STATISTICAL DESIGN EDUC RES","Lorah,Julie Ann","12","12","3.867","3.794","83.3","91.7","8.3","0","0","0","3","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","604","11537","MULTIVARIATE ANLS IN EDUC RES","Delandshere,Ginette","21","22","3.443","3.816","72.7","57.1","28.6","14.3","0","1","0","11","1","2","3","1","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","611","10397","QUALITATIVE INQUIRY IN EDUCATN","Flinders,David Joseph","17","17","4","3.894","52.9","100","0","0","0","0","8","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","611","10785","QUALITATIVE INQUIRY IN EDUCATN","Lester,Jessica Nina","15","18","3.96","3.93","88.2","100","0","0","0","3","0","13","2","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","611","35623","QUALITATIVE INQUIRY IN EDUCATN","Carspecken,Lucinda Mary","18","19","3.983","3.92","94.7","100","0","0","0","1","1","16","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","611","5682","QUALITATIVE INQUIRY IN EDUCATN","Carspecken,Lucinda Mary","14","14","4","3.884","100","100","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","612","15009","CRITICAL QUALITATIVE INQUIRY I","Carspecken,Phil Francis","12","37","4","3.921","75","100","0","0","0","25","0","12","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","613","9599","CRITICAL QUALITATVE INQUIRY II","Dennis,Barbara","16","19","3.981","3.828","78.9","100","0","0","0","3","0","15","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","630","30481","NARRATIVE THEORY AND INQUIRY","Dennis,Barbara","19","21","4","3.908","85.7","100","0","0","0","2","1","18","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","631","15012","DISCOURSE THEORY AND ANALYSIS","Lester,Jessica Nina","19","24","4","3.922","95","100","0","0","0","5","0","19","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","639","10531","MULTILEVEL MODELING","Lorah,Julie Ann","22","23","3.705","3.863","39.1","77.3","22.7","0","0","1","0","9","8","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","650","16060","TOPICS IN INQUIRY METHODOLOGY","Bellini,Scott","9","11","3.9","3.917","100","100","0","0","0","2","0","6","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Y","650","30482","TOPICS IN INQUIRY METHODOLOGY","Wohlwend,Karen E.","9","9","4","3.96","100","100","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","EDUC","EDUC-Z","550","16074","TOPICAL SEMINAR IN ART EDUC","Weltsek,Gustave J.","11","12","3.973","3.738","91.7","100","0","0","0","1","6","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-G","405","13366","STUDIES IN ENGLISH LANGUAGE","Adams,Michael Paul","13","15","3.492","3.259","85.7","53.8","46.2","0","0","2","0","4","3","3","1","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","111","33536","DISCOVERING LITERATURE","Harrison,Mark L","20","34","2.755","2.901","0","30","45","10","5","16","0","1","5","2","5","2","2","0","0","0","1","0","2","5","9","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","203","5686","INTRODUCTION TO DRAMA","Borgo,Mary Elizabeth","25","29","3.868","3.208","8","92","4","4","0","4","16","6","1","1","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","15451","INTRODUCTION TO FICTION","Gallick,Steven Michael","24","35","3.079","3.31","4","29.2","58.3","12.5","0","11","0","3","4","1","7","6","2","1","0","0","0","0","0","1","10","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","17615","INTRODUCTION TO FICTION","Halloran,Vivian","24","32","3.367","3.22","0","58.3","25","16.7","0","8","1","11","2","2","1","3","1","1","2","0","0","0","0","1","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","35649","INTRODUCTION TO FICTION","Delgado,L. A.","24","37","3.179","3.031","11.5","41.7","41.7","12.5","0","14","3","5","2","3","5","2","2","1","0","0","0","0","1","2","11","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5687","INTRODUCTION TO FICTION","Babcock,Trevor Stanley","22","26","3.364","3.113","8","36.4","63.6","0","0","4","0","1","7","8","5","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5688","INTRODUCTION TO FICTION","Luke,Stephanie Maureen","22","29","3.255","3.157","4","36.4","50","13.6","0","7","1","3","4","4","6","1","3","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5689","INTRODUCTION TO FICTION","Boyer,Shannon Leigh","23","28","3.552","3.163","8","56.5","43.5","0","0","5","0","9","4","5","3","2","0","0","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5690","INTRODUCTION TO FICTION","Kessler,Aaron Saul","24","32","3.35","3.194","0","54.2","29.2","16.7","0","8","1","7","5","2","3","2","3","1","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5691","INTRODUCTION TO FICTION","Booth,Jon Erich","21","31","3.081","3.119","0","28.6","57.1","9.5","4.8","10","0","2","4","3","8","1","0","2","0","1","0","0","0","4","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5692","INTRODUCTION TO FICTION","Coombs,Adam Kendall","25","30","3.044","3.201","4","32","44","24","0","5","0","4","4","3","3","5","3","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5693","INTRODUCTION TO FICTION","O'Connor,Brian Edward","24","34","3.196","3.204","0","45.8","29.2","25","0","10","4","2","5","3","4","0","2","3","1","0","0","0","0","1","9","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5694","INTRODUCTION TO FICTION","Gallick,Elizabeth Bevis","24","30","3.167","3.092","0","29.2","58.3","12.5","0","6","0","3","4","3","10","1","2","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5695","INTRODUCTION TO FICTION","Bainter,Natalie Pearl","25","28","2.996","3.257","4","20","56","24","0","3","0","3","2","4","9","1","3","2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5696","INTRODUCTION TO FICTION","Molesworth,Jesse Marti","23","27","3.135","3.49","36","43.5","43.5","4.3","4.3","5","0","3","7","4","5","1","1","0","0","0","1","0","1","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","5697","INTRODUCTION TO FICTION","Davoudi,Dalia","24","32","3.667","3.165","0","66.7","33.3","0","0","8","0","11","5","5","3","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","8245","INTRODUCTION TO FICTION","Bitsis,Jaclyn","24","28","3.183","3.075","0","29.2","62.5","8.3","0","4","0","7","0","3","7","5","1","0","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","204","8246","INTRODUCTION TO FICTION","Allen,Jerrell Lee","25","29","3.3","3.302","0","28","68","4","0","4","0","3","4","11","4","2","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","205","14318","INTRODUCTION TO POETRY","Seiler-Smith,Rachel Anne","24","31","3.092","3.108","3.8","29.2","58.3","12.5","0","7","0","2","5","3","6","5","1","2","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","205","35602","INTRODUCTION TO POETRY","Anderson,Penelope","22","29","3.191","2.831","20","27.3","59.1","13.6","0","7","0","3","3","6","5","2","3","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","205","5698","INTRODUCTION TO POETRY","Gayk,Shannon","25","30","3.408","3.313","0","48","52","0","0","5","0","5","7","2","10","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","205","5699","INTRODUCTION TO POETRY","Blake,Katherine Elizabeth","20","28","3.12","3.005","4","60","25","5","5","9","1","2","9","1","1","3","0","1","0","0","0","1","1","5","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","206","35507","INTRO TO PROSE (EXCLUDG FICTN)","Adams,Michael Paul","22","31","3.232","2.701","12","36.4","59.1","0","4.5","9","0","3","5","4","7","2","0","0","0","0","1","0","0","3","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","207","16526","WOMEN AND LITERATURE","Farris,Christine Rhoda","26","34","3.531","3.136","13.3","76.9","11.5","3.8","7.7","8","0","13","7","1","2","0","0","1","0","2","0","0","0","4","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","208","12688","TPCS IN ENG & AM LIT & CULTURE","Brown,Judith Christine","15","19","3.207","3.225","52.9","40","46.7","13.3","0","4","0","3","3","1","5","1","1","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W2","Eight Week - Second","ENG","ENG-L","208","35588","TPCS IN ENG & AM LIT & CULTURE","Nash,Richard","24","41","2.692","2.619","7.1","16.7","54.2","16.7","4.2","19","0","2","2","5","5","3","3","0","1","0","1","0","2","4","13","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","210","31127","STDS IN POP LIT & MASS MEDIA","Muyumba,Walton","29","32","3.221","3.371","0","13.8","86.2","0","0","3","0","2","2","10","15","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","220","5700","INTRODUCTION TO SHAKESPEARE","Smith,Walter Raymond","21","27","3.529","2.976","18.2","71.4","19","4.8","4.8","6","0","13","2","0","4","0","0","0","1","0","1","0","0","1","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","223","16527","INTRO TO ETHNIC AMERICAN LIT","Varon,Alberto","25","33","3.308","3.384","29.6","44","48","4","4","8","0","4","7","6","6","0","0","1","0","0","1","0","0","2","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","224","13691","INTRO TO WORLD LIT IN ENGLISH","Linton,Joan Pong","29","36","3.221","3.245","3.2","31","62.1","6.9","0","7","0","3","6","8","6","4","1","0","1","0","0","0","0","2","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","230","13381","INTRO TO SCIENCE FICTION","Molesworth,Jesse Marti","27","34","3.056","3.143","3.7","29.6","59.3","7.4","0","8","0","3","5","5","5","6","1","1","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","240","32762","LITERATURE AND PUBLIC LIFE","Farris,Christine Rhoda","29","38","3.562","3.261","0","69","24.1","3.4","0","10","1","15","4","6","1","0","0","0","1","0","0","0","1","1","8","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","260","14852","INTRO TO ADVANCED STUDY OF LIT","Vogel,Shane","59","66","3.398","3.184","55","55.9","33.9","8.5","0","8","0","23","10","7","10","3","3","0","2","0","0","0","1","1","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","305","13625","CHAUCER","Lochrie,Karma","21","28","2.452","3.052","63.6","9.5","38.1","42.9","0","9","0","2","0","3","4","1","3","6","0","0","0","0","2","1","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","310","16590","LITERARY HISTORY 1","Gayk,Shannon","57","63","3.216","3.287","68.9","40.4","45.6","10.5","1.8","7","3","14","6","8","12","6","5","1","0","0","1","0","1","4","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","312","14737","LITERARY HISTORY 2","Kreilkamp,Ivan","49","57","2.882","3.186","68.5","30.6","38.8","26.5","0","10","2","6","7","7","3","9","5","6","2","0","0","0","2","5","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","313","5701","EARLY PLAYS OF SHAKESPEARE","Charnes,Linda Anne","14","16","3.329","3.256","57.1","35.7","57.1","7.1","0","2","2","0","3","6","2","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","314","16532","LATE PLAYS OF SHAKESPEARE","Charnes,Linda Anne","20","22","3.285","3.362","60","50","40","5","0","3","0","4","6","5","2","1","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","316","16593","LITERARY HISTORY 3","Herring,Terrell Scott","60","65","3.528","3.261","65.6","65","28.3","6.7","0","5","0","27","12","4","10","3","0","4","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","332","31123","ROMANTIC LITERATURE","Morgan,Monique Renee","19","24","2.937","3.011","66.7","21.1","68.4","5.3","0","6","0","2","2","3","5","5","0","1","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","346","31132","20TH CENTURY BRITISH FICTION","Samantrai,Ranu","12","19","2.717","3.073","57.1","25","41.7","16.7","8.3","8","0","2","1","3","1","1","1","1","0","0","1","0","1","1","5","0","0","1","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","357","13446","20TH CENTURY AMERICAN POETRY","Skillman,Nikki Marie","27","34","3.352","3.475","38.7","33.3","63","3.7","0","7","0","5","4","9","7","1","1","0","0","0","0","0","0","2","3","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","358","31136","AMERICAN LITERATURE, 1914-1960","Schilb,John Lincoln","29","32","3.21","3.343","30","69","6.9","13.8","0","6","4","13","3","1","1","0","0","3","1","0","0","0","3","1","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","363","32764","AMERICAN DRAMA","Vogel,Shane","6","8","3.95","3.193","42.9","100","0","0","0","2","0","5","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","369","17367","STDS IN BRITISH & AMR AUTHORS","Sheldon,Rebekah","28","31","3.436","3.315","60","71.4","17.9","3.6","3.6","4","5","8","7","1","3","1","0","1","0","1","0","0","1","2","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","371","10694","CRITICAL PRACTICES","Brown,Judith Christine","63","68","3.037","3.349","70.8","36.5","36.5","25.4","1.6","5","0","16","7","7","9","7","1","12","3","0","1","0","0","2","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","381","9091","RECENT WRITING","Hedin,Raymond W.","18","23","3.306","3.33","45","55.6","38.9","0","0","6","3","4","3","0","5","2","0","0","0","0","0","0","1","1","3","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","389","31006","FEMINIST LIT/CULTURAL CRIT","Anderson,Penelope","10","13","3.34","3.307","54.5","70","20","0","0","4","0","4","3","1","1","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","395","17582","BRITISH & AMERICAN FILM STDS","Schilb,John Lincoln","18","24","3.633","2.969","31.8","83.3","11.1","0","0","7","2","10","3","1","1","0","0","0","0","0","0","0","1","4","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W2","Eight Week - Second","ENG","ENG-L","395","35567","BRITISH & AMERICAN FILM STDS","Samantrai,Ranu","23","38","2.222","2.667","14.3","34.8","17.4","17.4","0","22","0","3","5","1","3","0","1","3","0","0","0","0","7","5","10","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","396","14435","AFRICAN AMERICAN LITERATURE","Li,Stephanie Sheu-Jing","13","18","3.154","2.985","66.7","30.8","53.8","15.4","0","5","1","2","1","3","3","1","0","1","1","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","460","12702","SEMINAR: LIT FORM MODE & THEME","Irmscher,Christoph","9","10","4","3.79","55.6","100","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","470","14919","SEMINAR: LIT & INTERDIS STDS","Ingham,Patricia Clare","15","17","3.74","3.507","66.7","80","20","0","0","2","3","5","4","1","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","499","8359","SR INDPT STUDY FOR HONORS","Brown,Judith Christine","16","16","3.981","3.755","87.5","100","0","0","0","0","1","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","504","31117","PRACTICUM ON RESRCH TECHNIQUES","Irmscher,Christoph","9","11","4","3.977","90","100","0","0","0","2","2","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","610","31113","RDGS LATE MEDIEVAL LIT & CLTR","Lochrie,Karma","6","8","3.9","3.95","71.4","100","0","0","0","2","0","4","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","627","31124","BRITISH LIT & CLTR, 1790-1900","Morgan,Monique Renee","9","9","3.967","3.964","100","100","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","ENG","ENG-L","648","31059","RDGS CRIT RACE & PST-COL STUD","Li,Stephanie Sheu-Jing","6","6","3.833","3.955","33.3","83.3","16.7","0","0","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
