"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2165","READING, WRITING, & INQUIRY I","Moler,Chelsey Jordan","23","23","3.552","2.906","0","69.6","26.1","0","0","1","2","8","6","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2166","READING, WRITING, & INQUIRY I","Martinson,Trevor Jay","22","27","3.25","2.9","0","40.9","50","9.1","0","5","0","4","5","2","6","3","1","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2167","READING, WRITING, & INQUIRY I","Krasny,Kristina Marie","21","24","2.538","2.771","0","9.5","47.6","33.3","4.8","4","0","0","2","3","6","1","1","5","1","1","0","0","1","2","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2168","READING, WRITING, & INQUIRY I","Bunzel,Jordan Lewis","22","25","2.932","2.945","0","9.1","77.3","9.1","0","4","0","1","1","7","7","3","2","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2170","READING, WRITING, & INQUIRY I","Babcock,Trevor Stanley","22","26","2.764","2.799","0","27.3","45.5","18.2","0","6","0","0","6","4","5","1","1","1","2","0","0","0","2","1","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2171","READING, WRITING, & INQUIRY I","Chambers,Luke J","22","25","2.95","2.925","0","27.3","45.5","22.7","0","4","0","2","4","4","6","0","3","2","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2172","READING, WRITING, & INQUIRY I","Sayre,Cecil","23","25","2.9","2.794","0","21.7","47.8","30.4","0","2","1","1","3","3","6","2","3","2","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2173","READING, WRITING, & INQUIRY I","Chromik,Joanna","19","25","3.284","2.934","0","52.6","36.8","5.3","0","7","3","3","4","3","3","1","0","1","0","0","0","0","1","4","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2174","READING, WRITING, & INQUIRY I","Johnson,Eryn A","23","24","3.07","3.068","0","26.1","60.9","4.3","8.7","1","0","3","3","5","6","3","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2175","READING, WRITING, & INQUIRY I","Boothe,Rory Tolbert","21","26","2.81","3.006","0","14.3","61.9","19","0","6","0","0","3","3","7","3","3","1","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2176","READING, WRITING, & INQUIRY I","Sen,Anushka","23","23","3.217","2.923","0","43.5","43.5","8.7","0","1","0","7","3","5","2","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2177","READING, WRITING, & INQUIRY I","Mier,Sean Sebastian","20","23","3.295","2.696","0","35","55","10","0","3","0","4","3","7","1","3","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2178","READING, WRITING, & INQUIRY I","Jackson,Christopher John","23","25","3.174","2.783","0","43.5","47.8","0","0","4","0","5","5","5","6","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2179","READING, WRITING, & INQUIRY I","Sullivan,Daniel Jeremiah","20","26","3.635","2.945","0","70","25","5","0","6","4","7","3","3","1","1","0","1","0","0","0","0","0","1","4","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2180","READING, WRITING, & INQUIRY I","Ponce,Gionni Yudith","23","24","2.596","2.947","0","17.4","39.1","34.8","4.3","2","0","0","4","2","5","2","3","4","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2181","READING, WRITING, & INQUIRY I","Legg,Derek Raymond Berry","23","25","3.196","2.98","0","47.8","34.8","13","4.3","2","0","7","4","2","2","4","1","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2182","READING, WRITING, & INQUIRY I","Stern,Kortney Seanne","22","23","3.173","2.888","0","50","40.9","0","0","3","4","1","6","4","3","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2183","READING, WRITING, & INQUIRY I","Lee,Soo Jin","20","23","2.27","2.599","0","0","50","35","10","4","0","0","0","0","6","4","2","4","1","1","1","0","1","3","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2184","READING, WRITING, & INQUIRY I","Mahaffy,Mary Caitlin","20","23","3.195","3.08","0","30","70","0","0","3","0","2","4","2","7","5","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2185","READING, WRITING, & INQUIRY I","Le,Sarah Bich","20","26","3.205","2.951","0","35","60","0","5","6","0","4","3","3","6","3","0","0","0","0","1","0","0","1","4","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2186","READING, WRITING, & INQUIRY I","Delgado,L. A.","12","16","2.975","2.712","0","25","50","25","0","4","0","3","0","1","2","3","1","2","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2188","READING, WRITING, & INQUIRY I","Zhao,Irene","23","25","2.509","3.146","0","4.3","60.9","26.1","0","4","0","0","1","3","7","4","2","3","1","0","0","0","2","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2189","READING, WRITING, & INQUIRY I","Hwang,Bo Hyun","14","18","2.986","3.042","0","14.3","78.6","7.1","0","4","0","0","2","1","8","2","0","0","1","0","0","0","0","1","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2190","READING, WRITING, & INQUIRY I","McCabe,Rachel Anne","19","27","2.589","2.639","0","15.8","52.6","21.1","5.3","9","0","0","3","4","1","5","0","1","3","1","0","0","1","4","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2191","READING, WRITING, & INQUIRY I","Kung,Hoi Na","23","24","2.952","2.906","0","17.4","73.9","0","0","3","0","2","2","6","10","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2193","READING, WRITING, & INQUIRY I","Ottman,Becky D","15","16","3.08","3.179","0","33.3","46.7","13.3","0","2","0","3","2","5","2","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2195","READING, WRITING, & INQUIRY I","Manis,Michael John","13","15","2.723","2.548","0","0","76.9","23.1","0","2","0","0","0","0","7","3","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2196","READING, WRITING, & INQUIRY I","Coombs,Adam Kendall","15","16","3.313","2.865","0","46.7","40","13.3","0","1","0","4","3","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2197","READING, WRITING, & INQUIRY I","Coombs,Adam Kendall","15","15","3.1","2.819","0","40","40","20","0","0","0","2","4","2","3","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2198","READING, WRITING, & INQUIRY I","Carney,Connie Landrum","15","18","3.167","2.933","0","33.3","60","6.7","0","3","1","1","3","1","5","3","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2199","READING, WRITING, & INQUIRY I","Walters,John David","15","17","3.307","2.958","0","60","26.7","13.3","0","2","0","2","7","0","3","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2200","READING, WRITING, & INQUIRY I","Carney,Connie Landrum","16","16","2.981","2.687","0","37.5","31.3","25","6.3","0","0","1","5","2","2","1","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2201","READING, WRITING, & INQUIRY I","Hamer,Molly Powell","15","15","3.18","2.995","0","53.3","13.3","33.3","0","0","0","3","5","2","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2202","READING, WRITING, & INQUIRY I","Valenza,Keith Alan","12","17","2.425","2.686","0","33.3","25","16.7","8.3","7","0","2","2","0","2","1","0","2","0","0","1","0","2","2","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2203","READING, WRITING, & INQUIRY I","Chen,Xin","14","19","3.264","3.082","0","7.1","92.9","0","0","5","0","0","1","10","3","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2205","READING, WRITING, & INQUIRY I","Valenza,Keith Alan","15","15","3.293","2.994","0","53.3","40","0","0","1","0","6","2","1","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2206","READING, WRITING, & INQUIRY I","Kraft,Julie Kay","15","15","2.593","2.619","0","26.7","33.3","13.3","20","1","1","1","2","4","1","0","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2208","READING, WRITING, & INQUIRY I","Baxipatra,Mahasweta","12","18","2.05","2.69","0","0","50","25","0","9","0","0","0","1","3","2","3","0","0","0","0","0","3","2","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2209","READING, WRITING, & INQUIRY I","Valenza,Keith Alan","14","15","2.786","2.694","0","21.4","50","21.4","0","2","0","1","2","3","2","2","2","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","2210","READING, WRITING, & INQUIRY I","Baxipatra,Mahasweta","10","21","2.34","2.582","0","0","70","10","10","12","0","0","0","1","4","2","0","1","0","0","0","1","1","5","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","33990","READING, WRITING, & INQUIRY I","Jackson,Christopher John","21","23","3.29","3.028","0","47.6","47.6","0","0","3","0","3","7","4","6","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","33994","READING, WRITING, & INQUIRY I","Demmerle,Samantha Jayne","21","25","3.19","3.059","0","42.9","38.1","14.3","4.8","4","2","3","4","4","2","2","2","0","1","1","0","0","0","2","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5423","READING, WRITING, & INQUIRY I","Bose,Suparna","12","17","3.292","2.976","0","50","41.7","8.3","0","5","0","0","6","1","4","0","0","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5424","READING, WRITING, & INQUIRY I","Manis,Michael John","15","17","2.007","2.349","0","6.7","33.3","40","0","5","0","0","1","0","3","2","1","4","1","0","0","0","3","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5425","READING, WRITING, & INQUIRY I","Kraft,Julie Kay","13","16","2.415","2.82","0","15.4","38.5","30.8","7.7","4","0","1","1","0","3","2","0","4","0","1","0","0","1","2","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5461","READING, WRITING, & INQUIRY I","Park,Yeoeun","14","19","2.886","2.96","0","35.7","42.9","7.1","7.1","6","0","1","4","2","3","1","1","0","0","0","1","0","1","0","5","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5846","READING, WRITING, & INQUIRY I","Maffetone,Elizabeth Christine","21","25","3.286","3.079","0","42.9","42.9","14.3","0","4","3","1","5","4","4","1","2","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5945","READING, WRITING, & INQUIRY I","Line,Sarah Marie","20","26","2.855","3.088","0","15","70","10","0","7","0","1","2","2","9","3","0","2","0","0","0","0","1","3","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5946","READING, WRITING, & INQUIRY I","Wang,Chaoran","15","19","3.487","3.222","0","53.3","40","6.7","0","4","3","4","1","2","3","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5947","READING, WRITING, & INQUIRY I","Sen,Arijit","22","26","3.659","3.189","0","77.3","18.2","4.5","0","4","1","9","7","1","3","0","1","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","131","5981","READING, WRITING, & INQUIRY I","Truglia,Mary Helen","22","25","2.973","2.797","0","22.7","63.6","9.1","0","4","0","3","2","3","7","4","1","1","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","11694","INTRO TO ARGUMENTATIVE WRITING","Debelius,Christie Brooke","22","22","3.15","3.163","0","45.5","40.9","4.5","0","2","1","5","4","5","3","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","11850","INTRO TO ARGUMENTATIVE WRITING","Atassi,Sami H","21","23","3.91","3.258","0","95.2","4.8","0","0","2","6","11","3","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","2212","INTRO TO ARGUMENTATIVE WRITING","Rosenbaum,Eric Seth","21","23","3.295","3.294","0","28.6","66.7","4.8","0","2","0","2","4","8","5","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","33433","INTRO TO ARGUMENTATIVE WRITING","Mastro,Michelle Anna","22","26","3.677","3.151","0","81.8","13.6","4.5","0","4","5","3","10","3","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","33434","INTRO TO ARGUMENTATIVE WRITING","Lopatin,Jennifer","21","23","2.619","2.877","0","14.3","52.4","23.8","0","4","0","1","2","4","5","2","2","1","2","0","0","0","2","1","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","33438","INTRO TO ARGUMENTATIVE WRITING","Hopkins,Stephen Chase Evans","22","23","3.164","3.317","0","27.3","59.1","13.6","0","1","1","2","3","4","7","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","33439","INTRO TO ARGUMENTATIVE WRITING","Hopkins,Stephen Chase Evans","19","23","2.858","2.949","0","31.6","42.1","10.5","10.5","5","0","2","4","4","1","3","2","0","0","2","0","0","1","3","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","4881","INTRO TO ARGUMENTATIVE WRITING","HutchingsGoetz,Tracey Dale","21","24","3.076","3.248","0","47.6","33.3","14.3","0","4","0","2","8","1","4","2","1","2","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","4882","INTRO TO ARGUMENTATIVE WRITING","Choong,Philip","20","23","3.755","3.168","0","80","20","0","0","3","0","10","6","3","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","8282","INTRO TO ARGUMENTATIVE WRITING","Ang,Abby Wang","21","22","2.938","3.027","0","57.1","9.5","19","0","4","1","8","3","0","2","0","2","2","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","8283","INTRO TO ARGUMENTATIVE WRITING","Whitacre,Andrea Elizabeth","19","24","3.105","2.865","0","36.8","47.4","10.5","0","6","0","6","1","1","7","1","1","1","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","170","8838","INTRO TO ARGUMENTATIVE WRITING","Koo,JiHae","19","24","3.137","2.904","0","36.8","52.6","10.5","0","5","0","1","6","2","4","4","0","2","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","8W1","Eight Week - First","ENG","ENG-W","202","2213","ENGLISH GRAMMAR REVIEW","Munnelly,Lindsay Marie","15","19","2.993","3.454","5.9","26.7","46.7","20","6.7","4","2","1","1","4","2","1","2","0","1","0","1","0","0","2","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","8W2","Eight Week - Second","ENG","ENG-W","202","2214","ENGLISH GRAMMAR REVIEW","DiMatteo,Derek Frederick","9","14","2.656","2.386","0","22.2","33.3","22.2","22.2","5","0","2","0","2","1","0","1","1","0","1","0","1","0","1","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","203","2215","CREATIVE WRITING","Liu,Anni","11","13","3.7","2.953","33.3","81.8","9.1","9.1","0","2","4","3","2","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","203","2216","CREATIVE WRITING","Correale,Anthony Raymond","10","14","3.18","2.924","50","60","20","10","10","4","3","2","1","0","1","1","0","0","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","203","2217","CREATIVE WRITING","Cabe,Anna Isabelle Deang","15","16","3.893","3.188","33.3","93.3","6.7","0","0","1","2","10","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","203","2218","CREATIVE WRITING","Watters,David","8","10","4","3.046","30","100","0","0","0","2","0","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","203","6507","CREATIVE WRITING","Person,Simone Rae","15","15","3.547","3.416","46.7","73.3","20","6.7","0","0","2","3","6","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2219","PROFESSIONAL WRITING SKILLS","Perez-Cancino,Bianca Mabel","24","26","3.438","3.005","0","54.2","41.7","4.2","0","2","0","4","9","4","5","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2220","PROFESSIONAL WRITING SKILLS","Coombs,Adam Kendall","23","29","3.278","3.064","0","56.5","26.1","13","0","7","1","5","7","4","2","0","1","2","0","0","0","0","1","2","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2221","PROFESSIONAL WRITING SKILLS","Reynolds,Evelyn R","22","26","2.686","2.973","0","18.2","50","18.2","13.6","4","0","1","3","4","3","4","2","0","2","1","1","1","0","2","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2222","PROFESSIONAL WRITING SKILLS","Rogers,Cynthia Anne","22","26","3.382","3.028","0","40.9","59.1","0","0","4","0","0","9","7","6","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2223","PROFESSIONAL WRITING SKILLS","Thomas,Christopher J","25","28","3.248","3.261","0","32","56","12","0","3","0","2","6","7","7","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2224","PROFESSIONAL WRITING SKILLS","Lind,Katherine Dominique","25","26","3.648","3.336","0","60","40","0","0","1","3","8","4","8","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2225","PROFESSIONAL WRITING SKILLS","Rogers,Cynthia Anne","23","30","3.387","3.219","4.3","47.8","52.2","0","0","7","0","1","10","4","7","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2226","PROFESSIONAL WRITING SKILLS","Law,Martin Peter","24","27","3.075","2.902","0","25","62.5","12.5","0","3","0","3","3","4","3","8","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2227","PROFESSIONAL WRITING SKILLS","Debus,Benjamin Dana","21","28","3.452","3.044","0","66.7","28.6","0","0","8","0","4","10","5","1","0","0","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2228","PROFESSIONAL WRITING SKILLS","Sweany,Erin Elizabeth","21","30","2.924","3.037","8.3","9.5","61.9","28.6","0","9","0","0","2","7","5","1","4","2","0","0","0","0","0","3","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2229","PROFESSIONAL WRITING SKILLS","Sweany,Erin Elizabeth","22","29","3.236","3.023","4.2","50","31.8","18.2","0","7","1","4","6","2","3","2","1","2","1","0","0","0","0","2","5","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2230","PROFESSIONAL WRITING SKILLS","Hall,Savannah Brooke","23","30","3.257","3.225","4","26.1","69.6","4.3","0","7","0","4","2","7","6","3","1","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","2231","PROFESSIONAL WRITING SKILLS","Hall,Savannah Brooke","25","30","3.248","2.99","0","36","60","4","0","5","0","2","7","1","13","1","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","7515","PROFESSIONAL WRITING SKILLS","Rogers,Cynthia Anne","25","28","3.192","2.979","0","24","76","0","0","3","0","1","5","5","10","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","7516","PROFESSIONAL WRITING SKILLS","Arbour,Robert Kenneth","24","25","3.108","2.865","0","25","66.7","4.2","0","2","0","2","4","8","6","2","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","7932","PROFESSIONAL WRITING SKILLS","Alford,Caddie","24","29","3.338","3.347","0","41.7","54.2","4.2","0","5","0","2","8","6","6","1","0","1","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","8210","PROFESSIONAL WRITING SKILLS","Thomas,Christopher J","24","27","3.413","3.223","7.7","50","45.8","0","0","4","1","8","3","6","5","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","8211","PROFESSIONAL WRITING SKILLS","Reynolds,Evelyn R","24","26","3.196","3.057","0","29.2","62.5","8.3","0","2","0","1","6","6","7","2","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","231","8286","PROFESSIONAL WRITING SKILLS","Arbour,Robert Kenneth","24","26","3.667","3.264","0","70.8","25","4.2","0","2","1","12","4","3","3","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","240","10123","COMMUNITY SERVICE WRITING","Linton,Joan Pong","24","29","3.521","3.518","0","58.3","41.7","0","0","5","0","6","8","5","3","2","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ENG","ENG-W","270","13296","ARGUMENTATIVE WRITING","DiMatteo,Derek Frederick","10","21","2.51","2.808","5.9","30","40","10","0","13","0","2","1","0","3","1","0","0","1","0","0","0","2","6","4","0","0","0","0","0","0","1","0","01-19-2018",
