"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","305","14724","INTERMEDIATE CORPORATE FINANCE","Sibley,Steven","21","26","3.019","3.283","100","38.1","38.1","14.3","9.5","5","2","3","3","3","1","4","1","2","0","1","1","0","0","2","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","305","2558","INTERMEDIATE CORPORATE FINANCE","Kleiner,Kristoph","47","48","2.849","3.398","100","17","48.9","34","0","1","1","2","5","5","11","7","11","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","305","2559","INTERMEDIATE CORPORATE FINANCE","Gao,Janet","45","49","3.113","3.408","100","26.7","60","13.3","0","4","0","5","7","7","12","8","5","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","305","2560","INTERMEDIATE CORPORATE FINANCE","Gao,Janet","46","53","2.978","3.396","100","17.4","63","19.6","0","7","0","0","8","11","11","7","4","5","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","305","2561","INTERMEDIATE CORPORATE FINANCE","Gao,Janet","45","55","2.88","3.239","100","20","46.7","33.3","0","10","0","4","5","6","8","7","8","7","0","0","0","0","0","1","9","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","305","2562","INTERMEDIATE CORPORATE FINANCE","Kleiner,Kristoph","47","52","3.049","3.47","100","23.4","57.4","19.1","0","5","2","7","2","8","12","7","4","3","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","305","8398","INTERMEDIATE CORPORATE FINANCE","Kleiner,Kristoph","45","51","3.144","3.477","100","26.7","64.4","8.9","0","6","3","3","6","7","14","8","2","2","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","305","8824","INTERMEDIATE CORPORATE FINANCE","Kase,Teresa M","40","46","2.973","3.392","100","15","65","20","0","6","0","3","3","10","10","6","4","2","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","307","2563","WORKING CAPITAL MANAGEMENT","Masson,Dubos Joseph","60","66","3.05","3.398","100","18.3","73.3","8.3","0","6","0","6","5","5","24","15","5","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","307","2564","WORKING CAPITAL MANAGEMENT","Masson,Dubos Joseph","58","64","2.984","3.249","100","13.8","75.9","8.6","0","7","1","5","2","10","18","16","5","0","0","0","0","0","1","2","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","307","9935","WORKING CAPITAL MANAGEMENT","Rearick,Thomas R.","64","79","2.878","3.414","100","17.2","59.4","17.2","4.7","16","0","5","6","12","20","6","4","7","0","0","3","0","1","1","14","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","317","10156","VENTURE CAPITAL & ENTREP FIN","Huether,Niklas","26","33","3.004","3.265","100","23.1","65.4","7.7","0","8","0","3","3","7","1","9","2","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","317","10913","VENTURE CAPITAL & ENTREP FIN","Dennen,Rick","59","62","3.402","3.4","100","40.7","59.3","0","0","3","0","15","9","16","11","8","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","317","2565","VENTURE CAPITAL & ENTREP FIN","Hays,Gerry A","64","67","3.363","3.492","98.4","43.8","51.6","4.7","0","3","0","14","14","11","16","6","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","317","2566","VENTURE CAPITAL & ENTREP FIN","Hays,Gerry A","59","68","3.339","3.439","88.3","47.5","44.1","8.5","0","9","0","13","15","8","12","6","3","2","0","0","0","0","0","1","8","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","317","7570","VENTURE CAPITAL & ENTREP FIN","Huether,Niklas","54","61","3.004","3.303","100","27.8","53.7","18.5","0","7","0","3","12","3","13","13","6","4","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","317","8506","VENTURE CAPITAL & ENTREP FIN","Huether,Niklas","55","65","3.011","3.284","100","27.3","50.9","21.8","0","10","0","5","10","7","10","11","6","6","0","0","0","0","0","4","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","317","9944","VENTURE CAPITAL & ENTREP FIN","Hays,Gerry A","64","68","3.186","3.403","84.8","31.3","54.7","14.1","0","4","0","10","10","13","16","6","6","3","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","335","2567","SECRTY TRADING & MARKET MAKING","Cheong,Chiyoung","41","58","2.924","3.347","100","29.3","36.6","31.7","0","18","0","6","6","6","4","5","8","5","0","0","0","0","1","6","11","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","335","2568","SECRTY TRADING & MARKET MAKING","Cheong,Chiyoung","43","58","2.93","3.293","100","27.9","41.9","27.9","0","16","0","6","6","6","6","6","6","6","0","0","0","0","1","5","10","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","370","2569","I-CORE - FINANCE COMPONENT","Rearick,Thomas R.","226","229","2.785","3.34","100","13.3","52.2","33.2",".4","5","0","14","16","32","54","32","31","44","0","0","1","0","2","3","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","370","2570","I-CORE - FINANCE COMPONENT","Rearick,Thomas R.","255","256","2.913","3.424","100","18.4","58.8","19.2","2.7","3","2","15","30","45","64","41","25","24","0","0","7","0","2","1","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","370","2571","I-CORE - FINANCE COMPONENT","Rearick,Thomas R.","251","253","2.932","3.337","99.6","16.3","58.2","25.1",".4","2","0","19","22","52","52","42","35","28","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","370","8801","I-CORE - FINANCE COMPONENT","Greiner,Daniel Joseph","111","112","2.938","3.365","100","19.8","58.6","18","3.6","1","1","4","17","21","27","17","7","13","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","370","8802","I-CORE - FINANCE COMPONENT","Greiner,Daniel Joseph","176","177","2.985","3.443","100","21","56.8","20.5","1.7","1","7","9","21","33","41","26","21","15","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","370","9457","I-CORE - FINANCE COMPONENT","Greiner,Daniel Joseph","173","174","2.974","3.374","100","25.4","48.6","24.9","1.2","1","5","13","26","24","35","25","21","22","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","402","2572","CORP FINANCL STRAT/GOVERNANCE","Kahl,Matthias","35","45","2.971","3.391","100","22.9","51.4","25.7","0","10","2","2","4","7","6","5","2","7","0","0","0","0","0","2","7","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","402","2573","CORP FINANCL STRAT/GOVERNANCE","Kahl,Matthias","47","52","2.977","3.381","100","21.3","53.2","25.5","0","5","4","3","3","10","8","7","3","9","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","402","8833","CORP FINANCL STRAT/GOVERNANCE","Kahl,Matthias","48","49","2.975","3.448","100","20.8","58.3","20.8","0","1","2","3","5","8","11","9","2","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","419","33157","BEHAVIORAL FINANCE","Trzcinka,Charles A.","54","60","3.002","3.416","100","24.1","55.6","18.5","1.9","6","0","11","2","5","18","7","2","6","2","1","0","0","0","1","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","420","2574","EQUITY & FIXED INCOME INVSTMNT","Weakley,Kenneth Raymond","47","52","3.268","3.56","100","31.9","68.1","0","0","5","0","2","13","8","21","3","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","420","33487","EQUITY & FIXED INCOME INVSTMNT","Weakley,Kenneth Raymond","58","66","3.081","3.425","100","8.6","91.4","0","0","8","0","0","5","11","35","7","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","420","6435","EQUITY & FIXED INCOME INVSTMNT","Weakley,Kenneth Raymond","53","61","3.074","3.327","100","11.3","88.7","0","0","8","0","0","6","7","32","8","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","421","2575","DERIV SECURITS/CORP RISK MGMT","Chatterjea,Arkadev","43","51","2.828","3.266","100","27.9","44.2","20.9","2.3","10","0","1","11","9","5","5","2","5","2","0","0","1","2","1","6","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W2","Eight Week - Second","BUS","BUS-F","429","33139","INVESTMENT BANKING II","Weakley,Kenneth Raymond","6","37","3.85","3.613","100","100","0","0","0","31","0","3","3","0","0","0","0","0","0","0","0","0","0","1","30","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W1","Eight Week - First","BUS","BUS-F","429","34948","INVESTMENT BANKING II","Haeberle,David Carlton","34","35","3.991","3.657","97.1","100","0","0","0","1","3","30","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W1","Eight Week - First","BUS","BUS-F","429","34953","INVESTMENT BANKING II","Haeberle,David Carlton","45","45","4","3.669","93.3","100","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W2","Eight Week - Second","BUS","BUS-F","429","34958","INVESTMENT BANKING II","Haeberle,David Carlton","29","29","4","3.631","96.6","100","0","0","0","0","1","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W2","Eight Week - Second","BUS","BUS-F","429","34961","INVESTMENT BANKING II","Haeberle,David Carlton","27","27","4","3.661","100","100","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W1","Eight Week - First","BUS","BUS-F","429","38490","INVESTMENT BANKING II","Weakley,Kenneth Raymond","27","28","3.889","3.684","96.3","100","0","0","0","1","0","17","10","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","446","14725","BANK & FINANCL INTERMEDIATION","Eiben,Ryan Scott","50","61","2.802","3.401","100","26","46","20","6","12","0","7","6","1","13","9","1","8","1","1","2","0","1","4","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","455","13651","TOPICS IN FINANCE","McCoy,Doug Morris","38","39","3.803","3.414","81.6","84.2","15.8","0","0","1","11","13","8","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","494","2578","INTERNATIONAL FINANCE","Patterson,Richard L","29","35","3.059","3.441","100","24.1","58.6","17.2","0","6","0","2","5","6","6","5","4","0","1","0","0","0","0","0","5","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","494","6955","INTERNATIONAL FINANCE","Patterson,Richard L","21","25","2.886","3.298","100","38.1","23.8","23.8","14.3","4","0","5","3","4","0","1","2","2","1","1","2","0","0","1","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B71","Kelley First Seven Week","BUS","BUS-F","507","2579","SHORT-TERM FINANCIAL MGMT","Masson,Dubos Joseph","45","48","3.642","3.629","100","62.2","37.8","0","0","3","0","14","14","17","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B71","Kelley First Seven Week","BUS","BUS-F","508","10153","VALUATION OF REAL OPTIONS","Shockley,Richard","28","30","3.496","3.673","100","46.4","53.6","0","0","2","0","3","10","13","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B71","Kelley First Seven Week","BUS","BUS-F","508","10154","VALUATION OF REAL OPTIONS","Shockley,Richard","11","14","3.591","3.624","100","72.7","27.3","0","0","3","0","0","8","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B72","Kelley Second Seven Week","BUS","BUS-F","517","2580","VENTURE CAPITAL & ENTREPRN FIN","Haeberle,David Carlton","52","62","3.598","3.579","100","55.8","44.2","0","0","10","0","13","16","23","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B71","Kelley First Seven Week","BUS","BUS-F","520","11371","ASSET VALUATION & STRATEGY","Smart,Scott B","17","20","3.429","3.662","100","23.5","76.5","0","0","3","0","2","2","13","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B71","Kelley First Seven Week","BUS","BUS-F","520","2581","ASSET VALUATION & STRATEGY","Smart,Scott B","40","40","3.523","3.64","100","42.5","57.5","0","0","0","0","7","10","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B72","Kelley Second Seven Week","BUS","BUS-F","525","8395","CORPORATE FINANCIAL RISK MGMT","Chatterjea,Arkadev","30","49","3.653","3.685","100","73.3","26.7","0","0","19","0","6","16","8","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B72","Kelley Second Seven Week","BUS","BUS-F","526","6542","DERIVATIVE SECURITIES","Wang,Zhenyu","31","44","3.477","3.644","100","51.6","48.4","0","0","13","0","6","10","6","9","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W1","Eight Week - First","BUS","BUS-F","540","11986","THE FIRM IN THE CAPITAL MARKET","Kamma,Sreenivas","40","40","3.468","3.543","100","47.5","52.5","0","0","0","0","6","13","14","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B71","Kelley First Seven Week","BUS","BUS-F","540","2582","THE FIRM IN THE CAPITAL MARKET","Kamma,Sreenivas","22","26","3.423","3.573","100","27.3","72.7","0","0","4","0","3","3","14","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B71","Kelley First Seven Week","BUS","BUS-F","541","14109","SPREADSHEET MODELS IN FINANCE","Shockley,Richard","12","18","3.375","3.648","100","50","50","0","0","6","0","2","4","1","3","2","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B71","Kelley First Seven Week","BUS","BUS-F","541","15492","SPREADSHEET MODELS IN FINANCE","Shockley,Richard","23","32","3.478","3.668","100","60.9","39.1","0","0","9","0","3","11","4","2","3","0","0","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B72","Kelley Second Seven Week","BUS","BUS-F","546","2583","CORPORATE FINANCIAL STRATEGY","Sevilir,Merih","37","45","3.738","3.632","100","73","27","0","0","8","0","24","3","4","6","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B72","Kelley Second Seven Week","BUS","BUS-F","546","8200","CORPORATE FINANCIAL STRATEGY","Sevilir,Merih","49","50","3.692","3.677","100","61.2","38.8","0","0","1","0","28","2","15","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B72","Kelley Second Seven Week","BUS","BUS-F","548","6543","CORPORATE GOVERNANCE/RESTRUCT","Sevilir,Merih","49","59","3.635","3.655","100","65.3","34.7","0","0","10","0","15","17","15","1","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","B72","Kelley Second Seven Week","BUS","BUS-F","550","12103","APPLIED PORTFOLIO SELECTION","Cook,Rebecca Anne","9","10","3.967","3.49","100","100","0","0","0","1","0","8","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","579","10595","EXPERIMENTAL COURSE IN FINANCE","Succo,John David","28","30","3.954","3.582","96.6","96.4","3.6","0","0","2","7","18","2","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-F","605","2587","CORPORATE FINANCE","Kahl,Matthias","6","6","3.667","3.652","50","66.7","33.3","0","0","0","0","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","202","10444","BUSINESS, GOVERNMENT, AND SOC","Mafi-Kreft,Ellie","39","48","2.895","3.373","90","28.2","41","23.1","5.1","10","1","8","2","7","6","3","3","4","2","0","2","0","1","1","8","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","202","14300","BUSINESS, GOVERNMENT, AND SOC","Mafi-Kreft,Ellie","164","182","2.782","3.31","83.5","22","42.1","28","6.1","21","3","15","18","25","28","16","23","17","6","5","3","2","3","5","12","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","202","6071","BUSINESS, GOVERNMENT, AND SOC","Kreft,Steven Francis","230","253","3.055","3.377","84","39.1","37","18.3","3.9","27","14","44","32","28","29","28","18","18","6","4","3","2","4","6","16","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","202","6072","BUSINESS, GOVERNMENT, AND SOC","Kreft,Steven Francis","232","247","3.081","3.448","91.1","39.2","38.8","14.2","6.9","17","16","37","38","35","34","21","19","12","2","7","5","4","2","4","11","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","202","6291","BUSINESS, GOVERNMENT, AND SOC","Kreft,Steven Francis","234","251","3.152","3.436","81.6","40.6","41.5","13.7","3","20","20","36","39","30","41","26","21","8","3","2","5","0","3","4","12","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","202","6952","BUSINESS, GOVERNMENT, AND SOC","Mafi-Kreft,Ellie","38","43","3.276","3.482","100","47.4","36.8","15.8","0","5","2","7","9","5","6","3","3","2","1","0","0","0","0","2","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","202","8339","BUSINESS, GOVERNMENT, AND SOC","Mafi-Kreft,Ellie","39","42","3.005","3.406","100","33.3","38.5","28.2","0","3","1","5","7","3","7","5","6","2","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W2","Eight Week - Second","BUS","BUS-G","271","12659","GB ANALYSIS-BEPP","Marchionne,Francesco","10","13","3.44","3.368","81.8","50","50","0","0","3","1","1","3","2","2","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","300","10911","INTRO TO MGRL ECON AND STRAT","Ahuja,Vikram","38","45","3.561","3.128","0","63.2","36.8","0","0","7","6","5","13","7","4","3","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","300","11372","INTRO TO MGRL ECON AND STRAT","Ahuja,Vikram","39","49","3.244","3.182","2.5","30.8","59","10.3","0","10","1","5","6","11","8","4","4","0","0","0","0","0","0","1","9","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","300","2588","INTRO TO MGRL ECON AND STRAT","Cakirer,Kerem","36","47","2.994","3.188","0","19.4","55.6","25","0","11","1","2","4","13","4","3","2","5","2","0","0","0","0","5","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","300","2589","INTRO TO MGRL ECON AND STRAT","Cakirer,Kerem","36","48","3.167","3.168","0","36.1","47.2","13.9","2.8","12","2","5","6","8","5","4","2","2","1","1","0","0","0","3","9","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","300","7442","INTRO TO MGRL ECON AND STRAT","Cakirer,Kerem","38","44","3.003","2.977","0","28.9","50","15.8","5.3","6","1","3","7","7","8","4","2","1","3","2","0","0","0","1","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","303","2590","GAME THEORY FOR BUS STRATEGY","Harbaugh,Rick","34","42","3.294","3.404","100","35.3","58.8","5.9","0","8","0","7","5","7","11","2","0","2","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","303","8812","GAME THEORY FOR BUS STRATEGY","Harbaugh,Rick","39","48","3.244","3.487","100","35.9","56.4","7.7","0","9","0","4","10","9","11","2","0","1","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","304","6436","MANAGERIAL ECONOMICS","Lubensky,Dmitry Y","33","36","3.124","3.489","100","24.2","66.7","9.1","0","3","0","4","4","7","6","9","3","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","304","9450","MANAGERIAL ECONOMICS","Ridlon,Robert W","33","38","3.182","3.352","97.1","27.3","63.6","9.1","0","5","1","5","3","10","4","7","1","1","1","0","0","0","0","2","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","316","12669","SUSTAINABLE ENTERPRISE","Kreft,Steven Francis","30","35","3.34","3.223","50","50","43.3","3.3","3.3","5","2","8","5","4","5","4","0","1","0","0","0","1","0","1","3","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","345","2591","MONEY, BANKING & CAPTL MARKETS","Marchionne,Francesco","32","39","3.284","3.409","100","34.4","62.5","3.1","0","7","3","5","3","6","8","6","0","1","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","345","6953","MONEY, BANKING & CAPTL MARKETS","Marchionne,Francesco","33","42","3.291","3.265","100","36.4","54.5","9.1","0","9","2","2","8","9","8","1","2","1","0","0","0","0","0","1","8","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","345","7443","MONEY, BANKING & CAPTL MARKETS","Mafi-Kreft,Ellie","35","38","3.034","3.539","100","34.3","45.7","14.3","5.7","3","3","5","4","0","13","3","1","4","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","345","8831","MONEY, BANKING & CAPTL MARKETS","Hauskrecht,Andreas","35","39","2.971","3.501","97.2","25.7","48.6","22.9","2.9","4","1","4","4","8","3","6","3","4","1","0","1","0","0","1","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","350","13102","BUSINESS ECONOMETRICS","Lin,Haizhen","43","50","3.135","3.498","100","20.9","74.4","4.7","0","7","0","6","3","8","13","11","2","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","350","32455","BUSINESS ECONOMETRICS","Butters,R. Andrew","39","41","3.418","3.567","97.5","43.6","53.8","2.6","0","2","0","8","9","11","8","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","350","9451","BUSINESS ECONOMETRICS","Lin,Haizhen","38","49","3.063","3.335","100","18.4","71.1","10.5","0","11","0","5","2","6","11","10","4","0","0","0","0","0","0","2","9","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","400","9022","CAPSTONE IN ECON CONSULTING","Ridlon,Robert W","41","43","3.763","3.474","100","82.9","17.1","0","0","2","0","21","13","5","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","406","8813","BUS ENTERPRISE & PUBLIC POLICY","Rasmusen,Eric B.","36","40","3.319","3.388","100","41.7","52.8","5.6","0","4","2","4","9","7","8","4","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","BUS","BUS-G","456","10155","NON-MARKET RISK CONSULTING","Ridlon,Robert W","27","29","3.556","3.528","100","66.7","33.3","0","0","2","1","3","14","5","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
