"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","102","6492","INTRODUCTORY PSYCHOLOGY 2","Cuellar,Jim S.","242","257","3.279","3.284","9","50","31.8","15.7","1.7","17","47","53","21","19","50","8","10","21","7","2","2","0","2","3","12","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","102","6493","INTRODUCTORY PSYCHOLOGY 2","Cuellar,Jim S.","340","391","3.07","3.103","6.7","40.9","35.6","17.4","4.4","57","43","54","42","27","72","22","20","26","13","3","12","0","6","14","34","2","0","1","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","102","6494","INTRODUCTORY PSYCHOLOGY 2","Thomassen,Lisa Jane","167","196","2.793","3.051","10.1","29.3","36.5","24","8.4","32","9","21","19","11","31","19","13","16","11","4","9","1","3","16","8","4","0","1","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","102","6495","INTRODUCTORY PSYCHOLOGY 2","Finn,Peter","99","108","2.915","3.247","7.8","29.3","47.5","12.1","10.1","10","1","18","10","11","23","13","4","6","2","4","4","2","1","4","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","155","8391","INTRO TO PSY & BRAIN SCIENCES","AuBuchon,Angela Marie","94","111","2.807","3.073","9.8","31.9","33","25.5","5.3","21","8","12","10","11","6","14","12","4","8","2","3","0","4","6","9","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","155","8392","INTRO TO PSY & BRAIN SCIENCES","AuBuchon,Angela Marie","43","49","2.126","2.818","4.3","18.6","23.3","25.6","18.6","12","1","5","2","0","5","5","4","6","1","3","4","1","6","3","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","211","6500","METH OF EXPERIMNTL PSYCHOLOGY","Hullinger,Richard Alan","233","261","2.933","3.087","67.3","40.8","31.3","17.6","3.9","43","14","51","30","22","33","18","15","17","9","2","3","4","15","15","13","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","304","13512","SOC PSYCHOL INDIV DIFFERENCES","Van Loo,Katie Jean","76","80","3.634","3.184","33.8","77.6","14.5","5.3","1.3","5","0","52","7","4","4","3","0","3","1","1","0","0","1","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","304","8393","SOC PSYCHOL INDIV DIFFERENCES","Kim,Anita","25","31","3.108","2.974","48.1","24","60","8","8","6","0","6","0","6","9","0","1","1","0","2","0","0","0","2","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","304","8394","SOC PSYCHOL INDIV DIFFERENCES","Rydell,Robert Joseph","78","84","2.978","3.069","49.4","38.5","34.6","17.9","3.8","10","0","22","8","8","9","10","11","3","0","1","1","1","4","3","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","304","8395","SOC PSYCHOL INDIV DIFFERENCES","Rydell,Robert Joseph","25","30","3.336","3.279","38.5","64","20","8","4","6","0","9","7","3","2","0","1","1","0","1","0","0","1","1","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","304","8396","SOC PSYCHOL INDIV DIFFERENCES","Thompson,Scott A","58","72","3.417","3.323","68.3","51.7","41.4","3.4","1.7","15","10","12","8","14","7","3","1","1","0","0","1","0","1","3","9","1","0","1","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","315","6505","DEVELOPMENTAL PSYCHOLOGY","Brown,Emily Cheshire","60","66","3.465","3.305","36.7","60","31.7","6.7","1.7","6","9","15","12","9","7","3","2","0","2","0","0","1","0","0","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","315","7043","DEVELOPMENTAL PSYCHOLOGY","Vales,Catarina","77","84","3.048","3.254","38.8","29.9","48.1","15.6","2.6","10","2","21","0","11","26","0","7","5","0","1","1","0","3","3","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","318","32602","FOUNDATIONS CLINICAL SCIENCE","Lewis,Cara Charissa","19","28","3.405","3.547","85.7","52.6","42.1","0","5.3","9","0","7","3","3","4","1","0","0","0","0","1","0","0","2","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","319","12935","THE PSYCHOLOGY OF PERSONALITY","Roberts,Alan C.","88","96","2.777","3.123","56.5","27.3","39.8","22.7","8","10","3","13","8","6","19","10","5","12","3","0","5","2","2","2","4","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","323","13513","INDUSTRIAL/ORGANIZATIONAL PSY","DeLong,Jordan Edmund","46","61","3.767","3.304","55.3","82.6","17.4","0","0","15","5","20","13","4","4","0","0","0","0","0","0","0","0","0","14","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","324","15204","ABNORMAL PSYCHOLOGY","Viken,Richard J.","102","117","3.268","3.334","30.8","57.8","20.6","16.7","2.9","17","0","45","14","3","11","7","9","8","0","0","3","0","2","5","10","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","324","30261","ABNORMAL PSYCHOLOGY","Viken,Richard J.","98","113","3.09","3.269","33","49","29.6","13.3","5.1","18","0","34","14","5","13","11","2","5","6","0","5","0","3","8","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","324","6506","ABNORMAL PSYCHOLOGY","Roberts,Alan C.","31","36","3.11","3.027","25","45.2","32.3","22.6","0","5","0","8","6","1","5","4","1","2","4","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","324","6507","ABNORMAL PSYCHOLOGY","Vlachos-Weber,Irene Diana","177","186","3.567","3.329","21.5","70.1","19.8","9",".6","10","8","96","20","14","17","4","4","10","2","0","0","1","1","2","5","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","324","6508","ABNORMAL PSYCHOLOGY","Roberts,Alan C.","64","67","2.622","2.879","43.8","12.5","54.7","26.6","1.6","6","0","7","1","3","15","17","4","10","3","0","1","0","3","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","329","11810","SENSATION AND PERCEPTION","Gold,Jason M","60","68","3.203","3.326","31.3","58.3","20","18.3","3.3","8","4","5","26","3","9","0","1","7","3","0","1","1","0","4","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","330","12764","PERCEPTION/ACTION","Bingham,Geoffrey","20","28","2.585","3.011","26.1","35","25","20","5","11","4","0","3","2","2","1","3","0","1","0","0","1","3","3","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","335","11811","COGNITIVE PSYCHOLOGY","Gruenenfelder,Thomas More","62","71","2.681","3.039","43.3","29","30.6","25.8","11.3","11","2","10","6","3","13","3","5","7","4","2","2","3","2","5","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","335","12054","COGNITIVE PSYCHOLOGY","Gruenenfelder,Thomas More","80","86","2.75","3.159","66.7","30","33.8","25","7.5","9","5","11","8","7","9","11","5","12","3","1","4","1","3","4","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","335","6509","COGNITIVE PSYCHOLOGY","DeLong,Jordan Edmund","61","67","2.99","3.167","68.3","31.1","45.9","16.4","4.9","7","2","9","8","8","14","6","6","3","1","0","2","1","1","2","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","335","6510","COGNITIVE PSYCHOLOGY","Landy,David","83","106","3.051","3.161","56.6","33.7","41","24.1","1.2","23","5","11","12","12","14","8","7","7","6","1","0","0","0","16","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","337","8585","CLINICAL NEUROSCIENCE","Kalinovsky,Anna","73","88","3.575","3.391","93.6","72.6","19.2","6.8","0","16","32","12","9","3","5","6","2","3","0","0","0","0","1","5","10","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","338","30262","PSYCH OF COACH AND MOTOR PERF","Huber,Jeffrey J","51","59","3.139","3.18","31.5","41.2","41.2","11.8","3.9","9","5","11","5","4","8","9","6","0","0","1","1","0","1","3","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","346","13514","NEUROSCIENCE","Kalinovsky,Anna","56","62","3.127","3.267","61","53.6","25","10.7","3.6","10","12","11","7","4","8","2","3","1","2","1","1","0","4","3","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","PSY","PSY-P","346","15205","NEUROSCIENCE","Bradshaw,Heather B","45","52","3.722","3.273","68.9","77.8","20","2.2","0","7","1","26","8","4","4","1","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","346","8397","NEUROSCIENCE","Bice,Paula J","227","248","3.026","3.244","65.4","37","37.4","21.1","2.6","25","9","45","30","24","34","27","21","16","11","3","3","0","4","8","11","2","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","346","9731","NEUROSCIENCE","Newman,Ehren Lee","52","57","3.348","3.282","61.5","44.2","48.1","7.7","0","5","1","11","11","12","9","4","2","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","347","30267","SCIENCE OF HUMAN SEXUALITY","Heiman,Julia R","29","37","3.197","3.351","40","24.1","72.4","3.4","0","8","0","5","2","8","7","6","0","0","1","0","0","0","0","1","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","PSY","PSY-P","349","12262","COGNITIVE NEUROSCIENCE","James,Karin Harman","52","57","3.306","3.212","86.8","46.2","44.2","7.7","1.9","5","7","8","9","6","8","9","4","0","0","1","0","0","0","1","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","PSY","PSY-P","350","15642","HUMAN FACTORS/ERGONOMICS","Jayaraman,Swapnaa","30","40","3.16","3.073","33.3","53.3","23.3","16.7","3.3","11","1","8","7","2","3","2","2","3","0","1","0","0","1","0","10","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","357","30727","TOPICS IN PSYCHOLOGY","Kim,Anita","50","65","3.32","3.163","53.7","52","30","10","8","15","1","25","0","8","7","0","2","3","0","0","4","0","0","4","11","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","410","30268","DEV OF BRAIN & BEHAVIOR","Alberts,Jeffrey R","44","54","3.002","3.366","80.4","43.2","20.5","31.8","4.5","10","5","10","4","4","5","0","0","12","2","0","1","1","0","2","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","421","11895","LABORATORY IN SOC PSYCHOLOGY","Thompson,Scott A","25","31","3.368","3.242","92.3","60","24","16","0","6","5","6","4","3","0","3","0","2","2","0","0","0","0","0","5","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","421","15643","LABORATORY IN SOC PSYCHOLOGY","Kim,Anita","23","26","3.065","2.929","92","39.1","39.1","17.4","4.3","3","0","5","4","3","4","2","0","2","2","0","1","0","0","2","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","425","30276","BEH DISORDERS CHLDHD & ADOL","Bates,John E.","33","42","2.882","3.351","93.9","33.3","36.4","27.3","3","9","1","6","4","1","5","6","1","4","4","0","0","1","0","0","9","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","426","15644","LAB IN BEHAVIORAL NEUROSCIENCE","Bice,Paula J","17","22","3.882","3.342","88.2","88.2","11.8","0","0","5","13","1","1","1","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","426","30538","LAB IN BEHAVIORAL NEUROSCIENCE","Newman,Ehren Lee","14","20","3.929","3.446","78.6","92.9","7.1","0","0","6","0","12","1","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","430","12269","BEHAVIOR MODIFICATION","Patton,Cynthia M","40","45","2.923","3.323","90.5","40","32.5","20","0","8","3","7","6","2","8","3","2","4","2","0","0","0","3","1","3","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","435","8400","LAB: HUMAN LEARN & COGNITION","Busey,Thomas Andrew","25","31","3.772","3.427","96.4","80","16","4","0","6","0","16","4","4","0","0","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","437","30281","NEUROBIOLOGY OF ADDICTIONS","Bice,Paula J","49","58","3.886","3.446","89.8","95.9","2","0","0","10","25","19","3","1","0","0","0","0","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","453","30288","DECISION-MAKING AND THE BRAIN","Brown,Joshua William","29","38","2.993","3.393","90","31","48.3","13.8","6.9","9","2","5","2","3","4","7","2","1","1","1","1","0","0","1","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","456","12585","REPRODUCTIVE NEUROSCIENCE","Bradshaw,Heather B","18","25","3.928","3.718","66.7","94.4","5.6","0","0","7","0","16","1","0","1","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","457","11896","TOPICS IN PSYCHOLOGY","Kennedy,Dan","23","27","3.339","3.344","83.3","65.2","26.1","0","0","6","3","8","4","2","2","2","0","0","0","0","0","0","2","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","457","12659","TOPICS IN PSYCHOLOGY","Kruschke,John K.","21","28","2.986","3.023","87.5","33.3","38.1","23.8","4.8","7","2","2","3","2","3","3","3","1","1","1","0","0","0","3","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","457","14317","TOPICS IN PSYCHOLOGY","Finn,Peter","15","18","3.527","3.248","100","53.3","40","6.7","0","3","2","5","1","3","3","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","457","16134","TOPICS IN PSYCHOLOGY","Patton,Cynthia M","9","9","3.811","3.367","88.9","77.8","22.2","0","0","0","3","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","457","30312","TOPICS IN PSYCHOLOGY","Heiman,Julia R","23","26","3.717","3.425","91.3","78.3","21.7","0","0","3","2","8","8","3","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","457","30321","TOPICS IN PSYCHOLOGY","Farley,Joseph","22","30","3.955","3.541","81.8","95.5","4.5","0","0","8","0","20","1","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","457","30355","TOPICS IN PSYCHOLOGY","James,Tom","11","16","3.182","2.865","92.3","36.4","45.5","18.2","0","5","1","2","1","1","2","2","2","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","460","8401","THE PSYCHOLOGY OF WOMEN","Sinex,Linda Hoke","67","72","3.396","3.303","89.7","49.3","43.3","7.5","0","5","2","18","13","11","12","6","3","2","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","470","11174","MOLECULAR METHODS IN NEUROSCI","Mackie,Ken","17","19","3.882","3.654","73.7","88.2","11.8","0","0","2","0","14","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","472","11897","LAB IN BRAIN ELECTRCL ACTIVITY","Ramsden,Benjamin Michael","6","6","3.45","3.125","100","50","50","0","0","0","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","472","12091","LAB IN BRAIN ELECTRCL ACTIVITY","Ramsden,Benjamin Michael","6","6","3.4","3.055","100","50","50","0","0","0","0","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","PSY","PSY-P","473","11899","LAB IN MOLECULAR NEUROSCIENCE","Lai,Cary","8","12","3.713","3.265","100","87.5","0","12.5","0","4","1","5","1","0","0","0","0","1","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","474","11984","PSYCHOLOGY OF ADOLESCENT GIRLS","Sinex,Linda Hoke","30","30","3.67","3.244","83.3","80","16.7","0","0","1","14","8","2","0","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","493","10014","SUPERVISED RESEARCH 1","Hetrick,William P.","6","6","4","3.684","66.7","100","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","493","10019","SUPERVISED RESEARCH 1","James,Karin Harman","14","14","4","3.489","64.3","100","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","493","10037","SUPERVISED RESEARCH 1","Smith,Linda B.","8","9","3.888","3.255","88.9","100","0","0","0","1","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","493","10045","SUPERVISED RESEARCH 1","Yu,Chen","7","7","4","3.558","85.7","100","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","493","12364","SUPERVISED RESEARCH 1","Murphy,Mary","6","6","4","3.525","100","100","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","493","6513","SUPERVISED RESEARCH 1","Bertenthal,Bennett I","6","6","4","3.757","100","100","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","494","10080","SUPERVISED RESEARCH 2","Smith,Linda B.","6","6","3.9","3.528","100","100","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","494","10348","SUPERVISED RESEARCH 2","Hetrick,William P.","6","6","4","3.558","100","100","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","494","6518","SUPERVISED RESEARCH 2","Bertenthal,Bennett I","6","7","3.883","3.679","83.3","83.3","16.7","0","0","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","499","6526","HONORS THESIS RESEARCH","Sengelaub,Dale R","17","21","4","3.713","100","100","0","0","0","4","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","533","15638","INTR BAYESIAN DATA ANALYSIS I","Kruschke,John K.","16","20","4","3.84","11.1","100","0","0","0","4","0","16","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","544","33449","INTRO FMRI MEASRMNT & ANALYSIS","James,Tom","12","12","4","3.88","16.7","100","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","557","30306","REPRESENT OF STRCT IN PSY DATA","Nosofsky,Robert M.","7","9","3.957","3.969","57.1","100","0","0","0","2","1","5","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","631","30307","INTERVENTION & EVALUATION","Holtzworth-Munroe,Amy","10","10","3.97","3.978","100","100","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","PSY","PSY-P","657","16257","TOPICAL SEMINAR","Hetrick,William P.","7","7","4","3.968","71.4","100","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","657","30314","TOPICAL SEMINAR","Smith,Eliot R","8","10","4","3.918","75","100","0","0","0","2","1","7","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","657","30541","TOPICAL SEMINAR","Kruschke,John K.","7","7","3.857","3.765","14.3","85.7","14.3","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","667","30318","NEUROPSYCHOPHARMACOLOGY","Hohmann,Andrea","6","6","3.65","3.721","33.3","50","50","0","0","0","1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","690","12409","PRACTICUM IN CLIN PSYCHOLOGY","Bates,John E.","8","8","4","3.993","100","100","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","PSY","PSY-P","820","30319","SOCIAL PERCEPTION","Krendl,Anne Catherine","7","12","3.814","3.777","50","85.7","14.3","0","0","5","0","5","1","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","REL","REL-A","202","30067","ISS AFRI EURO&WEST ASIAN REL","Furey,Constance","12","20","3.517","3.337","23.1","75","16.7","8.3","0","8","0","5","4","0","1","1","0","0","1","0","0","0","0","1","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","REL","REL-A","210","10801","INTR OLD TESTAMNT/HEBREW BIBLE","Mokhtarian,Jason Sion","138","157","3.245","3.05","1.4","52.2","30.4","10.1","2.9","25","14","40","18","23","14","5","9","2","3","1","2","1","6","9","10","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","REL","REL-A","270","29902","INTRODUCTION TO ISLAM","Ibrahim,Nur Amali","118","127","3.3","3.193","2.5","54.2","29.7","11","2.5","12","13","37","14","14","15","6","8","3","2","0","1","2","3","2","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","REL","REL-A","316","30249","JEWS, CHRISTIANS, OTHERS","Mokhtarian,Jason Sion","20","30","3.145","2.955","20","55","15","20","5","11","0","10","1","3","0","0","3","0","1","0","0","1","1","5","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","REL","REL-A","355","15021","ORTHODOX CHRISTIANITY","Michelson,Patrick Lally","17","23","3.4","3.022","15","58.8","29.4","11.8","0","6","3","5","2","1","3","1","0","0","2","0","0","0","0","2","3","1","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","REL","REL-A","450","30357","TPCS IN THE HIST CHRISTIANITY","Furey,Constance","14","22","3.857","3.294","18.8","92.9","0","7.1","0","8","0","13","0","0","0","0","0","1","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","REL","REL-B","202","35521","ISSUES SOUTH & EAST ASIAN RELS","Haberman,David L.","10","14","3.71","2.843","0","80","20","0","0","4","0","6","2","0","1","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","REL","REL-B","220","30073","INTRODUCTION TO HINDUISM","Manring,Rebecca","60","84","2.662","3.019","7.4","40","21.7","20","6.7","31","5","12","7","2","8","3","0","10","2","0","3","1","7","8","16","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","REL","REL-C","300","32303","ISSUES IN RELIGION IN AMERICAS","Cooper,Travis Warren","34","53","2.565","2.83","13.5","35.3","20.6","23.5","2.9","25","1","7","4","3","4","0","5","3","0","0","1","0","6","3","16","0","0","0","0","0","0","0","0","06-10-2016",
