"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","427","12504","THE STRUCTURE OF SPANISH","Matos Amaral,Patricia","22","24","3.377","3.346","30.4","45.5","45.5","9.1","0","2","4","3","3","5","3","2","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","429","11609","SPANISH SOCLINGUISTICS-PRAGMAT","Diaz-Campos,Manuel Antonio","22","23","3.291","3.216","59.1","36.4","59.1","4.5","0","1","0","6","2","4","4","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","430","12506","THE ACQUISITION OF SPANISH","Leal,Tania","23","25","3.157","3.42","66.7","47.8","39.1","8.7","0","3","0","6","5","2","2","5","0","2","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","470","30908","WOMEN & HISPANIC LITERATURE","Dinverno,Melissa","18","23","3.211","3.227","40.9","16.7","77.8","5.6","0","5","0","2","1","6","8","0","1","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","479","14098","MEXICAN LITERATURE","Mejias-Lopez,Alejandro","21","24","3.462","3.326","72.7","52.4","42.9","4.8","0","3","0","6","5","3","6","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","508","30924","INTRO TO HISPANIC PRAGMATICS","Felix-Brasdefer,Cesar","12","13","3.417","3.612","75","58.3","33.3","0","8.3","1","0","3","4","4","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","515","30932","ACQUISITN OF SPANSH AS 2ND LNG","Geeslin,Kimberly","12","13","3.5","3.172","76.9","75","8.3","8.3","8.3","1","2","6","1","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","517","13737","METH OF TCHNG COLLEGE SPANISH","Gurzynski-Weiss,Laura","20","20","3.48","3.517","90","70","25","0","5","0","0","5","9","1","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","528","30940","SPAN LIT 16TH & 17TH CENTURIES","Giles,Ryan Dennis","9","10","4","3.849","88.9","100","0","0","0","1","4","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","548","30948","SPAN LIT 20TH & 21ST CENTURIES","Vila-Belda,Reyes","10","11","3.8","3.824","100","80","20","0","0","1","0","7","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","568","30955","19TH & 20TH-CENT SPAN AMER LIT","Mejias-Lopez,Alejandro","14","15","3.871","3.73","92.9","100","0","0","0","1","0","8","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","609","30963","SPANISH PHONOLOGY II","Willis,Erik","11","11","4","3.898","100","100","0","0","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","688","30968","TPCS:U.S. LATINO/CARIBBEAN LIT","Birkenmaier,Anke","10","12","3.85","3.865","75","100","0","0","0","2","0","5","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HISP","HISP-S","708","30973","SEMINAR IN HISPANIC STUDIES","Dove,Patrick E","11","15","3.845","3.798","100","90.9","0","9.1","0","4","1","9","0","0","0","0","1","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-A","225","30977","ELVIS, DYLAN & POSTWAR AMERICA","Bodnar,John Edward","156","173","3.51","3.167","4.4","54.5","43.6","1.9","0","17","18","33","34","31","30","7","2","1","0","0","0","0","0","4","13","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-A","265","36004","GENDER & SEXUALITY IN AM HIST","Allen,Judith Alison","31","40","3.542","2.958","13.9","77.4","19.4","0","0","10","2","7","15","1","5","0","0","0","0","0","0","0","1","4","4","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-A","348","14167","CIVIL WAR & RECONSTRUCTION","Lee,Jacob F.","57","69","2.911","3.114","32.8","26.3","50.9","15.8","5.3","13","2","7","6","5","15","9","4","3","2","2","0","1","1","9","2","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-A","379","7973","ISSUES IN MODERN U.S. HISTORY","McGerr,Michael Edward","94","104","3.494","3.093","24.7","63.8","24.5","10.6","0","11","27","21","12","12","9","2","2","6","2","0","0","0","1","3","7","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-A","382","11630","THE SIXTIES","McGerr,Michael Edward","130","149","3.482","3.019","19.9","60.8","32.3","3.8","2.3","20","31","31","17","18","13","11","2","3","0","1","1","1","1","11","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-B","200","15374","ISS IN WESTERN EUROPEAN HIST","Zadoff,Noam","26","32","2.777","2.951","0","30.8","50","3.8","3.8","9","0","3","5","5","4","4","0","0","1","0","0","1","3","0","5","0","0","1","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-B","226","30341","MAFIA&OTHER ITALIAN MYSTERIES","Ipsen,Carl David","341","384","3.003","2.921","1.4","29.3","50.1","16.4","1.5","52","12","52","36","52","58","61","32","17","7","0","5","0","9","26","17","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-B","270","30350","INSIDE NAZI GERMANY","Pergher,Roberta","144","157","3.263","3.059",".7","37.5","55.6","2.8","2.8","15","3","21","30","46","24","10","1","1","2","2","1","1","2","6","7","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-B","303","13553","ISSUES MODERN EUROPEAN HISTORY","Raun,Toivo","19","22","2.932","3.283","52.6","21.1","52.6","26.3","0","3","0","3","1","1","6","3","2","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-B","315","33661","EUROPEAN ANTI-SEMITISM","Jikeli,Gunther","18","20","3.506","3.251","40","72.2","22.2","0","0","3","1","8","4","1","3","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-B","322","30359","JEWS IN THE MODERN WORLD","Zadoff,Mirjam","17","19","3.259","3.081","17.6","52.9","35.3","5.9","0","3","0","6","3","2","3","1","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-B","351","30368","WSTRN EUROPE-EARLY MIDDLE AGES","Deliyannis,Deborah M","25","35","3.312","2.938","51.6","44","40","12","4","10","0","9","2","6","4","0","1","2","0","1","0","0","0","4","4","2","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-B","377","30377","HIST OF GERMANY SINCE 1648 1","Roos,Julia","32","34","2.981","3.187","54.5","31.3","46.9","15.6","3.1","3","2","3","5","4","9","2","1","3","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-C","210","11221","MAKING OF MODERN MIDDLE EAST","Martin,Kevin","16","18","3.006","3.302","12.5","43.8","18.8","37.5","0","2","1","4","2","0","1","2","2","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-D","200","15379","ISSUES RUSS/EAST EUROPEAN HIST","Kuromiya,Hiroaki","27","27","3.456","3.056","3.7","59.3","37","3.7","0","0","0","8","8","3","3","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-D","308","30393","EMPIRE OF THE TSARS","Eklof,Ben","27","34","3.3","3.225","55.9","37","59.3","3.7","0","7","2","4","4","5","7","4","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-D","320","12448","MODERN UKRAINE","Kuromiya,Hiroaki","18","20","3.433","3.175","50","72.2","16.7","5.6","0","3","0","7","6","2","1","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-D","325","30402","NATNALISM IN BALKANS:1804-1923","Bucur-Deckard,Maria","23","26","3.522","3.402","41.7","65.2","21.7","13","0","3","0","12","3","2","3","0","1","2","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-E","200","30410","ISSUES IN AFRICAN HISTORY","Moyd,Michelle Renee","33","41","3.145","2.843","5.7","33.3","57.6","6.1","0","9","0","4","7","10","2","7","1","0","1","0","0","0","1","2","6","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-E","340","11646","AFRICAN POPULAR CULTURE","Moorman,Marissa J","18","20","3.278","3.089","27.8","38.9","50","11.1","0","2","1","5","1","3","5","1","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-F","200","30419","ISSUES IN LATIN AMERICAN HIST","Gould,Jeffrey L.","28","34","3.343","3.247","3.1","42.9","46.4","10.7","0","6","0","9","3","7","3","3","1","2","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","8W2","Eight Week - Second","HIST","HIST-F","340","13935","MODERN ARGENTINA","James,Danny","16","22","2.844","2.812","23.5","25","37.5","31.3","0","7","1","3","0","2","4","0","3","2","0","0","0","0","1","1","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-G","200","12685","ISSUES IN ASIAN HISTORY","Schlesinger,Jonathan","26","37","3.096","2.81","10.3","50","34.6","3.8","3.8","13","0","5","8","3","4","2","1","0","0","1","0","0","2","3","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-G","300","30427","ISSUES IN ASIAN HISTORY","Wang,Fei Hsien","16","21","3.425","2.866","5.3","68.8","25","0","0","6","0","7","4","0","4","0","0","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-G","358","14191","EARLY MODERN JAPAN","Rubinger,Richard","17","18","2.635","3.078","35.3","41.2","17.6","23.5","5.9","3","0","2","5","0","2","1","2","2","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-G","383","30436","CHINA: THE LATER EMPIRES","Schlesinger,Jonathan","16","18","3.631","3.17","27.8","68.8","31.3","0","0","2","0","6","5","2","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-G","387","33115","CONTEMPORARY CHINA","Wang,Fei Hsien","19","22","3.542","2.94","10.5","68.4","31.6","0","0","3","0","5","8","2","1","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","101","4335","THE WORLD IN THE 20TH CENT I","","161","190","2.588","2.939","0","16.1","47.2","22.4","11.2","34","0","7","19","15","28","33","19","13","4","10","2","6","5","9","19","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","103","9447","EUROPE:RENAISSANCE TO NAPOLEON","","61","77","3.213","3.012","4.5","55.7","27.9","9.8","0","20","0","21","13","7","7","3","2","1","3","0","0","0","4","5","11","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","105","12062","AMERICAN HISTORY I","Knott,Sarah","137","165","3.039","2.872","0","29.9","49.6","16.8","0","33","6","19","16","27","29","12","12","8","3","0","0","0","5","12","16","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","106","14198","AMERICAN HISTORY II","Lichtenstein,Alex","61","75","3.084","3.01","3","49.2","27.9","11.5","6.6","17","0","22","8","11","2","4","2","2","3","1","1","2","3","5","9","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","106","4347","AMERICAN HISTORY II","","62","77","3.113","3.187","1.5","35.5","45.2","19.4","0","15","0","4","18","10","12","6","5","6","1","0","0","0","0","3","12","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","205","30454","ANCIENT CIVILIZATION","Robinson,Eric Wild","70","82","3.009","3.096","12","41.4","32.9","21.4","1.4","14","5","10","14","4","10","9","6","4","5","0","1","0","2","4","7","0","0","0","0","0","0","1","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","206","30463","MEDIEVAL CIVILIZATION","Deliyannis,Deborah M","103","130","2.55","2.792","4.2","14.6","39.8","35.9","4.9","32","0","7","8","10","22","9","13","19","5","1","4","0","5","11","11","5","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","211","4352","LATIN AMERICAN CULTURE & CIV 1","Diaz,Arlene","21","26","2.962","3.046","0","47.6","23.8","14.3","14.3","5","0","6","4","0","2","3","2","0","1","0","3","0","0","2","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","213","33116","THE BLACK DEATH","Craig,Kalani","70","80","3.211","3.103","10.7","51.4","30","14.3","2.9","11","3","19","14","5","12","4","2","5","3","0","2","0","1","5","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","239","14210","BLOOD & GUTS-WESTERN MEDICINE","Maglen,Krista","146","157","2.995","3.079","1.3","26","55.5","13.7","2.7","14","0","14","24","31","32","18","12","2","6","1","1","2","3","4","6","0","0","0","0","0","0","1","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","251","4353","JEWSH HIST:BIBLE TO SPAN EXPUL","Gonzalez Dieguez,Guadalupe","22","26","3.341","3.204","12.5","68.2","18.2","4.5","4.5","5","4","6","5","2","1","1","0","0","1","0","1","0","1","1","2","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","270","32281","WHAT IS HISTORY?","McGraw,Jason P.","8","9","3.138","2.939","12.5","62.5","25","0","0","2","0","3","2","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","575","4356","GRADUATE READINGS IN HISTORY","Sandweiss,Eric T.","9","12","4","3.939","63.6","100","0","0","0","3","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","601","4357","INTRO TO PROF STUDY OF HISTORY","Moorman,Marissa J","11","11","4","3.915","100","100","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","601","4358","INTRO TO PROF STUDY OF HISTORY","Bucur-Deckard,Maria","9","11","3.9","3.548","70","100","0","0","0","2","0","6","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","620","30490","COLLOQ-MOD WEST EUROPEAN HIST","Roseman,Mark","8","11","3.8","3.773","40","87.5","12.5","0","0","3","0","4","3","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","650","14221","COLLOQUIUM UNITED STATES HIST","Linenthal,Edward Tabor","12","12","3.925","3.893","83.3","100","0","0","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","650","4359","COLLOQUIUM UNITED STATES HIST","Myers,Amrita","13","15","3.823","3.584","78.6","84.6","15.4","0","0","2","0","8","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","699","14232","COLLOQ IN COMPARATIVE HISTORY","Gould,Jeffrey L.","10","11","3.78","3.854","50","90","10","0","0","1","0","4","5","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-H","699","14245","COLLOQ IN COMPARATIVE HISTORY","Guardino,Peter Francis","11","12","3.918","3.923","66.7","100","0","0","0","1","1","7","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","300","13659","SEMINAR IN HISTORY","Maglen,Krista","23","25","2.935","2.998","17.4","34.8","34.8","26.1","4.3","2","0","2","6","3","4","1","1","2","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","300","14252","SEMINAR IN HISTORY","Snyder,Christina","23","28","3.448","3.081","24","56.5","34.8","4.3","4.3","5","8","3","2","3","5","0","1","0","0","0","0","1","0","2","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","300","14264","SEMINAR IN HISTORY","Diaz,Arlene","17","21","2.553","2.81","31.6","35.3","29.4","11.8","5.9","7","3","2","1","1","2","2","0","2","0","0","1","0","3","2","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","300","14794","SEMINAR IN HISTORY","Zadoff,Mirjam","22","26","3.155","3.045","31.8","40.9","45.5","9.1","0","5","0","6","3","2","6","2","1","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","300","31366","SEMINAR IN HISTORY","Zadoff,Noam","18","22","2.656","2.975","15","33.3","33.3","16.7","5.6","6","0","2","4","3","2","1","0","1","2","0","1","0","2","2","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","300","4362","SEMINAR IN HISTORY","Kriegel,Lara","18","21","3.206","2.914","20","50","33.3","11.1","0","4","0","5","4","3","2","1","1","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","300","7975","SEMINAR IN HISTORY","Robinson,Eric Wild","19","25","3.458","3.271","45","36.8","57.9","5.3","0","6","0","6","1","9","2","0","1","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","400","11663","SEMINAR IN HISTORY","James,Danny","11","12","3.155","3.295","54.5","54.5","27.3","9.1","0","2","0","3","3","3","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","400","4363","SEMINAR IN HISTORY","Bodnar,John Edward","19","22","3.747","3.436","65","84.2","15.8","0","0","3","0","7","9","3","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-J","400","4364","SEMINAR IN HISTORY","Pergher,Roberta","18","21","3.4","3.173","80","66.7","27.8","0","0","4","0","5","7","2","2","1","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-K","392","4366","HONORS SEMINAR","Spang,Rebecca Lee","10","13","3.85","3.798","100","100","0","0","0","3","1","4","5","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-W","200","14795","ISSUES IN WORLD HISTORY","O'Bryan,Scott Patrick","31","37","2.997","3.006","0","22.6","67.7","0","3.2","8","0","3","4","10","7","4","0","0","0","1","0","0","2","2","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-W","203","33762","WORLD WAR I: GLOBAL WAR","Moyd,Michelle Renee","65","81","3.555","2.927","5.9","66.2","30.8","1.5","1.5","16","0","17","26","14","4","2","1","0","0","0","1","0","0","3","13","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HIST","HIST-W","330","32169","MONEY AND HISTORY","","36","43","2.353","3.062","21.4","19.4","27.8","30.6","13.9","10","0","3","4","6","1","3","3","4","4","2","2","1","3","6","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","211","34736","IDEAS AND EXPERIENCE I","Cecil,Richard Thomas","21","29","4","3.757","0","100","0","0","0","8","1","20","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","211","4371","IDEAS AND EXPERIENCE I","Cecil,Richard Thomas","22","30","4","3.729","0","100","0","0","0","8","0","22","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","212","30536","IDEAS AND EXPERIENCE II","Hodges,Elizabeth Perry","18","23","3.633","3.752","0","66.7","33.3","0","0","5","0","5","7","5","1","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","212","9364","IDEAS AND EXPERIENCE II","Kunzman,Robert","19","20","3.832","3.826","0","89.5","10.5","0","0","1","0","11","6","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","213","11254","MADNESS AND MELANCHOLY","Evans,Gareth","22","22","3.486","3.65","0","77.3","18.2","0","0","1","0","3","14","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","213","11255","MADNESS AND MELANCHOLY","Evans,Gareth","19","25","3.616","3.477","0","84.2","10.5","5.3","0","6","0","4","12","1","1","0","0","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","226","14287","INTERDEPARTMENTAL COLLOQUIA","Anderson,Christopher","17","22","3.641","3.652","0","82.4","11.8","5.9","0","5","0","7","7","0","2","0","0","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","226","15047","INTERDEPARTMENTAL COLLOQUIA","Anderson,Christopher","21","22","3.767","3.7","0","81","19","0","0","1","0","11","6","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","228","12483","INTERDEPARTMENTAL COLLOQUIA","McGregor,Michael","22","23","3.75","3.638","0","81.8","18.2","0","0","1","0","10","8","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","232","11012","MEANINGFUL WRITING","Gubar,Edward","14","15","3.95","3.603","0","92.9","7.1","0","0","1","0","13","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","233","11013","GRT AUTHORS, COMPSRS,&ARTISTS","Lieber,Frederic William","23","24","3.87","3.741","0","100","0","0","0","1","2","11","10","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","233","13293","GRT AUTHORS, COMPSRS,&ARTISTS","Hedin,Raymond W.","22","23","3.814","3.819","0","90.9","9.1","0","0","1","1","11","8","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","233","33225","GRT AUTHORS, COMPSRS,&ARTISTS","Brown,Stacey Lynn","21","23","3.71","3.739","0","81","19","0","0","2","3","5","9","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","233","33226","GRT AUTHORS, COMPSRS,&ARTISTS","Gubar,Edward","19","20","3.7","3.629","0","68.4","31.6","0","0","1","3","6","4","5","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","234","11015","LITERATURE OF TIME AND PLACE","Evans,Gareth","20","23","3.785","3.768","0","95","5","0","0","3","0","7","12","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","234","14796","LITERATURE OF TIME AND PLACE","Ciccarelli,Andrea","19","23","3.884","3.62","0","94.7","5.3","0","0","4","0","13","5","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","HON","HON-H","234","14797","LITERATURE OF TIME AND PLACE","Irmscher,Christoph","16","17","3.806","3.801","0","81.3","12.5","6.3","0","1","1","12","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","01-22-2016",
