DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
PSY,426,LAB IN BEHAVIORAL NEUROSCIENCE,"Newman,Ehren Lee",14,20,3.929,3.446,92.9,7.1,0,0,0
PSY,430,BEHAVIOR MODIFICATION,"Patton,Cynthia M",40,45,2.923,3.323,40,32.5,20,0,1
PSY,435,LAB: HUMAN LEARN & COGNITION,"Busey,Thomas Andrew",25,31,3.772,3.427,80,16,4,0,0
PSY,437,NEUROBIOLOGY OF ADDICTIONS,"Bice,Paula J",49,58,3.886,3.446,95.9,2,0,0,0
PSY,453,DECISION-MAKING AND THE BRAIN,"Brown,Joshua William",29,38,2.993,3.393,31,48.3,13.8,6.9,1
PSY,456,REPRODUCTIVE NEUROSCIENCE,"Bradshaw,Heather B",18,25,3.928,3.718,94.4,5.6,0,0,0
PSY,457,TOPICS IN PSYCHOLOGY,"Kennedy,Dan",23,27,3.339,3.344,65.2,26.1,0,0,1
PSY,457,TOPICS IN PSYCHOLOGY,"Kruschke,John K.",21,28,2.986,3.023,33.3,38.1,23.8,4.8,3
PSY,457,TOPICS IN PSYCHOLOGY,"Finn,Peter",15,18,3.527,3.248,53.3,40,6.7,0,1
PSY,457,TOPICS IN PSYCHOLOGY,"Patton,Cynthia M",9,9,3.811,3.367,77.8,22.2,0,0,0
PSY,457,TOPICS IN PSYCHOLOGY,"Heiman,Julia R",23,26,3.717,3.425,78.3,21.7,0,0,0
PSY,457,TOPICS IN PSYCHOLOGY,"Farley,Joseph",22,30,3.955,3.541,95.5,4.5,0,0,0
PSY,457,TOPICS IN PSYCHOLOGY,"James,Tom",11,16,3.182,2.865,36.4,45.5,18.2,0,2
PSY,460,THE PSYCHOLOGY OF WOMEN,"Sinex,Linda Hoke",67,72,3.396,3.303,49.3,43.3,7.5,0,0
PSY,470,MOLECULAR METHODS IN NEUROSCI,"Mackie,Ken",17,19,3.882,3.654,88.2,11.8,0,0,2
PSY,472,LAB IN BRAIN ELECTRCL ACTIVITY,"Ramsden,Benjamin Michael",6,6,3.45,3.125,50,50,0,0,0
PSY,472,LAB IN BRAIN ELECTRCL ACTIVITY,"Ramsden,Benjamin Michael",6,6,3.4,3.055,50,50,0,0,0
PSY,474,PSYCHOLOGY OF ADOLESCENT GIRLS,"Sinex,Linda Hoke",30,30,3.67,3.244,80,16.7,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Hetrick,William P.",6,6,4,3.684,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"James,Karin Harman",14,14,4,3.489,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Smith,Linda B.",8,9,3.888,3.255,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Yu,Chen",7,7,4,3.558,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Murphy,Mary",6,6,4,3.525,100,0,0,0,0
PSY,493,SUPERVISED RESEARCH 1,"Bertenthal,Bennett I",6,6,4,3.757,100,0,0,0,0
PSY,494,SUPERVISED RESEARCH 2,"Smith,Linda B.",6,6,3.9,3.528,100,0,0,0,0
PSY,494,SUPERVISED RESEARCH 2,"Hetrick,William P.",6,6,4,3.558,100,0,0,0,0
PSY,494,SUPERVISED RESEARCH 2,"Bertenthal,Bennett I",6,7,3.883,3.679,83.3,16.7,0,0,0
PSY,499,HONORS THESIS RESEARCH,"Sengelaub,Dale R",17,21,4,3.713,100,0,0,0,0
PSY,533,INTR BAYESIAN DATA ANALYSIS I,"Kruschke,John K.",16,20,4,3.84,100,0,0,0,2
PSY,544,INTRO FMRI MEASRMNT & ANALYSIS,"James,Tom",12,12,4,3.88,100,0,0,0,0
PSY,557,REPRESENT OF STRCT IN PSY DATA,"Nosofsky,Robert M.",7,9,3.957,3.969,100,0,0,0,0
PSY,631,INTERVENTION & EVALUATION,"Holtzworth-Munroe,Amy",10,10,3.97,3.978,100,0,0,0,0
PSY,657,TOPICAL SEMINAR,"Smith,Eliot R",8,10,4,3.918,100,0,0,0,0
PSY,657,TOPICAL SEMINAR,"Kruschke,John K.",7,7,3.857,3.765,85.7,14.3,0,0,0
PSY,667,NEUROPSYCHOPHARMACOLOGY,"Hohmann,Andrea",6,6,3.65,3.721,50,50,0,0,0
PSY,690,PRACTICUM IN CLIN PSYCHOLOGY,"Bates,John E.",8,8,4,3.993,100,0,0,0,0
PSY,820,SOCIAL PERCEPTION,"Krendl,Anne Catherine",7,12,3.814,3.777,85.7,14.3,0,0,1
REL,202,ISS AFRI EURO&WEST ASIAN REL,"Furey,Constance",12,20,3.517,3.337,75,16.7,8.3,0,1
REL,210,INTR OLD TESTAMNT/HEBREW BIBLE,"Mokhtarian,Jason Sion",138,157,3.245,3.05,52.2,30.4,10.1,2.9,9
REL,270,INTRODUCTION TO ISLAM,"Ibrahim,Nur Amali",118,127,3.3,3.193,54.2,29.7,11,2.5,2
REL,316,"JEWS, CHRISTIANS, OTHERS","Mokhtarian,Jason Sion",20,30,3.145,2.955,55,15,20,5,5
REL,355,ORTHODOX CHRISTIANITY,"Michelson,Patrick Lally",17,23,3.4,3.022,58.8,29.4,11.8,0,2
REL,450,TPCS IN THE HIST CHRISTIANITY,"Furey,Constance",14,22,3.857,3.294,92.9,0,7.1,0,2
REL,220,INTRODUCTION TO HINDUISM,"Manring,Rebecca",60,84,2.662,3.019,40,21.7,20,6.7,8
REL,323,JEWS AND RACE,"Imhoff,Sarah",14,18,3.407,3.074,71.4,14.3,7.1,0,2
REL,330,EVANGELICAL AMERICA,"Brown,Candy Gunther",29,36,3.259,3.033,44.8,41.4,13.8,0,2
REL,420,M.L. KING JR&MALCLM X AMER REL,"Harriss,Mathew Cooper",17,21,3.324,3.073,47.1,35.3,11.8,5.9,2
REL,202,"ISS THEORY, ETHICS&COMPARISONS","Swan Tuite,James Elliott",17,21,3.106,3.102,58.8,23.5,5.9,0,1
REL,250,"RELIGION, ECOLOGY & THE SELF","Haberman,David L.",38,48,3.574,3.09,73.7,21.1,5.3,0,3
REL,350,"RELIGION, ETHICS & ENVIRONMENT","Sideris,Lisa H",26,30,3.412,3.205,50,42.3,7.7,0,2
REL,152,"JEWS, CHRISTIANS, MUSLIMS","Imhoff,Sarah",138,153,2.784,2.931,32.6,33.3,21,7.2,7
REL,153,RELIGIONS OF ASIA,"Ing,Michael Kaulana",15,17,2.687,2.843,13.3,60,13.3,6.7,1
REL,153,RELIGIONS OF ASIA,"Ing,Michael Kaulana",16,25,3.025,2.925,37.5,43.8,12.5,0,2
REL,153,RELIGIONS OF ASIA,"Ing,Michael Kaulana",20,26,3.1,3.004,35,55,10,0,1
REL,153,RELIGIONS OF ASIA,"Ing,Michael Kaulana",14,16,2.879,2.97,28.6,35.7,28.6,7.1,1
REL,389,MAJORS SEMINAR IN RELIGION,"Blair,Heather Elizabeth",17,17,3.676,3.326,82.4,11.8,5.9,0,0
SLAV,223,INTRODUCTION TO POLISH CULTURE,"Nizynska,Joanna",34,43,3.547,3.283,58.8,35.3,5.9,0,5
SLAV,102,ELEMENTARY RUSSIAN II,"Shardakova,Maria Alekseevna",11,13,3.818,3.394,81.8,18.2,0,0,1
SLAV,102,ELEMENTARY RUSSIAN II,"Shardakova,Maria Alekseevna",17,18,3.812,3.272,88.2,11.8,0,0,1
SLAV,102,ELEMENTARY RUSSIAN II,"Shardakova,Maria Alekseevna",11,11,3.945,3.378,100,0,0,0,0
SLAV,123,RUSSIAN SHORT FICTION,"Stefani,Sara Marie",35,44,3.431,3.077,51.4,42.9,5.7,0,1
SLAV,202,INTERMEDIATE RUSSIAN II,"Sokolova,Marina",15,15,3.713,3.378,93.3,0,0,0,0
SLAV,202,INTERMEDIATE RUSSIAN II,"Asher,Sofiya",13,14,3.338,3.141,61.5,30.8,0,0,1
SLAV,264,RUS LT:TOLSTOY TO SOLZHENITSYN,"Stefani,Sara Marie",15,15,3.54,3.135,73.3,13.3,13.3,0,0
SLAV,302,ADV INTERMEDIATE RUSSIAN II,"Melnyk,Svitlana",9,9,3.633,3.528,77.8,11.1,11.1,0,0
SLAV,352,RUSSIAN AND SOVIET FILM,"Shrager,Miriam",7,9,3.757,3.149,71.4,28.6,0,0,1
SLAV,402,ADVANCED RUSSIAN II,"Shrager,Miriam",9,10,4,3.743,100,0,0,0,1
SLAV,102,ELEM SERBIAN & CROATIAN II,"Antic,Marina",6,6,3.95,3.284,100,0,0,0,0
SLAV,202,INTERMED SERBIAN & CROATIAN II,"Ismaili,Teuta",8,8,3.763,3.34,87.5,12.5,0,0,0
SLAV,320,SPECIAL TOPICS IN SLAVIC STDS,"Antic,Marina",6,8,3.5,3.128,66.7,16.7,16.7,0,0
SLAV,241,C&E EUR IMMIG & ETHN ID IN US,"Holdeman,Jeffrey D.",8,21,3.625,3.2,75,12.5,12.5,0,2
SLAV,252,INTRO TO THE SLAVIC LANGUAGES,"Holdeman,Jeffrey D.",7,11,3.329,3.039,42.9,42.9,14.3,0,2
SLAV,223,INTRO TO UKRAINIAN CULTURE,"Melnyk,Svitlana",38,41,3.545,3.233,63.2,36.8,0,0,0
SLST,305,SLA & LANGUAGE INSTRUCTION,"Shin,Sunyoung",8,10,3.6,3.14,75,25,0,0,0
SLST,312,NEW SOUNDS/ 2ND LG PRONUNCIATN,"Darcy,Isabelle",13,14,2.685,3.205,30.8,23.1,30.8,7.7,0
SLST,511,SECOND LANGUAGE SYNTAX,"Stringer,David",10,11,3.74,3.871,80,20,0,0,0
SLST,512,SECOND LANGUAGE PHONOLOGY,"Darcy,Isabelle",12,12,3.842,3.837,91.7,8.3,0,0,0
SLST,670,LANGUAGE TYPOLOGY,"Sprouse,Rex A.",13,13,3.723,3.735,84.6,7.7,7.7,0,0
SLST,501,ENGLISH FOR INTL GRAD STUDENTS,"Lewis,Tom J",12,13,3.725,3.826,75,25,0,0,0
SLST,534,METH TCHNG ESL/EFL TO ADULTS,"Yilmaz,Yucel",12,12,3.975,3.89,100,0,0,0,0
SLST,535,TESOL PRACTICUM,"Abe,Linda Sugioka",11,11,4,3.884,100,0,0,0,0
SLST,550,LANGUAGE TESTING,"Shin,Sunyoung",7,8,3.671,3.833,71.4,28.6,0,0,0
SLST,556,LANGUAGE LEARNING TECHNOLOGY,"Yilmaz,Yucel",6,7,3.667,3.621,66.7,33.3,0,0,0
SOC,100,INTRODUCTION TO SOCIOLOGY,"Pandian,Roshan Kumar",65,76,3.083,3.074,30.8,53.8,12.3,0,5
SOC,100,INTRODUCTION TO SOCIOLOGY,"Von Der Haar,Christine M.",69,73,3.343,3.281,44.9,44.9,10.1,0,1
SOC,100,INTRODUCTION TO SOCIOLOGY,"Stapleton,Orla Patricia",60,84,3.417,3,55,36.7,5,1.7,9
SOC,100,INTRODUCTION TO SOCIOLOGY,"Nicholson,D. Adam",44,52,3.416,3.134,61.4,25,13.6,0,5
SOC,100,INTRODUCTION TO SOCIOLOGY,"Mukherjee,Shibashis",68,76,3.296,3.006,48.5,36.8,13.2,0,1
SOC,100,INTRODUCTION TO SOCIOLOGY,"Wurgler,Emily Elizabeth",19,21,2.953,2.559,47.4,26.3,15.8,0,0
SOC,100,INTRODUCTION TO SOCIOLOGY,"Alderson,Arthur S.",118,129,3.428,3.103,55.1,30.5,11.9,.8,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Helvey,Felicia Nicole",68,80,3.554,3.176,63.2,33.8,2.9,0,3
SOC,100,INTRODUCTION TO SOCIOLOGY,"Chen,Hui",62,76,3.144,2.921,32.3,51.6,14.5,0,4
SOC,100,INTRODUCTION TO SOCIOLOGY,"Finlay,Brandon Murphy",66,77,3.292,2.993,43.9,42.4,12.1,1.5,3
SOC,100,INTRODUCTION TO SOCIOLOGY,"Turner,Christopher O'Neal",62,66,3.544,3.253,64.5,25.8,9.7,0,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Thomas,Clayton",57,66,3.247,3.022,35.1,57.9,5.3,1.8,2
SOC,100,INTRODUCTION TO SOCIOLOGY,"Von Der Haar,Christine M.",68,77,3.288,3.258,44.1,44.1,11.8,0,2
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Pescosolido,Bernice A.",65,82,3.565,3.29,61.5,33.8,4.6,0,3
SOC,101,SOCIAL PROBLEMS AND POLICIES,"VanHeuvelen,Jane Donna Story Schlapkohl",60,80,3.455,3.216,61.7,31.7,3.3,1.7,3
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Grace,Matthew Kuster",61,70,3.392,3.354,60.7,26.2,9.8,1.6,2
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Wright,Eric Lee",70,73,3.403,3.017,60,22.9,14.3,1.4,1
SOC,101,SOCIAL PROBLEMS AND POLICIES,"Taylor,Catherine Jeanine",31,45,2.865,2.884,35.5,29,29,3.2,4
SOC,110,"CHARTS, GRAPHS & TABLES","La Touche,Rachel Amanda",62,77,2.89,2.935,35.5,37.1,17.7,3.2,6
SOC,110,"CHARTS, GRAPHS & TABLES","Benard,Stephen",71,86,3.272,3.245,47.9,33.8,16.9,0,2
SOC,110,"CHARTS, GRAPHS & TABLES","Caplan,Zoe",66,74,3.083,3.225,34.8,40.9,19.7,4.5,1
SOC,215,SOCIAL CHANGE,"Brooks,Clem",34,58,3.221,2.932,55.9,26.5,8.8,5.9,6
SOC,230,SOCIETY & THE INDIVIDUAL,"Hallett,Timothy Paul",60,71,3.162,2.94,36.7,51.7,10,0,5
SOC,312,EDUCATION AND SOCIETY,"Cohen,Emma Dolores",20,26,2.81,2.861,25,40,20,15,2
SOC,316,THE FAMILY,"Groggel,Anne Hoffman",59,75,3.251,2.983,45.8,42.4,6.8,3.4,3
SOC,316,THE FAMILY,"McManus,Patricia A.",68,81,3.282,3.015,50,36.8,11.8,1.5,3
SOC,320,DEVIANT BEH & SOCIAL CONTROL,"Setchfield,Scott David",21,27,3.324,2.828,61.9,19,14.3,4.8,2
SOC,321,SEXUAL DIVERSITY,"Weinberg,Martin",76,87,2.505,3.094,27.6,23.7,30.3,13.2,2
SOC,324,MENTAL ILLNESS,"Jackson,Pamela Braboy",60,75,3.173,3.068,38.3,41.7,20,0,5
SOC,325,CRIMINOLOGY,"Sevell,Eric",69,79,3.077,3.088,34.8,47.8,11.6,5.8,0
SOC,335,RACE AND ETHNIC RELATIONS,"Okamoto,Dina Gail",30,40,3.187,3.071,46.7,26.7,23.3,3.3,4
SOC,338,GENDER ROLES,"Puentes,Jennifer Nicole",37,48,2.681,2.901,35.1,24.3,21.6,16.2,5
SOC,339,THE SOCIOLOGY OF MEDIA,"Von Der Haar,Christine M.",86,97,3.01,3.011,26.7,51.2,18.6,2.3,4
SOC,344,SOCIOLOGY OF CHILDHOOD,"Calarco,Jessica",67,75,3.584,3.325,70.1,20.9,7.5,1.5,1
SOC,370,RESEARCH METHODS IN SOCIOLOGY,"Miller,Lisa Renee",33,36,2.912,3.067,24.2,51.5,21.2,0,2
SOC,371,STATISTICS FOR SOCIOLOGY,"Cha,Youngjoo",38,42,3.026,2.999,28.9,52.6,13.2,2.6,1
SOC,410,ADV TPCS: SOCIAL ORGANIZATION,"Benard,Stephen",19,20,3.521,3.215,78.9,15.8,0,0,1
SOC,422,CONSTRUCTING SEXUALITY,"Weinberg,Martin",16,17,3.044,3.102,25,62.5,6.3,6.3,0
SOC,431,TOPICS IN SOCIAL PSYCHOLOGY,"Jackson,Pamela Braboy",18,19,3.683,3.289,66.7,33.3,0,0,0
SOC,494,FIELD EXPERIENCE IN SOCIOLOGY,"Powell,Brian",23,23,4,3.381,100,0,0,0,0
SOC,495,INDIV READNGS/RES IN SOCIOLOGY,"Powell,Brian",13,13,4,3.594,100,0,0,0,0
SOC,499,HONORS THESIS SEMINAR II,"Cha,Youngjoo",9,9,3.933,3.749,100,0,0,0,0
SOC,510,INTRO TO SOCIAL ORGANIZATION,"Brooks,Clem",13,14,4,3.842,100,0,0,0,0
SOC,522,CONSTRUCTING SEXUALITY,"Weinberg,Martin",6,7,3.4,3.836,83.3,0,0,16.7,1
SOC,554,STAT TECHNIQUES IN SOCIOLOGY I,"McManus,Patricia A.",15,15,3.827,3.879,86.7,13.3,0,0,0
SOC,606,SOC ISSUES IN COLLEGE PEDAGOGY,"Pescosolido,Bernice A.",6,7,4,3.949,100,0,0,0,0
SOC,651,TPCS IN QUANTITATIVE SOCIOLOGY,"Allendorf,Keera",15,16,3.733,3.834,73.3,26.7,0,0,0
SOC,652,TOPICS IN QUALITATIVE METHODS,"Calarco,Jessica",13,14,4,3.887,100,0,0,0,0
SOC,660,ADVANCED TOPICS,"Lee,Jennifer Catherine",15,16,3.907,3.838,86.7,13.3,0,0,0
SOC,660,ADVANCED TOPICS,"Hallett,Timothy Paul",15,15,3.753,3.891,93.3,6.7,0,0,0
SPEA,163,"ARTS WORLD:MGMT,MARKETS&POLICY","Carley,Michal Ann",23,29,3.2,3.161,47.8,30.4,17.4,0,2
SPEA,163,"ARTS WORLD:MGMT,MARKETS&POLICY","Lewis,Frank",12,14,2.925,3.034,25,66.7,0,0,0
SPEA,163,"ARTS WORLD:MGMT,MARKETS&POLICY","Carley,Michal Ann",49,62,3.112,2.982,42.9,46.9,4.1,0,2
SPEA,336,MUSIC INDUSTRY II,"Herzig,Monika Gm",16,18,3.256,3.004,50,43.8,0,0,2
SPEA,336,MUSIC INDUSTRY II,"Herzig,Monika Gm",34,37,3.332,3.174,52.9,29.4,14.7,2.9,0
SPEA,354,ARTS MARKETING FUNDAMENTALS,"Fernandez,Adriana",33,36,2.815,3.138,6.1,66.7,27.3,0,2
SPEA,354,ARTS MARKETING FUNDAMENTALS,"Osajima,Amy Noelle",32,36,3.234,3.094,37.5,53.1,9.4,0,2
SPEA,405,PROGRAMMING IN PERFORMING ARTS,"Bratton,Drew",36,40,3.242,3.196,50,33.3,11.1,2.8,0
SPEA,422,IT APPLICATIONS FOR THE ARTS,"Payne,Christopher J",11,12,3.727,3.378,72.7,27.3,0,0,0
SPEA,450,CONTEMPORARY TPCS IN ARTS ADMN,"Lewis,Frank",11,13,3.655,3.21,54.5,45.5,0,0,0
SPEA,450,CONTEMPORARY TPCS IN ARTS ADMN,"Need,Andrea",6,10,2.883,2.783,16.7,50,33.3,0,0
SPEA,450,CONTEMPORARY TPCS IN ARTS ADMN,"Lewis,Frank",9,12,3.689,3.262,55.6,44.4,0,0,0
SPEA,459,PUBLIC POLICY AND THE ARTS,"Wilkerson,Michael Neil",36,37,3.681,3.27,72.2,27.8,0,0,0
SPEA,578,INTRO COMPARATIVE & INTL AFF,"Reuveny,Rafael",13,15,2.985,3.237,30.8,46.2,23.1,0,0
SPEA,583,CONFLICT AND DEVELOPMENT,"Desai,Sameeksha",21,24,3.862,3.6,90.5,9.5,0,0,1
SPEA,669,"EC DEV, GLOBALIZATION & ENTREP","Desai,Sameeksha",48,48,3.838,3.686,87.5,12.5,0,0,0
SPEA,162,ENVIRONMENT AND PEOPLE,"Doran,Christopher R",62,69,3.202,2.975,37.1,50,11.3,1.6,1
SPEA,162,ENVIRONMENT AND PEOPLE,"Wadzinski,Lester Alan",60,78,2.902,2.952,23.3,51.7,20,3.3,0
SPEA,162,ENVIRONMENT AND PEOPLE,"Stevens,Philip S",57,62,2.767,2.991,26.3,35.1,28.1,5.3,1
SPEA,162,ENVIRONMENT AND PEOPLE,"Wadzinski,Lester Alan",52,61,2.704,2.778,5.8,65.4,23.1,3.8,2
SPEA,162,ENVIRONMENT AND PEOPLE,"Nath,Sanchayan",45,52,3.187,2.796,40,44.4,11.1,4.4,2
SPEA,162,ENVIRONMENT AND PEOPLE,"Wendling,Zach",47,56,3.611,3.182,66,29.8,4.3,0,0
SPEA,260,INTRO TO WATER RESOURCES,"Reynolds,Steven H",25,31,3.024,2.936,36,40,24,0,2
SPEA,272,INTRO TO ENVIR SCIENCES,"Powers,Sarah R",57,66,3.125,3.157,24.6,61.4,12.3,1.8,1
SPEA,272,INTRO TO ENVIR SCIENCES,"Raff,Jonathan",62,72,3.484,3.145,59.7,32.3,6.5,0,2
SPEA,311,INTRO TO RISK ASSESS/RISK COMM,"Simon III,Thomas Paul",54,62,3.031,3.05,24.1,59.3,14.8,0,4
SPEA,332,INTRO TO APPLIED ECOLOGY,"Simon III,Thomas Paul",38,38,3.282,2.927,47.4,42.1,10.5,0,0
SPEA,340,ENVIRONMENTAL ECON & FINANCE,"Krutilla,Kerry",40,54,2.953,2.846,12.5,65,22.5,0,6
SPEA,355,INTRODUCTION TO LIMNOLOGY,"Glaholt,Stephen",20,21,3.62,3.085,65,35,0,0,1
SPEA,363,ENVIRONMENTAL MANAGEMENT,"Lame,Marc Louis",85,93,2.956,3.052,42.4,32.9,15.3,7.1,5
SPEA,375,TECHNIQUES OF ENVIRONMENTL SCI,"Powers,Sarah R",18,20,3.267,3.08,55.6,33.3,0,11.1,2
SPEA,400,TOPICS IN ENVIRON STUDIES,"Galuska,John Daniel",25,30,3.82,3.24,88,12,0,0,2
SPEA,400,TOPICS IN ENVIRON STUDIES,"Crouch,Gregory Paul",9,10,2.967,2.963,22.2,55.6,22.2,0,1
SPEA,410,INTRO TO ENV TOXICOLOGY,"Shaw,Joseph",26,33,3.138,3.18,57.7,23.1,11.5,0,6
SPEA,422,URBAN FOREST MANAGEMENT,"Fischer,Burnell",28,32,2.682,3.042,10.7,53.6,32.1,3.6,2
SPEA,456,LAKE & WATERSHED MANAGEMENT,"Laney Clark,Melissa Ann",20,22,2.825,3.336,15,55,25,0,2
SPEA,476,ENVIRONMENTAL LAW & REGULATION,"Cox,David K",63,70,3.503,3.064,57.1,41.3,1.6,0,1
SPEA,501,HUMAN BEHAVOR & ENERGY CONSUMP,"Attari,Shahzeen",10,11,3.7,3.546,70,30,0,0,0
SPEA,518,VECTOR-BASED GEOGRPHC INFO SYS,"Ehman,Jeffrey L",24,29,3.463,3.614,50,50,0,0,0
SPEA,520,ENVIRONMENTAL TOXICOLOGY,"Shaw,Joseph",12,12,3.833,3.743,83.3,16.7,0,0,0
SPEA,522,URBAN FOREST MANAGEMENT,"Fischer,Burnell",10,10,3.55,3.494,50,40,10,0,0
SPEA,526,APPLIED MATH FOR ENV SCIENCE,"Novick,Kimberly Ann",45,49,3.14,3.373,28.9,55.6,15.6,0,1
SPEA,527,APPLIED ECOLOGY,"Lame,Marc Louis",25,27,3.4,3.407,64,24,12,0,0
SPEA,534,RESTORATION ECOLOGY,"Craft,Christopher B",15,17,3.98,3.681,100,0,0,0,0
SPEA,539,AQUATIC CHEMISTRY,"White,Jeffrey R.",15,20,2.967,3.26,60,13.3,13.3,0,2
SPEA,545,LAKE & WATERSHED MANAGEMENT,"Laney Clark,Melissa Ann",19,20,3.095,3.542,21.1,73.7,5.3,0,1
SPEA,546,STREAM ECOLOGY,"Royer,Todd V.",10,10,3.48,3.454,70,20,10,0,0
SPEA,555,TPCS IN ENVIRONMENTAL SCIENCES,"Rupp,John A",8,8,4,3.56,100,0,0,0,0
SPEA,555,TPCS IN ENVIRONMENTAL SCIENCES,"Fischer,Burnell",12,15,3.642,3.639,66.7,33.3,0,0,1
SPEA,555,TPCS IN ENVIRONMENTAL SCIENCES,"Laney Clark,Melissa Ann",6,6,4,3.637,100,0,0,0,0
SPEA,555,TPCS IN ENVIRONMENTAL SCIENCES,"Hengeveld,Susan E.",10,12,3.78,3.554,90,10,0,0,0
SPEA,555,TPCS IN ENVIRONMENTAL SCIENCES,"Zirogiannis,Nikolaos",10,13,3.5,3.547,50,50,0,0,0
SPEA,560,ENVIRONMENTAL RISK ANALYSIS,"Good,David Henning",12,14,3.475,3.554,58.3,33.3,8.3,0,1
SPEA,625,RES IN ENVIRONMENTAL SCIENCE,"Meretsky,Vicky J.",6,11,4,3.72,100,0,0,0,0
SPEA,680,SEM IN ENVIRON SCI & POLICY,"Hites,Ronald A.",8,8,4,3.847,100,0,0,0,0
SPEA,526,FIN MGMT FOR NONPROFIT ORG,"Fowler,Mike",10,12,3.77,3.809,80,20,0,0,0
SPEA,542,GOV FIN ACCTING & REPORTING,"Kravchuk,Robert S.",6,6,3.5,3.55,50,50,0,0,0
SPEA,560,PUBLIC FINANCE & BUDGETING,"Man,Joyce Yanyun",35,37,3.603,3.6,62.9,37.1,0,0,1
SPEA,560,PUBLIC FINANCE & BUDGETING,"Johnson,Craig L.",26,29,3.323,3.44,38.5,57.7,3.8,0,1
SPEA,560,PUBLIC FINANCE & BUDGETING,"Sell,Roger E.",21,21,3.938,3.753,95.2,4.8,0,0,0
SPEA,609,SEM IN REVENUE THEORY & ADM,"Mikesell,John L.",23,24,3.839,3.705,82.6,17.4,0,0,0
SPEA,666,PUBLIC REVENUE,"Ross,Justin",11,14,3.727,3.742,81.8,9.1,9.1,0,1
SPEA,901,ADVANCED RESEARCH,"Fernandez,Sergio",36,37,4,3.848,100,0,0,0,0
SPEA,124,HEALTH CARE MGMT AND POLICY,"Norrell,Mark",77,90,2.829,2.931,24.7,44.2,24.7,3.9,4
SPEA,124,HEALTH CARE MGMT AND POLICY,"Norrell,Mark",76,85,2.845,2.965,28.9,36.8,26.3,7.9,2
SPEA,124,HEALTH CARE MGMT AND POLICY,"Hollingsworth,Alex",37,43,2.8,2.69,27,29.7,32.4,8.1,1
SPEA,267,CAREER DEVELOPMENT & PLANNING,"Gregoire,David",12,12,3.825,3.068,100,0,0,0,0
SPEA,267,CAREER DEVELOPMENT & PLANNING,"McKay,Joel G",8,8,4,3.506,100,0,0,0,0
SPEA,267,CAREER DEVELOPMENT & PLANNING,"James,Julie Ann",8,9,3.5,3.131,50,50,0,0,0
SPEA,316,ENVIRONMENTAL HEALTH SCIENCE,"McKeen,Graham Lewis",77,83,3.136,2.949,35.1,50.6,13,1.3,0
SPEA,316,ENVIRONMENTAL HEALTH SCIENCE,"Crouch,Gregory Paul",75,82,2.6,3.099,8,49.3,38.7,2.7,1
SPEA,324,HEALTH POLICY,"Freedman,Seth",44,53,3.175,3.003,36.4,52.3,11.4,0,2
SPEA,341,LEGAL ASPECTS OF HLTH CARE ADM,"Whitlatch,James",60,63,3.008,2.977,26.7,50,20,1.7,0
SPEA,342,COMMUNITY HEALTH EDUCATION,"DiOrio,Dawne",32,38,3.163,2.828,37.5,46.9,15.6,0,3
SPEA,352,HEALTHCARE FINANCIAL MGMT I,"Renner,Terri L.",24,32,1.967,2.83,8.3,20.8,33.3,29.2,2
SPEA,352,HEALTHCARE FINANCIAL MGMT I,"Renner,Terri L.",59,68,2.053,3.064,8.5,22,37.3,27.1,4
SPEA,353,HEALTHCARE FINANCIAL MGMT II,"Renner,Terri L.",57,59,2.144,3.059,10.5,28.1,38.6,14,0
SPEA,354,HEALTH ECONOMICS,"Simon,Kosali",33,38,2.436,3.013,18.2,24.2,45.5,9.1,4
SPEA,354,HEALTH ECONOMICS,"Simon,Kosali",42,49,2.457,3.02,11.9,38.1,33.3,14.3,3
SPEA,374,HEALTH MANAGEMENT ETHICS,"DeWeese,Kathryn E",44,49,3.282,2.971,45.5,43.2,9.1,0,1
SPEA,401,STRATEGIC PLNG IN HEALTH ORG,"Scallon,Jean W.",46,47,3.978,3.064,97.8,2.2,0,0,0
SPEA,402,HOSPITAL ADMINISTRATION,"Norrell,Mark",84,91,2.871,3.124,23.8,52.4,20.2,0,0
SPEA,411,CHRONIC & LONG-TERM CARE ADMIN,"Eisenhauer,Jaima Kae",48,53,2.977,3.027,14.6,70.8,12.5,0,0
SPEA,455,TOPICS IN PUBLIC HEALTH,"Perez,Victoria",22,28,2.795,2.938,36.4,45.5,0,4.5,2
SPEA,455,TOPICS IN PUBLIC HEALTH,"Devereaux,James Michael",8,13,3.963,3.342,100,0,0,0,1
