Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
9,Adeline Tran; Michael Lucey; Oya Erez,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Adeline Tran; Michael Lucey; Oya Erez,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Adeline Tran; Michael Lucey; Oya Erez,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Adeline Tran; Michael Lucey; Oya Erez,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Adeline Tran; Michael Lucey; Oya Erez,1.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Adeline Tran; Michael Lucey; Oya Erez,,Comparative Literature,R1B,Non-Letter Grade,Engl Comp World Lit
1,Jeffrey Weiner; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
6,Jeffrey Weiner; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Jeffrey Weiner; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Jeffrey Weiner; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Jeffrey Weiner; Michael Lucey,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Jeffrey Weiner; Michael Lucey,0,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Sarah Lorenz,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Sarah Lorenz,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
5,Sarah Lorenz,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Sarah Lorenz,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Sarah Lorenz,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Sarah Lorenz,0,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
6,Michael Lucey; Simona Schneider,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Michael Lucey; Simona Schneider,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Michael Lucey; Simona Schneider,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Michael Lucey; Simona Schneider,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Michael Lucey; Simona Schneider,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
7,Michael Lucey; Trinh Luu,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Michael Lucey; Trinh Luu,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Michael Lucey; Trinh Luu,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Michael Lucey; Trinh Luu,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Michael Lucey; Trinh Luu,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Michael Lucey; Trinh Luu,0,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Jennifer Lillie; Mary Renolds; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
10,Jennifer Lillie; Mary Renolds; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
9,Jennifer Lillie; Mary Renolds; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Jennifer Lillie; Mary Renolds; Michael Lucey,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Jennifer Lillie; Mary Renolds; Michael Lucey,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Jennifer Lillie; Mary Renolds; Michael Lucey,2,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
5,Johnathan Vaknin; Kfir Cohen; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
7,Johnathan Vaknin; Kfir Cohen; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
5,Johnathan Vaknin; Kfir Cohen; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
13,Johnathan Vaknin; Kfir Cohen; Michael Lucey,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Sarah Lorenz,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
6,Sarah Lorenz,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
5,Sarah Lorenz,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Sarah Lorenz,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Sarah Lorenz,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Sarah Lorenz,1.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Jordan Greenwald; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Jordan Greenwald; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
6,Jordan Greenwald; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Jordan Greenwald; Michael Lucey,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Jordan Greenwald; Michael Lucey,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Jordan Greenwald; Michael Lucey,,Comparative Literature,R1B,Non-Letter Grade,Engl Comp World Lit
4,Kanayo Agbodike; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
6,Kanayo Agbodike; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Kanayo Agbodike; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Kanayo Agbodike; Michael Lucey,1.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
6,Carli Cutchin; Jessica Crewe; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
14,Carli Cutchin; Jessica Crewe; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
8,Carli Cutchin; Jessica Crewe; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Carli Cutchin; Jessica Crewe; Michael Lucey,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Carli Cutchin; Jessica Crewe; Michael Lucey,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Carli Cutchin; Jessica Crewe; Michael Lucey,2.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Carli Cutchin; Jessica Crewe; Michael Lucey,0.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Carli Cutchin; Jessica Crewe; Michael Lucey,,Comparative Literature,R1B,Non-Letter Grade,Engl Comp World Lit
1,Sarah Lorenz,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Sarah Lorenz,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
5,Sarah Lorenz,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Sarah Lorenz,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Sarah Lorenz,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Sarah Lorenz,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
5,Layla Forrest-White; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
7,Layla Forrest-White; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Layla Forrest-White; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
1,Layla Forrest-White; Michael Lucey,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Layla Forrest-White; Michael Lucey,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Brian Clancy; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Brian Clancy; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Brian Clancy; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
3,Katherine Kadue; Michael Lucey,4,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
4,Katherine Kadue; Michael Lucey,3.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Katherine Kadue; Michael Lucey,3.3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
5,Katherine Kadue; Michael Lucey,3,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
2,Katherine Kadue; Michael Lucey,2.7,Comparative Literature,R1B,Letter Grade,Engl Comp World Lit
11,Timothy Hampton,,Comparative Literature,24,Non-Letter Grade,Freshman Seminar
16,Stephen Tollefson,,Comparative Literature,24,Non-Letter Grade,Freshman Seminar
4,Maria Kotzamanidou; Patricia Kuvetakis,,Comparative Literature,98,Non-Letter Grade,Directed Group Stdy
15,Karl Britto; Ondine Legris,,Comparative Literature,98,Non-Letter Grade,Directed Group Stdy
1,Karl Britto; Ondine Legris,,Comparative Literature,98,Non-Letter Grade,Directed Group Stdy
11,Bianca Davoodian; Maria Kotzamanidou,,Comparative Literature,98,Non-Letter Grade,Directed Group Stdy
3,Catherine Habash; Timothy Hampton,,Comparative Literature,98,Non-Letter Grade,Directed Group Stdy
1,Catherine Habash; Timothy Hampton,,Comparative Literature,98,Non-Letter Grade,Directed Group Stdy
3,Robert Kaufman,4,Comparative Literature,100,Letter Grade,Intro To Comp Lit
1,Robert Kaufman,3.3,Comparative Literature,100,Letter Grade,Intro To Comp Lit
3,Robert Kaufman,3,Comparative Literature,100,Letter Grade,Intro To Comp Lit
1,Robert Kaufman,2.7,Comparative Literature,100,Letter Grade,Intro To Comp Lit
2,Robert Kaufman,2,Comparative Literature,100,Letter Grade,Intro To Comp Lit
1,Robert Kaufman,,Comparative Literature,100,Non-Letter Grade,Intro To Comp Lit
7,Maria Kotzamanidou,4,Comparative Literature,112A,Letter Grade,Mod Greek Lang Comp
1,Maria Kotzamanidou,3,Comparative Literature,112A,Letter Grade,Mod Greek Lang Comp
1,Maria Kotzamanidou,,Comparative Literature,112A,Non-Letter Grade,Mod Greek Lang Comp
2,Maria Kotzamanidou,,Comparative Literature,112A,Non-Letter Grade,Mod Greek Lang Comp
1,Frank Bezner,4,Comparative Literature,152,Letter Grade,The Middle Ages
1,Frank Bezner,4,Comparative Literature,152,Letter Grade,The Middle Ages
2,Frank Bezner,3.7,Comparative Literature,152,Letter Grade,The Middle Ages
1,Frank Bezner,3.3,Comparative Literature,152,Letter Grade,The Middle Ages
1,Frank Bezner,,Comparative Literature,152,Non-Letter Grade,The Middle Ages
1,Albert Ascoli,4,Comparative Literature,153,Letter Grade,The Renaissance
4,Albert Ascoli,3.7,Comparative Literature,153,Letter Grade,The Renaissance
4,Harsha Ram,4,Comparative Literature,155,Letter Grade,The Modern Period
6,Harsha Ram,3.7,Comparative Literature,155,Letter Grade,The Modern Period
3,Harsha Ram,3.3,Comparative Literature,155,Letter Grade,The Modern Period
2,Harsha Ram,3,Comparative Literature,155,Letter Grade,The Modern Period
1,Harsha Ram,,Comparative Literature,155,Non-Letter Grade,The Modern Period
1,Harsha Ram,,Comparative Literature,155,Non-Letter Grade,The Modern Period
1,Annalee Rejhon,4,Comparative Literature,165,Letter Grade,Myth And Literature
10,Annalee Rejhon,4,Comparative Literature,165,Letter Grade,Myth And Literature
2,Annalee Rejhon,3.7,Comparative Literature,165,Letter Grade,Myth And Literature
4,Annalee Rejhon,3.3,Comparative Literature,165,Letter Grade,Myth And Literature
3,Annalee Rejhon,3,Comparative Literature,165,Letter Grade,Myth And Literature
1,Annalee Rejhon,2.7,Comparative Literature,165,Letter Grade,Myth And Literature
1,Annalee Rejhon,2,Comparative Literature,165,Letter Grade,Myth And Literature
2,Robert Kaufman,4,Comparative Literature,170,Letter Grade,Topics In Comp Lit
2,Robert Kaufman,3.7,Comparative Literature,170,Letter Grade,Topics In Comp Lit
1,Robert Kaufman,3,Comparative Literature,170,Letter Grade,Topics In Comp Lit
1,Robert Kaufman,2.3,Comparative Literature,170,Letter Grade,Topics In Comp Lit
11,Maria Kotzamanidou,4,Comparative Literature,171,Letter Grade,Modern Greek Lit
3,Maria Kotzamanidou,3.7,Comparative Literature,171,Letter Grade,Modern Greek Lit
9,Judith Butler,4,Comparative Literature,190,Letter Grade,Senior Seminar
5,Judith Butler,3.7,Comparative Literature,190,Letter Grade,Senior Seminar
1,Judith Butler,1,Comparative Literature,190,Letter Grade,Senior Seminar
4,Gretchen Head,4,Comparative Literature,190,Letter Grade,Senior Seminar
3,Gretchen Head,3.7,Comparative Literature,190,Letter Grade,Senior Seminar
1,Sophie Volpp,4,Comparative Literature,H195,Letter Grade,Honors Course
18,Maria Kotzamanidou; Patricia Kuvetakis,,Comparative Literature,198,Non-Letter Grade,Directed Group Stdy
14,Karl Britto; Ondine Legris,,Comparative Literature,198,Non-Letter Grade,Directed Group Stdy
19,Bianca Davoodian; Maria Kotzamanidou,,Comparative Literature,198,Non-Letter Grade,Directed Group Stdy
11,Catherine Habash; Timothy Hampton,,Comparative Literature,198,Non-Letter Grade,Directed Group Stdy
4,Maria Kotzamanidou,,Comparative Literature,199,Non-Letter Grade,Superv Indep Study
1,Harsha Ram,,Comparative Literature,199,Non-Letter Grade,Superv Indep Study
1,Niklaus Largier,,Comparative Literature,199,Non-Letter Grade,Superv Indep Study
1,Diego Pirillo,,Comparative Literature,199,Non-Letter Grade,Superv Indep Study
1,Robert Alter,,Comparative Literature,199,Non-Letter Grade,Superv Indep Study
1,Miryam Sas,4,Comparative Literature,200,Letter Grade,Approaches Com Lit
5,Miryam Sas,4,Comparative Literature,200,Letter Grade,Approaches Com Lit
2,Miryam Sas,3.7,Comparative Literature,200,Letter Grade,Approaches Com Lit
6,Victoria Kahn,,Comparative Literature,201,Non-Letter Grade,Proseminar
4,Christopher Davis,4,Comparative Literature,212,Letter Grade,Stu Medieval Lit
1,Christopher Davis,,Comparative Literature,212,Non-Letter Grade,Stu Medieval Lit
7,Victoria Kahn,4,Comparative Literature,215,Letter Grade,Stu Renaissance Lit
3,Victoria Kahn,3.7,Comparative Literature,215,Letter Grade,Stu Renaissance Lit
1,Victoria Kahn,3,Comparative Literature,215,Letter Grade,Stu Renaissance Lit
1,Eric Naiman,4,Comparative Literature,225,Letter Grade,Stdy Symbol Mod Lit
3,Eric Naiman,4,Comparative Literature,225,Letter Grade,Stdy Symbol Mod Lit
2,Eric Naiman,3.7,Comparative Literature,225,Letter Grade,Stdy Symbol Mod Lit
1,Eric Naiman,3,Comparative Literature,225,Letter Grade,Stdy Symbol Mod Lit
1,Eric Naiman,,Comparative Literature,225,Non-Letter Grade,Stdy Symbol Mod Lit
3,Karl Britto,4,Comparative Literature,227,Letter Grade,Study Contemp Lit
3,Francine Masiello,4,Comparative Literature,266,Letter Grade,Nation/Colony/Cult
1,Frank Bezner,4,Comparative Literature,298,Letter Grade,Special Study
1,Judith Butler,4,Comparative Literature,298,Letter Grade,Special Study
39,Barbara Spackman,,Comparative Literature,299,Non-Letter Grade,Directed Research
11,Michael Lucey,,Comparative Literature,300,Non-Letter Grade,Superv Teach Comlit
10,Jane Stanley,,Comparative Literature,360S,Non-Letter Grade,Teach Lit Eng Comp
1,Chana Kronfeld,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,Timothy Hampton,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,Victoria Kahn,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,Eric Naiman,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,Francine Masiello,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,Kathleen Mccarthy,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,Sophie Volpp,,Comparative Literature,602,Non-Letter Grade,Individual Study
2,Niklaus Largier,,Comparative Literature,602,Non-Letter Grade,Individual Study
6,Daniel Garcia,,Computer Science,9A,Non-Letter Grade,Programmers' Matlab
2,Daniel Garcia,,Computer Science,9A,Non-Letter Grade,Programmers' Matlab
3,Daniel Garcia,,Computer Science,9A,Non-Letter Grade,Programmers' Matlab
2,Daniel Garcia,,Computer Science,9C,Non-Letter Grade,Programmers' C
30,Daniel Garcia,,Computer Science,9E,Non-Letter Grade,Productive Unix Use
2,Daniel Garcia,,Computer Science,9E,Non-Letter Grade,Productive Unix Use
1,Daniel Garcia,,Computer Science,9E,Non-Letter Grade,Productive Unix Use
12,Daniel Garcia,,Computer Science,9F,Non-Letter Grade,Programmers' C++
4,Daniel Garcia,,Computer Science,9F,Non-Letter Grade,Programmers' C++
2,Daniel Garcia,,Computer Science,9F,Non-Letter Grade,Programmers' C++
14,Daniel Garcia,,Computer Science,9G,Non-Letter Grade,Programmers' Java
1,Daniel Garcia,,Computer Science,9G,Non-Letter Grade,Programmers' Java
1,Daniel Garcia,,Computer Science,9G,Non-Letter Grade,Programmers' Java
17,Daniel Garcia,,Computer Science,9H,Non-Letter Grade,Programmers' Python
2,Daniel Garcia,,Computer Science,9H,Non-Letter Grade,Programmers' Python
1,Daniel Garcia,,Computer Science,9H,Non-Letter Grade,Programmers' Python
35,Daniel Garcia,4,Computer Science,10,Letter Grade,Beauty Joy Computng
64,Daniel Garcia,4,Computer Science,10,Letter Grade,Beauty Joy Computng
14,Daniel Garcia,3.7,Computer Science,10,Letter Grade,Beauty Joy Computng
19,Daniel Garcia,3.3,Computer Science,10,Letter Grade,Beauty Joy Computng
17,Daniel Garcia,3,Computer Science,10,Letter Grade,Beauty Joy Computng
9,Daniel Garcia,2.7,Computer Science,10,Letter Grade,Beauty Joy Computng
6,Daniel Garcia,2.3,Computer Science,10,Letter Grade,Beauty Joy Computng
4,Daniel Garcia,2,Computer Science,10,Letter Grade,Beauty Joy Computng
1,Daniel Garcia,1.7,Computer Science,10,Letter Grade,Beauty Joy Computng
4,Daniel Garcia,1,Computer Science,10,Letter Grade,Beauty Joy Computng
2,Daniel Garcia,0,Computer Science,10,Letter Grade,Beauty Joy Computng
37,Daniel Garcia,,Computer Science,10,Non-Letter Grade,Beauty Joy Computng
4,Daniel Garcia,,Computer Science,10,Non-Letter Grade,Beauty Joy Computng
4,Daniel Garcia,4,Computer Science,W10,Letter Grade,Beauty Joy Computng
11,Daniel Garcia,4,Computer Science,W10,Letter Grade,Beauty Joy Computng
5,Daniel Garcia,3.7,Computer Science,W10,Letter Grade,Beauty Joy Computng
9,Daniel Garcia,3.3,Computer Science,W10,Letter Grade,Beauty Joy Computng
6,Daniel Garcia,3,Computer Science,W10,Letter Grade,Beauty Joy Computng
2,Daniel Garcia,2.7,Computer Science,W10,Letter Grade,Beauty Joy Computng
1,Daniel Garcia,2.3,Computer Science,W10,Letter Grade,Beauty Joy Computng
1,Daniel Garcia,1,Computer Science,W10,Letter Grade,Beauty Joy Computng
3,Daniel Garcia,0,Computer Science,W10,Letter Grade,Beauty Joy Computng
23,Daniel Garcia,,Computer Science,W10,Non-Letter Grade,Beauty Joy Computng
3,Daniel Garcia,,Computer Science,W10,Non-Letter Grade,Beauty Joy Computng
14,Brian Barsky,,Computer Science,39P,Non-Letter Grade,Fresh/Soph Seminar
1,Daniel Garcia,4,Computer Science,47B,Letter Grade,Supl Data Structure
2,Daniel Garcia,4,Computer Science,47B,Letter Grade,Supl Data Structure
40,John Denero,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
64,John Denero,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
37,John Denero,3.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
133,John Denero,3.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
84,John Denero,3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
49,John Denero,2.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
15,John Denero,2.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
13,John Denero,2,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
20,John Denero,1.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
3,John Denero,1.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
5,John Denero,1,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
2,John Denero,0.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
22,John Denero,0,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
30,John Denero,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
31,John Denero,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
9,John Denero,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
27,John Denero,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
13,John Denero,3.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
32,John Denero,3.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
19,John Denero,3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
12,John Denero,2.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
3,John Denero,2.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
3,John Denero,2,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
8,John Denero,1.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
1,John Denero,1,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
1,John Denero,0.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
6,John Denero,0,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
12,John Denero,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
7,John Denero,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
12,Brian Harvey,4,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
2,Brian Harvey,4,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
3,Brian Harvey,3.7,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
3,Brian Harvey,3.3,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
3,Brian Harvey,3,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
3,Brian Harvey,2.7,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,1.7,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,1,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,0,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,,Computer Science,61AS,Non-Letter Grade,Str Interp Comp Prg
3,Brian Harvey,,Computer Science,61AS,Non-Letter Grade,Str Interp Comp Prg
3,Brian Harvey,4,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
2,Brian Harvey,4,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
5,Brian Harvey,3.7,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
4,Brian Harvey,3.3,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
8,Brian Harvey,3,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
3,Brian Harvey,2.7,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,2,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,0,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,,Computer Science,61AS,Non-Letter Grade,Str Interp Comp Prg
1,Brian Harvey,,Computer Science,61AS,Non-Letter Grade,Str Interp Comp Prg
6,Brian Harvey,4,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
2,Brian Harvey,4,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
6,Brian Harvey,3.3,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
2,Brian Harvey,3,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
2,Brian Harvey,2.7,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,2,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
4,Brian Harvey,0,Computer Science,61AS,Letter Grade,Str Interp Comp Prg
1,Brian Harvey,,Computer Science,61AS,Non-Letter Grade,Str Interp Comp Prg
1,Brian Harvey,,Computer Science,61AS,Non-Letter Grade,Str Interp Comp Prg
13,Paul Hilfinger,4,Computer Science,61B,Letter Grade,Data Structures
39,Paul Hilfinger,4,Computer Science,61B,Letter Grade,Data Structures
33,Paul Hilfinger,3.7,Computer Science,61B,Letter Grade,Data Structures
31,Paul Hilfinger,3.3,Computer Science,61B,Letter Grade,Data Structures
23,Paul Hilfinger,3,Computer Science,61B,Letter Grade,Data Structures
17,Paul Hilfinger,2.7,Computer Science,61B,Letter Grade,Data Structures
14,Paul Hilfinger,2.3,Computer Science,61B,Letter Grade,Data Structures
12,Paul Hilfinger,2,Computer Science,61B,Letter Grade,Data Structures
6,Paul Hilfinger,1.7,Computer Science,61B,Letter Grade,Data Structures
4,Paul Hilfinger,1.3,Computer Science,61B,Letter Grade,Data Structures
2,Paul Hilfinger,1,Computer Science,61B,Letter Grade,Data Structures
3,Paul Hilfinger,0.7,Computer Science,61B,Letter Grade,Data Structures
24,Paul Hilfinger,0,Computer Science,61B,Letter Grade,Data Structures
6,Paul Hilfinger,,Computer Science,61B,Non-Letter Grade,Data Structures
16,Paul Hilfinger,,Computer Science,61B,Non-Letter Grade,Data Structures
4,Krste Asanovic; Randy Katz,4,Computer Science,61C,Letter Grade,Machine Structures
58,Krste Asanovic; Randy Katz,4,Computer Science,61C,Letter Grade,Machine Structures
42,Krste Asanovic; Randy Katz,3.7,Computer Science,61C,Letter Grade,Machine Structures
70,Krste Asanovic; Randy Katz,3.3,Computer Science,61C,Letter Grade,Machine Structures
71,Krste Asanovic; Randy Katz,3,Computer Science,61C,Letter Grade,Machine Structures
89,Krste Asanovic; Randy Katz,2.7,Computer Science,61C,Letter Grade,Machine Structures
67,Krste Asanovic; Randy Katz,2.3,Computer Science,61C,Letter Grade,Machine Structures
26,Krste Asanovic; Randy Katz,2,Computer Science,61C,Letter Grade,Machine Structures
13,Krste Asanovic; Randy Katz,1.7,Computer Science,61C,Letter Grade,Machine Structures
5,Krste Asanovic; Randy Katz,1,Computer Science,61C,Letter Grade,Machine Structures
5,Krste Asanovic; Randy Katz,0,Computer Science,61C,Letter Grade,Machine Structures
4,Krste Asanovic; Randy Katz,,Computer Science,61C,Non-Letter Grade,Machine Structures
5,Krste Asanovic; Randy Katz,,Computer Science,61C,Non-Letter Grade,Machine Structures
11,Umesh Vazirani,4,Computer Science,70,Letter Grade,Discrete Math&Prob
52,Umesh Vazirani,4,Computer Science,70,Letter Grade,Discrete Math&Prob
33,Umesh Vazirani,3.7,Computer Science,70,Letter Grade,Discrete Math&Prob
48,Umesh Vazirani,3.3,Computer Science,70,Letter Grade,Discrete Math&Prob
81,Umesh Vazirani,3,Computer Science,70,Letter Grade,Discrete Math&Prob
47,Umesh Vazirani,2.7,Computer Science,70,Letter Grade,Discrete Math&Prob
14,Umesh Vazirani,2.3,Computer Science,70,Letter Grade,Discrete Math&Prob
37,Umesh Vazirani,2,Computer Science,70,Letter Grade,Discrete Math&Prob
7,Umesh Vazirani,1.7,Computer Science,70,Letter Grade,Discrete Math&Prob
18,Umesh Vazirani,1.3,Computer Science,70,Letter Grade,Discrete Math&Prob
10,Umesh Vazirani,1,Computer Science,70,Letter Grade,Discrete Math&Prob
8,Umesh Vazirani,0,Computer Science,70,Letter Grade,Discrete Math&Prob
6,Umesh Vazirani,,Computer Science,70,Non-Letter Grade,Discrete Math&Prob
7,Umesh Vazirani,,Computer Science,70,Non-Letter Grade,Discrete Math&Prob
16,Daniel Garcia,,Computer Science,97,Non-Letter Grade,Field Study
