Enrollment Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
1,26750,Janet Christensen; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26750,Janet Christensen; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26750,Janet Christensen; Margi Wald,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
2,26750,Janet Christensen; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
14,26755,David Frasca; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,26755,David Frasca; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
2,26755,David Frasca; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26755,David Frasca; Margi Wald,1,College Writing Programs,9,Letter Grade,Colwrit 9
4,26760,David Skolnick; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,26760,David Skolnick; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
2,26760,David Skolnick; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
2,26760,David Skolnick; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26760,David Skolnick; Margi Wald,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
3,26760,David Skolnick; Margi Wald,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26760,David Skolnick; Margi Wald,2,College Writing Programs,9,Letter Grade,Colwrit 9
2,26760,David Skolnick; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,26760,David Skolnick; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
5,26765,Amanda Fox; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
7,26765,Amanda Fox; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,26765,Amanda Fox; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,26765,Amanda Fox; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26765,Amanda Fox; Margi Wald,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,26765,Amanda Fox; Margi Wald,0,College Writing Programs,9,Letter Grade,Colwrit 9
1,26765,Amanda Fox; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,26765,Amanda Fox; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,26770,Margi Wald; Matthew Barclay,4,College Writing Programs,9,Letter Grade,Colwrit 9
6,26770,Margi Wald; Matthew Barclay,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,26770,Margi Wald; Matthew Barclay,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,26770,Margi Wald; Matthew Barclay,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
3,26770,Margi Wald; Matthew Barclay,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26770,Margi Wald; Matthew Barclay,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
2,26770,Margi Wald; Matthew Barclay,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,26770,Margi Wald; Matthew Barclay,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,26775,Harry Seng; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,26775,Harry Seng; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
3,26775,Harry Seng; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
4,26775,Harry Seng; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
3,26775,Harry Seng; Margi Wald,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,26775,Harry Seng; Margi Wald,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26775,Harry Seng; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,26775,Harry Seng; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,26780,Margi Wald; Robert Manheimer,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,26780,Margi Wald; Robert Manheimer,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,26780,Margi Wald; Robert Manheimer,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26780,Margi Wald; Robert Manheimer,3,College Writing Programs,9,Letter Grade,Colwrit 9
2,26780,Margi Wald; Robert Manheimer,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
2,26780,Margi Wald; Robert Manheimer,2,College Writing Programs,9,Letter Grade,Colwrit 9
2,26780,Margi Wald; Robert Manheimer,1.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,26780,Margi Wald; Robert Manheimer,1,College Writing Programs,9,Letter Grade,Colwrit 9
1,26780,Margi Wald; Robert Manheimer,0.7,College Writing Programs,9,Letter Grade,Colwrit 9
2,26780,Margi Wald; Robert Manheimer,0,College Writing Programs,9,Letter Grade,Colwrit 9
2,26780,Margi Wald; Robert Manheimer,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
7,26785,Margi Wald; Nancy Hunt,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,26785,Margi Wald; Nancy Hunt,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,26785,Margi Wald; Nancy Hunt,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26785,Margi Wald; Nancy Hunt,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,26785,Margi Wald; Nancy Hunt,2,College Writing Programs,9,Letter Grade,Colwrit 9
4,26785,Margi Wald; Nancy Hunt,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,26785,Margi Wald; Nancy Hunt,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
12,26790,Margi Wald; Sile Convery,4,College Writing Programs,9,Letter Grade,Colwrit 9
3,26790,Margi Wald; Sile Convery,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,26790,Margi Wald; Sile Convery,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
2,26790,Margi Wald; Sile Convery,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,26790,Margi Wald; Sile Convery,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
13,26795,Linda O'Roke; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
1,26795,Linda O'Roke; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
1,26795,Linda O'Roke; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
6,26800,Margi Wald; Stephen Rightmire,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
1,26800,Margi Wald; Stephen Rightmire,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
2,26800,Margi Wald; Stephen Rightmire,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
11,26805,Lisa Chou; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
4,26805,Lisa Chou; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
4,26810,Donnett Flash,4,College Writing Programs,10A,Letter Grade,Public Speaking
7,26810,Donnett Flash,3.7,College Writing Programs,10A,Letter Grade,Public Speaking
2,26810,Donnett Flash,3.3,College Writing Programs,10A,Letter Grade,Public Speaking
2,26810,Donnett Flash,,College Writing Programs,10A,Non-Letter Grade,Public Speaking
1,26810,Donnett Flash,,College Writing Programs,10A,Non-Letter Grade,Public Speaking
4,27905,Karina Palau; Victoria Kahn,4,Comparative Literature,N1B,Letter Grade,Engl Comp World Lit
4,27905,Karina Palau; Victoria Kahn,3.7,Comparative Literature,N1B,Letter Grade,Engl Comp World Lit
2,27905,Karina Palau; Victoria Kahn,2.7,Comparative Literature,N1B,Letter Grade,Engl Comp World Lit
4,27910,Andrea Gadberry; Victoria Kahn,3.7,Comparative Literature,41C,Letter Grade,Forms Of The Novel
3,27910,Andrea Gadberry; Victoria Kahn,3.3,Comparative Literature,41C,Letter Grade,Forms Of The Novel
1,27910,Andrea Gadberry; Victoria Kahn,3,Comparative Literature,41C,Letter Grade,Forms Of The Novel
1,27910,Andrea Gadberry; Victoria Kahn,1.7,Comparative Literature,41C,Letter Grade,Forms Of The Novel
9,27920,Juan Caballero; Victoria Kahn,4,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
2,27920,Juan Caballero; Victoria Kahn,4,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,27920,Juan Caballero; Victoria Kahn,3.7,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,27920,Juan Caballero; Victoria Kahn,3.3,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,27920,Juan Caballero; Victoria Kahn,3,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
3,27920,Juan Caballero; Victoria Kahn,2.7,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,27920,Juan Caballero; Victoria Kahn,1.7,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,27920,Juan Caballero; Victoria Kahn,1.3,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,27920,Juan Caballero; Victoria Kahn,0,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,27920,Juan Caballero; Victoria Kahn,,Comparative Literature,N60AC,Non-Letter Grade,Lit Amer Cultures
2,27920,Juan Caballero; Victoria Kahn,,Comparative Literature,N60AC,Non-Letter Grade,Lit Amer Cultures
3,27930,Karl Britto,4,Comparative Literature,N298,Letter Grade,Special Study
9,27930,Karl Britto,,Comparative Literature,N298,Non-Letter Grade,Special Study
2,27935,Karl Britto,,Comparative Literature,299,Non-Letter Grade,Directed Research
1,27940,Karl Britto,,Comparative Literature,N601,Non-Letter Grade,Individual Study
1,28405,Angela Juang; Daniel Garcia; David Zeng,4,Computer Science,3L,Letter Grade,Intro Symbolic Prog
5,28405,Angela Juang; Daniel Garcia; David Zeng,4,Computer Science,3L,Letter Grade,Intro Symbolic Prog
4,28405,Angela Juang; Daniel Garcia; David Zeng,3.7,Computer Science,3L,Letter Grade,Intro Symbolic Prog
3,28405,Angela Juang; Daniel Garcia; David Zeng,3.3,Computer Science,3L,Letter Grade,Intro Symbolic Prog
3,28405,Angela Juang; Daniel Garcia; David Zeng,3,Computer Science,3L,Letter Grade,Intro Symbolic Prog
1,28405,Angela Juang; Daniel Garcia; David Zeng,2.7,Computer Science,3L,Letter Grade,Intro Symbolic Prog
1,28405,Angela Juang; Daniel Garcia; David Zeng,2.3,Computer Science,3L,Letter Grade,Intro Symbolic Prog
2,28405,Angela Juang; Daniel Garcia; David Zeng,0,Computer Science,3L,Letter Grade,Intro Symbolic Prog
11,28405,Angela Juang; Daniel Garcia; David Zeng,,Computer Science,3L,Non-Letter Grade,Intro Symbolic Prog
1,28405,Angela Juang; Daniel Garcia; David Zeng,,Computer Science,3L,Non-Letter Grade,Intro Symbolic Prog
2,28405,Angela Juang; Daniel Garcia; David Zeng,,Computer Science,3L,Non-Letter Grade,Intro Symbolic Prog
7,28410,Daniel Garcia; George Wang,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
16,28410,Daniel Garcia; George Wang,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
13,28410,Daniel Garcia; George Wang,3.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
15,28410,Daniel Garcia; George Wang,3.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
11,28410,Daniel Garcia; George Wang,3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
5,28410,Daniel Garcia; George Wang,2.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
7,28410,Daniel Garcia; George Wang,2.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
5,28410,Daniel Garcia; George Wang,2,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
1,28410,Daniel Garcia; George Wang,1.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
6,28410,Daniel Garcia; George Wang,0,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
4,28410,Daniel Garcia; George Wang,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
1,28410,Daniel Garcia; George Wang,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
1,28410,Daniel Garcia; George Wang,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
6,28445,Colleen Lewis; Daniel Garcia,4,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
23,28445,Colleen Lewis; Daniel Garcia,3.7,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
13,28445,Colleen Lewis; Daniel Garcia,3.3,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
12,28445,Colleen Lewis; Daniel Garcia,3,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
9,28445,Colleen Lewis; Daniel Garcia,2.7,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
4,28445,Colleen Lewis; Daniel Garcia,2.3,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
4,28445,Colleen Lewis; Daniel Garcia,2,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
1,28445,Colleen Lewis; Daniel Garcia,1.7,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
3,28445,Colleen Lewis; Daniel Garcia,1.3,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
2,28445,Colleen Lewis; Daniel Garcia,1,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
3,28445,Colleen Lewis; Daniel Garcia,0,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
5,28445,Colleen Lewis; Daniel Garcia,,Computer Science,61BL,Non-Letter Grade,Data Strs Prog Meth
3,28445,Colleen Lewis; Daniel Garcia,,Computer Science,61BL,Non-Letter Grade,Data Strs Prog Meth
9,28465,Daniel Garcia; Paul Pearce,4,Computer Science,61C,Letter Grade,Machine Structures
19,28465,Daniel Garcia; Paul Pearce,4,Computer Science,61C,Letter Grade,Machine Structures
4,28465,Daniel Garcia; Paul Pearce,3.7,Computer Science,61C,Letter Grade,Machine Structures
7,28465,Daniel Garcia; Paul Pearce,3.3,Computer Science,61C,Letter Grade,Machine Structures
16,28465,Daniel Garcia; Paul Pearce,3,Computer Science,61C,Letter Grade,Machine Structures
6,28465,Daniel Garcia; Paul Pearce,2.7,Computer Science,61C,Letter Grade,Machine Structures
10,28465,Daniel Garcia; Paul Pearce,2.3,Computer Science,61C,Letter Grade,Machine Structures
4,28465,Daniel Garcia; Paul Pearce,2,Computer Science,61C,Letter Grade,Machine Structures
5,28465,Daniel Garcia; Paul Pearce,1.7,Computer Science,61C,Letter Grade,Machine Structures
7,28465,Daniel Garcia; Paul Pearce,1,Computer Science,61C,Letter Grade,Machine Structures
7,28465,Daniel Garcia; Paul Pearce,0,Computer Science,61C,Letter Grade,Machine Structures
1,28465,Daniel Garcia; Paul Pearce,,Computer Science,61C,Non-Letter Grade,Machine Structures
1,28500,Daniel Garcia; Georgios Pierrakos,4,Computer Science,70,Letter Grade,Discrete Math&Prob
6,28500,Daniel Garcia; Georgios Pierrakos,4,Computer Science,70,Letter Grade,Discrete Math&Prob
6,28500,Daniel Garcia; Georgios Pierrakos,3.7,Computer Science,70,Letter Grade,Discrete Math&Prob
7,28500,Daniel Garcia; Georgios Pierrakos,3.3,Computer Science,70,Letter Grade,Discrete Math&Prob
4,28500,Daniel Garcia; Georgios Pierrakos,3,Computer Science,70,Letter Grade,Discrete Math&Prob
4,28500,Daniel Garcia; Georgios Pierrakos,2.7,Computer Science,70,Letter Grade,Discrete Math&Prob
5,28500,Daniel Garcia; Georgios Pierrakos,2.3,Computer Science,70,Letter Grade,Discrete Math&Prob
5,28500,Daniel Garcia; Georgios Pierrakos,2,Computer Science,70,Letter Grade,Discrete Math&Prob
1,28500,Daniel Garcia; Georgios Pierrakos,1,Computer Science,70,Letter Grade,Discrete Math&Prob
5,28500,Daniel Garcia; Georgios Pierrakos,0,Computer Science,70,Letter Grade,Discrete Math&Prob
1,28515,Paul Hilfinger,,Computer Science,99,Non-Letter Grade,Superv Indep Study
17,28530,Paul Hilfinger,,Computer Science,197,Non-Letter Grade,Field Study
1,28540,Joseph Hellerstein,,Computer Science,199,Non-Letter Grade,Superv Indep Study
9,28623,Stuart Russell,,Computer Science,199,Non-Letter Grade,Superv Indep Study
1,28625,Rastislav Bodik,,Computer Science,297,Non-Letter Grade,Field Studies In Cs
1,28650,John Canny,,Computer Science,299,Non-Letter Grade,Indiv Research
2,28660,James Demmel,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28695,Joseph Hellerstein,,Computer Science,299,Non-Letter Grade,Indiv Research
2,28710,Michael Jordan,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28730,Randy Katz,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28755,George Necula,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28765,Christos Papadimitriou,,Computer Science,299,Non-Letter Grade,Indiv Research
3,28770,David Patterson,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28775,Satish Rao,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28800,Alistair Sinclair,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28810,Ion Stoica,4,Computer Science,299,Letter Grade,Indiv Research
1,28810,Ion Stoica,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28815,Luca Trevisan,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28855,Rastislav Bodik,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28860,Marti Hearst,,Computer Science,299,Non-Letter Grade,Indiv Research
2,28875,Scott Shenker,,Computer Science,299,Non-Letter Grade,Indiv Research
2,28880,Daniel Klein,,Computer Science,299,Non-Letter Grade,Indiv Research
2,28885,Koushik Sen,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28910,,,Computer Science,299,Non-Letter Grade,Indiv Research
3,28915,Yun Song,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28930,Ravi Ramamoorthi,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28938,Scott Shenker,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28939,Scott Shenker,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28970,Trevor Darrell,,Computer Science,299,Non-Letter Grade,Indiv Research
1,28940,Daniel Garcia,,Computer Science,300,Non-Letter Grade,Teaching Practice
2,30415,Ronald Lee,,Demography,N298,Non-Letter Grade,Directed Reading
1,30435,Ronald Lee,4,Demography,299,Letter Grade,Directed Research
1,30435,Ronald Lee,,Demography,299,Non-Letter Grade,Directed Research
9,30810,Jeroen Dewulf,4,Dutch,177,Letter Grade,Dutch Art Hist/Lit
4,30810,Jeroen Dewulf,3.7,Dutch,177,Letter Grade,Dutch Art Hist/Lit
1,30810,Jeroen Dewulf,0,Dutch,177,Letter Grade,Dutch Art Hist/Lit
1,31005,Burkhard Militzer; Geoffrey Marcy,4,Earth & Planetary Science,N12,Letter Grade,The Planets
2,31005,Burkhard Militzer; Geoffrey Marcy,4,Earth & Planetary Science,N12,Letter Grade,The Planets
1,31005,Burkhard Militzer; Geoffrey Marcy,3.7,Earth & Planetary Science,N12,Letter Grade,The Planets
2,31005,Burkhard Militzer; Geoffrey Marcy,3.3,Earth & Planetary Science,N12,Letter Grade,The Planets
2,31005,Burkhard Militzer; Geoffrey Marcy,3,Earth & Planetary Science,N12,Letter Grade,The Planets
1,31005,Burkhard Militzer; Geoffrey Marcy,2.7,Earth & Planetary Science,N12,Letter Grade,The Planets
2,31005,Burkhard Militzer; Geoffrey Marcy,2,Earth & Planetary Science,N12,Letter Grade,The Planets
2,31005,Burkhard Militzer; Geoffrey Marcy,,Earth & Planetary Science,N12,Non-Letter Grade,The Planets
3,31005,Burkhard Militzer; Geoffrey Marcy,,Earth & Planetary Science,N12,Non-Letter Grade,The Planets
1,31015,Richard Allen,4,Earth & Planetary Science,20,Letter Grade,Earthquakes
4,31015,Richard Allen,4,Earth & Planetary Science,20,Letter Grade,Earthquakes
2,31015,Richard Allen,3.7,Earth & Planetary Science,20,Letter Grade,Earthquakes
5,31015,Richard Allen,3.3,Earth & Planetary Science,20,Letter Grade,Earthquakes
2,31015,Richard Allen,3,Earth & Planetary Science,20,Letter Grade,Earthquakes
1,31015,Richard Allen,2.7,Earth & Planetary Science,20,Letter Grade,Earthquakes
4,31015,Richard Allen,2.3,Earth & Planetary Science,20,Letter Grade,Earthquakes
1,31015,Richard Allen,0.7,Earth & Planetary Science,20,Letter Grade,Earthquakes
1,31015,Richard Allen,0,Earth & Planetary Science,20,Letter Grade,Earthquakes
11,31015,Richard Allen,,Earth & Planetary Science,20,Non-Letter Grade,Earthquakes
1,31015,Richard Allen,,Earth & Planetary Science,20,Non-Letter Grade,Earthquakes
4,31020,Stephen Andrews,4,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
7,31020,Stephen Andrews,4,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
6,31020,Stephen Andrews,3.7,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
6,31020,Stephen Andrews,3.3,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
1,31020,Stephen Andrews,3,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
11,31020,Stephen Andrews,,Earth & Planetary Science,80,Non-Letter Grade,Environ Earth Sci
2,31020,Stephen Andrews,,Earth & Planetary Science,80,Non-Letter Grade,Environ Earth Sci
1,31020,Stephen Andrews,,Earth & Planetary Science,80,Non-Letter Grade,Environ Earth Sci
3,31025,Stephen Andrews,4,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
4,31025,Stephen Andrews,4,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
10,31025,Stephen Andrews,3.7,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
9,31025,Stephen Andrews,3.3,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
6,31025,Stephen Andrews,3,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
1,31025,Stephen Andrews,2.7,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
1,31025,Stephen Andrews,2.3,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
2,31025,Stephen Andrews,0,Earth & Planetary Science,80,Letter Grade,Environ Earth Sci
27,31025,Stephen Andrews,,Earth & Planetary Science,80,Non-Letter Grade,Environ Earth Sci
6,31030,Roman Dejesus,4,Earth & Planetary Science,N82,Letter Grade,Intro To Oceans
3,31030,Roman Dejesus,3.7,Earth & Planetary Science,N82,Letter Grade,Intro To Oceans
3,31030,Roman Dejesus,3.3,Earth & Planetary Science,N82,Letter Grade,Intro To Oceans
3,31030,Roman Dejesus,3,Earth & Planetary Science,N82,Letter Grade,Intro To Oceans
4,31030,Roman Dejesus,2,Earth & Planetary Science,N82,Letter Grade,Intro To Oceans
1,31030,Roman Dejesus,1.7,Earth & Planetary Science,N82,Letter Grade,Intro To Oceans
17,31030,Roman Dejesus,,Earth & Planetary Science,N82,Non-Letter Grade,Intro To Oceans
1,31030,Roman Dejesus,,Earth & Planetary Science,N82,Non-Letter Grade,Intro To Oceans
3,31030,Roman Dejesus,,Earth & Planetary Science,N82,Non-Letter Grade,Intro To Oceans
2,31120,Raymond Jeanloz,4,Earth & Planetary Science,280,Letter Grade,Research
1,31165,Michael Manga,4,Earth & Planetary Science,280,Letter Grade,Research
1,31625,Daniel O'Neill,4,East Asian Languages,181,Letter Grade,Ea Film: Genre
7,31625,Daniel O'Neill,4,East Asian Languages,181,Letter Grade,Ea Film: Genre
5,31625,Daniel O'Neill,3.7,East Asian Languages,181,Letter Grade,Ea Film: Genre
2,31625,Daniel O'Neill,3.3,East Asian Languages,181,Letter Grade,Ea Film: Genre
2,31625,Daniel O'Neill,3,East Asian Languages,181,Letter Grade,Ea Film: Genre
2,32005,James Powell; Michael Urbancic,4,Economics,1,Letter Grade,Intro To Economics
35,32005,James Powell; Michael Urbancic,4,Economics,1,Letter Grade,Intro To Economics
33,32005,James Powell; Michael Urbancic,3.7,Economics,1,Letter Grade,Intro To Economics
27,32005,James Powell; Michael Urbancic,3.3,Economics,1,Letter Grade,Intro To Economics
27,32005,James Powell; Michael Urbancic,3,Economics,1,Letter Grade,Intro To Economics
12,32005,James Powell; Michael Urbancic,2.7,Economics,1,Letter Grade,Intro To Economics
15,32005,James Powell; Michael Urbancic,2.3,Economics,1,Letter Grade,Intro To Economics
9,32005,James Powell; Michael Urbancic,2,Economics,1,Letter Grade,Intro To Economics
8,32005,James Powell; Michael Urbancic,1.7,Economics,1,Letter Grade,Intro To Economics
4,32005,James Powell; Michael Urbancic,1.3,Economics,1,Letter Grade,Intro To Economics
3,32005,James Powell; Michael Urbancic,1,Economics,1,Letter Grade,Intro To Economics
1,32005,James Powell; Michael Urbancic,0.7,Economics,1,Letter Grade,Intro To Economics
6,32005,James Powell; Michael Urbancic,0,Economics,1,Letter Grade,Intro To Economics
14,32005,James Powell; Michael Urbancic,,Economics,1,Non-Letter Grade,Intro To Economics
4,32005,James Powell; Michael Urbancic,,Economics,1,Non-Letter Grade,Intro To Economics
1,32005,James Powell; Michael Urbancic,,Economics,1,Non-Letter Grade,Intro To Economics
35,32050,Scott Carson,4,Economics,100A,Letter Grade,Micro Analysis
14,32050,Scott Carson,3.7,Economics,100A,Letter Grade,Micro Analysis
13,32050,Scott Carson,3.3,Economics,100A,Letter Grade,Micro Analysis
7,32050,Scott Carson,3,Economics,100A,Letter Grade,Micro Analysis
6,32050,Scott Carson,2.7,Economics,100A,Letter Grade,Micro Analysis
4,32050,Scott Carson,2.3,Economics,100A,Letter Grade,Micro Analysis
6,32050,Scott Carson,2,Economics,100A,Letter Grade,Micro Analysis
3,32050,Scott Carson,1.7,Economics,100A,Letter Grade,Micro Analysis
1,32050,Scott Carson,1.3,Economics,100A,Letter Grade,Micro Analysis
2,32050,Scott Carson,1,Economics,100A,Letter Grade,Micro Analysis
4,32050,Scott Carson,0.7,Economics,100A,Letter Grade,Micro Analysis
3,32050,Scott Carson,0,Economics,100A,Letter Grade,Micro Analysis
6,32050,Scott Carson,,Economics,100A,Non-Letter Grade,Micro Analysis
1,32075,James Powell; Mark Borgschulte,4,Economics,100B,Letter Grade,Macro Analysis
7,32075,James Powell; Mark Borgschulte,4,Economics,100B,Letter Grade,Macro Analysis
13,32075,James Powell; Mark Borgschulte,3.7,Economics,100B,Letter Grade,Macro Analysis
13,32075,James Powell; Mark Borgschulte,3.3,Economics,100B,Letter Grade,Macro Analysis
7,32075,James Powell; Mark Borgschulte,3,Economics,100B,Letter Grade,Macro Analysis
11,32075,James Powell; Mark Borgschulte,2.7,Economics,100B,Letter Grade,Macro Analysis
4,32075,James Powell; Mark Borgschulte,2.3,Economics,100B,Letter Grade,Macro Analysis
2,32075,James Powell; Mark Borgschulte,2,Economics,100B,Letter Grade,Macro Analysis
1,32075,James Powell; Mark Borgschulte,1.7,Economics,100B,Letter Grade,Macro Analysis
3,32075,James Powell; Mark Borgschulte,1.3,Economics,100B,Letter Grade,Macro Analysis
1,32075,James Powell; Mark Borgschulte,1,Economics,100B,Letter Grade,Macro Analysis
2,32075,James Powell; Mark Borgschulte,0,Economics,100B,Letter Grade,Macro Analysis
12,32075,James Powell; Mark Borgschulte,,Economics,100B,Non-Letter Grade,Macro Analysis
1,32075,James Powell; Mark Borgschulte,,Economics,100B,Non-Letter Grade,Macro Analysis
1,32075,James Powell; Mark Borgschulte,,Economics,100B,Non-Letter Grade,Macro Analysis
13,32100,James Powell; Shari Eli,4,Economics,N113,Letter Grade,Amer Econ History
6,32100,James Powell; Shari Eli,4,Economics,N113,Letter Grade,Amer Econ History
