Enrollment Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
2,45308,Catherine Talley; Seda Chavdarian,3.7,French,1,Letter Grade,Elementary French
1,45308,Catherine Talley; Seda Chavdarian,3.3,French,1,Letter Grade,Elementary French
1,45308,Catherine Talley; Seda Chavdarian,3,French,1,Letter Grade,Elementary French
1,45308,Catherine Talley; Seda Chavdarian,,French,1,Non-Letter Grade,Elementary French
1,45310,Sarah Roberts; William Heidenfeldt,4,French,1,Letter Grade,Elementary French
2,45310,Sarah Roberts; William Heidenfeldt,4,French,1,Letter Grade,Elementary French
1,45310,Sarah Roberts; William Heidenfeldt,3.3,French,1,Letter Grade,Elementary French
1,45310,Sarah Roberts; William Heidenfeldt,3,French,1,Letter Grade,Elementary French
4,45310,Sarah Roberts; William Heidenfeldt,,French,1,Non-Letter Grade,Elementary French
1,45310,Sarah Roberts; William Heidenfeldt,,French,1,Non-Letter Grade,Elementary French
4,45315,Susan Maslan; Vera Shapirshteyn,4,French,R1B,Letter Grade,Eng Com With Fr Lit
4,45315,Susan Maslan; Vera Shapirshteyn,3.7,French,R1B,Letter Grade,Eng Com With Fr Lit
2,45315,Susan Maslan; Vera Shapirshteyn,3.3,French,R1B,Letter Grade,Eng Com With Fr Lit
2,45315,Susan Maslan; Vera Shapirshteyn,3,French,R1B,Letter Grade,Eng Com With Fr Lit
1,45315,Susan Maslan; Vera Shapirshteyn,2.7,French,R1B,Letter Grade,Eng Com With Fr Lit
1,45315,Susan Maslan; Vera Shapirshteyn,2.3,French,R1B,Letter Grade,Eng Com With Fr Lit
7,45320,Jonathon Repinecz; Seda Chavdarian,4,French,2,Letter Grade,Elementary French
3,45320,Jonathon Repinecz; Seda Chavdarian,3.7,French,2,Letter Grade,Elementary French
1,45320,Jonathon Repinecz; Seda Chavdarian,3.3,French,2,Letter Grade,Elementary French
3,45320,Jonathon Repinecz; Seda Chavdarian,3,French,2,Letter Grade,Elementary French
1,45320,Jonathon Repinecz; Seda Chavdarian,1.7,French,2,Letter Grade,Elementary French
1,45320,Jonathon Repinecz; Seda Chavdarian,1.3,French,2,Letter Grade,Elementary French
3,45320,Jonathon Repinecz; Seda Chavdarian,,French,2,Non-Letter Grade,Elementary French
5,45330,Aubrey Gabel; Desiree Pries,4,French,3,Letter Grade,Intermediate French
3,45330,Aubrey Gabel; Desiree Pries,3.7,French,3,Letter Grade,Intermediate French
2,45330,Aubrey Gabel; Desiree Pries,3.3,French,3,Letter Grade,Intermediate French
3,45330,Aubrey Gabel; Desiree Pries,3,French,3,Letter Grade,Intermediate French
1,45330,Aubrey Gabel; Desiree Pries,0,French,3,Letter Grade,Intermediate French
3,45330,Aubrey Gabel; Desiree Pries,,French,3,Non-Letter Grade,Intermediate French
1,45330,Aubrey Gabel; Desiree Pries,,French,3,Non-Letter Grade,Intermediate French
3,45335,Nelly Timmons; Sarah Roberts,4,French,3,Letter Grade,Intermediate French
5,45340,Daniel Hoffmann; Desiree Pries,4,French,4,Letter Grade,Adv Int French
3,45340,Daniel Hoffmann; Desiree Pries,3.7,French,4,Letter Grade,Adv Int French
7,45340,Daniel Hoffmann; Desiree Pries,3.3,French,4,Letter Grade,Adv Int French
2,45340,Daniel Hoffmann; Desiree Pries,3,French,4,Letter Grade,Adv Int French
1,45340,Daniel Hoffmann; Desiree Pries,2,French,4,Letter Grade,Adv Int French
3,45340,Daniel Hoffmann; Desiree Pries,,French,4,Non-Letter Grade,Adv Int French
1,45340,Daniel Hoffmann; Desiree Pries,,French,4,Non-Letter Grade,Adv Int French
2,45345,Rachel Shuh,4,French,13,Letter Grade,Intermed Convers
1,45345,Rachel Shuh,3,French,13,Letter Grade,Intermed Convers
8,45350,Rachel Shuh,4,French,14,Letter Grade,Adv Conversation
1,45350,Rachel Shuh,,French,14,Non-Letter Grade,Adv Conversation
1,45355,Danielle Boucher,4,French,15,Letter Grade,French Workshop
6,45355,Danielle Boucher,4,French,15,Letter Grade,French Workshop
3,45355,Danielle Boucher,3.3,French,15,Letter Grade,French Workshop
1,45355,Danielle Boucher,2,French,15,Letter Grade,French Workshop
1,45355,Danielle Boucher,1,French,15,Letter Grade,French Workshop
2,45355,Danielle Boucher,,French,15,Non-Letter Grade,French Workshop
6,45355,Danielle Boucher,,French,15,Non-Letter Grade,French Workshop
3,45365,David Rafoni; Richard Kern,4,French,35,Letter Grade,Prac Phon Listn Com
2,45365,David Rafoni; Richard Kern,3.7,French,35,Letter Grade,Prac Phon Listn Com
1,45365,David Rafoni; Richard Kern,3.3,French,35,Letter Grade,Prac Phon Listn Com
1,45365,David Rafoni; Richard Kern,3,French,35,Letter Grade,Prac Phon Listn Com
3,45365,David Rafoni; Richard Kern,,French,35,Non-Letter Grade,Prac Phon Listn Com
3,45365,David Rafoni; Richard Kern,,French,35,Non-Letter Grade,Prac Phon Listn Com
14,45370,Sarah Roberts,4,French,43A,Letter Grade,Aspects Fr Culture
1,45370,Sarah Roberts,3.7,French,43A,Letter Grade,Aspects Fr Culture
1,45370,Sarah Roberts,3.3,French,43A,Letter Grade,Aspects Fr Culture
1,45370,Sarah Roberts,2,French,43A,Letter Grade,Aspects Fr Culture
7,45370,Sarah Roberts,,French,43A,Non-Letter Grade,Aspects Fr Culture
2,45375,Nelly Timmons,4,French,121A,Letter Grade,Theme:  Genre:  Struc
6,45380,Hannah Freed-Thall,4,French,121B,Letter Grade,Theme:  Genre:  Struc
1,45380,Hannah Freed-Thall,3.7,French,121B,Letter Grade,Theme:  Genre:  Struc
2,45380,Hannah Freed-Thall,3.3,French,121B,Letter Grade,Theme:  Genre:  Struc
1,45380,Hannah Freed-Thall,2,French,121B,Letter Grade,Theme:  Genre:  Struc
6,45385,Maya Smith; Michael Lucey,4,French,142AC,Letter Grade,Cult Of Fr America
3,45385,Maya Smith; Michael Lucey,3.7,French,142AC,Letter Grade,Cult Of Fr America
3,45385,Maya Smith; Michael Lucey,3.3,French,142AC,Letter Grade,Cult Of Fr America
1,45385,Maya Smith; Michael Lucey,2.3,French,142AC,Letter Grade,Cult Of Fr America
1,45385,Maya Smith; Michael Lucey,,French,142AC,Non-Letter Grade,Cult Of Fr America
4,45390,Sarah Roberts,,French,197,Non-Letter Grade,Field Study
5,45400,Michael Lucey,,French,298,Non-Letter Grade,Special Study
2,45905,Ayse Agis,4,Gender & Womens Studies,14,Letter Grade,Gen Sex Rac Glo Pol
8,45905,Ayse Agis,4,Gender & Womens Studies,14,Letter Grade,Gen Sex Rac Glo Pol
9,45905,Ayse Agis,3.7,Gender & Womens Studies,14,Letter Grade,Gen Sex Rac Glo Pol
5,45905,Ayse Agis,3.3,Gender & Womens Studies,14,Letter Grade,Gen Sex Rac Glo Pol
3,45905,Ayse Agis,3,Gender & Womens Studies,14,Letter Grade,Gen Sex Rac Glo Pol
2,45905,Ayse Agis,2.7,Gender & Womens Studies,14,Letter Grade,Gen Sex Rac Glo Pol
2,45905,Ayse Agis,2.3,Gender & Womens Studies,14,Letter Grade,Gen Sex Rac Glo Pol
4,45905,Ayse Agis,,Gender & Womens Studies,14,Non-Letter Grade,Gen Sex Rac Glo Pol
3,45910,Tracy Mcmullen,4,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
16,45910,Tracy Mcmullen,4,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
5,45910,Tracy Mcmullen,3.7,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
2,45910,Tracy Mcmullen,3.3,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
1,45910,Tracy Mcmullen,3,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
1,45910,Tracy Mcmullen,2.7,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
1,45910,Tracy Mcmullen,2.3,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
2,45910,Tracy Mcmullen,2,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
2,45910,Tracy Mcmullen,1.7,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
1,45910,Tracy Mcmullen,0,Gender & Womens Studies,50AC,Letter Grade,Gender In Amer Cult
4,45910,Tracy Mcmullen,,Gender & Womens Studies,50AC,Non-Letter Grade,Gender In Amer Cult
13,45915,Marsha Saxton,4,Gender & Womens Studies,111,Letter Grade,Special Topics
4,45915,Marsha Saxton,3.7,Gender & Womens Studies,111,Letter Grade,Special Topics
2,45915,Marsha Saxton,3.3,Gender & Womens Studies,111,Letter Grade,Special Topics
2,45915,Marsha Saxton,2.7,Gender & Womens Studies,111,Letter Grade,Special Topics
2,45915,Marsha Saxton,0,Gender & Womens Studies,111,Letter Grade,Special Topics
1,45920,Huma Dar,4,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
6,45920,Huma Dar,4,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
8,45920,Huma Dar,3.7,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
4,45920,Huma Dar,3.3,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
1,45920,Huma Dar,3,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
1,45920,Huma Dar,2.7,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
1,45920,Huma Dar,2,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
1,45920,Huma Dar,1.7,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
1,45920,Huma Dar,0,Gender & Womens Studies,142,Letter Grade,Wom Mus Arab Worlds
2,45920,Huma Dar,,Gender & Womens Studies,142,Non-Letter Grade,Wom Mus Arab Worlds
15,46505,Joshua Jelly-Schapiro; Kurt Cuffey,4,Geography,4,Letter Grade,Wrld Cultures Envts
8,46505,Joshua Jelly-Schapiro; Kurt Cuffey,3.7,Geography,4,Letter Grade,Wrld Cultures Envts
3,46505,Joshua Jelly-Schapiro; Kurt Cuffey,3.3,Geography,4,Letter Grade,Wrld Cultures Envts
4,46505,Joshua Jelly-Schapiro; Kurt Cuffey,3,Geography,4,Letter Grade,Wrld Cultures Envts
2,46505,Joshua Jelly-Schapiro; Kurt Cuffey,2.7,Geography,4,Letter Grade,Wrld Cultures Envts
1,46505,Joshua Jelly-Schapiro; Kurt Cuffey,0,Geography,4,Letter Grade,Wrld Cultures Envts
3,46505,Joshua Jelly-Schapiro; Kurt Cuffey,,Geography,4,Non-Letter Grade,Wrld Cultures Envts
1,46505,Joshua Jelly-Schapiro; Kurt Cuffey,,Geography,4,Non-Letter Grade,Wrld Cultures Envts
1,46510,Robert Acker,4,Geography,N20,Letter Grade,Globalization
3,46510,Robert Acker,4,Geography,N20,Letter Grade,Globalization
3,46510,Robert Acker,3.7,Geography,N20,Letter Grade,Globalization
11,46510,Robert Acker,3.3,Geography,N20,Letter Grade,Globalization
10,46510,Robert Acker,3,Geography,N20,Letter Grade,Globalization
2,46510,Robert Acker,2.7,Geography,N20,Letter Grade,Globalization
1,46510,Robert Acker,2.3,Geography,N20,Letter Grade,Globalization
2,46510,Robert Acker,1.3,Geography,N20,Letter Grade,Globalization
1,46510,Robert Acker,1,Geography,N20,Letter Grade,Globalization
1,46510,Robert Acker,0.7,Geography,N20,Letter Grade,Globalization
4,46510,Robert Acker,0,Geography,N20,Letter Grade,Globalization
14,46510,Robert Acker,,Geography,N20,Non-Letter Grade,Globalization
1,46515,Adam Romero; Kurt Cuffey,4,Geography,30,Letter Grade,The Ocean World
2,46515,Adam Romero; Kurt Cuffey,4,Geography,30,Letter Grade,The Ocean World
1,46515,Adam Romero; Kurt Cuffey,3.7,Geography,30,Letter Grade,The Ocean World
3,46515,Adam Romero; Kurt Cuffey,3.3,Geography,30,Letter Grade,The Ocean World
4,46515,Adam Romero; Kurt Cuffey,3,Geography,30,Letter Grade,The Ocean World
2,46515,Adam Romero; Kurt Cuffey,2.7,Geography,30,Letter Grade,The Ocean World
1,46515,Adam Romero; Kurt Cuffey,2.3,Geography,30,Letter Grade,The Ocean World
1,46515,Adam Romero; Kurt Cuffey,1,Geography,30,Letter Grade,The Ocean World
1,46515,Adam Romero; Kurt Cuffey,0,Geography,30,Letter Grade,The Ocean World
4,46515,Adam Romero; Kurt Cuffey,,Geography,30,Non-Letter Grade,The Ocean World
1,46515,Adam Romero; Kurt Cuffey,,Geography,30,Non-Letter Grade,The Ocean World
2,46520,James Wanket,4,Geography,40,Letter Grade,Intro Earth Sys Sci
7,46520,James Wanket,4,Geography,40,Letter Grade,Intro Earth Sys Sci
2,46520,James Wanket,3.7,Geography,40,Letter Grade,Intro Earth Sys Sci
2,46520,James Wanket,3.3,Geography,40,Letter Grade,Intro Earth Sys Sci
2,46520,James Wanket,3,Geography,40,Letter Grade,Intro Earth Sys Sci
1,46520,James Wanket,2,Geography,40,Letter Grade,Intro Earth Sys Sci
1,46520,James Wanket,0,Geography,40,Letter Grade,Intro Earth Sys Sci
5,46520,James Wanket,,Geography,40,Non-Letter Grade,Intro Earth Sys Sci
8,46525,Rachel Brahinsky; Richard Walker,4,Geography,70AC,Letter Grade,Urban Experience
2,46525,Rachel Brahinsky; Richard Walker,3.7,Geography,70AC,Letter Grade,Urban Experience
1,46525,Rachel Brahinsky; Richard Walker,3,Geography,70AC,Letter Grade,Urban Experience
1,46525,Rachel Brahinsky; Richard Walker,1.7,Geography,70AC,Letter Grade,Urban Experience
9,46525,Rachel Brahinsky; Richard Walker,,Geography,70AC,Non-Letter Grade,Urban Experience
1,46525,Rachel Brahinsky; Richard Walker,,Geography,70AC,Non-Letter Grade,Urban Experience
5,46530,Kurt Cuffey; Sarah Knuth,4,Geography,130,Letter Grade,Food Environment
13,46530,Kurt Cuffey; Sarah Knuth,4,Geography,130,Letter Grade,Food Environment
9,46530,Kurt Cuffey; Sarah Knuth,3.7,Geography,130,Letter Grade,Food Environment
8,46530,Kurt Cuffey; Sarah Knuth,3.3,Geography,130,Letter Grade,Food Environment
6,46530,Kurt Cuffey; Sarah Knuth,3,Geography,130,Letter Grade,Food Environment
7,46530,Kurt Cuffey; Sarah Knuth,2.7,Geography,130,Letter Grade,Food Environment
2,46530,Kurt Cuffey; Sarah Knuth,2.3,Geography,130,Letter Grade,Food Environment
4,46530,Kurt Cuffey; Sarah Knuth,2,Geography,130,Letter Grade,Food Environment
2,46530,Kurt Cuffey; Sarah Knuth,1.7,Geography,130,Letter Grade,Food Environment
2,46530,Kurt Cuffey; Sarah Knuth,1,Geography,130,Letter Grade,Food Environment
7,46530,Kurt Cuffey; Sarah Knuth,,Geography,130,Non-Letter Grade,Food Environment
2,46530,Kurt Cuffey; Sarah Knuth,,Geography,130,Non-Letter Grade,Food Environment
1,46535,Jennifer Devine; Kurt Cuffey,4,Geography,138,Letter Grade,Global Environ Poli
9,46535,Jennifer Devine; Kurt Cuffey,3.7,Geography,138,Letter Grade,Global Environ Poli
3,46535,Jennifer Devine; Kurt Cuffey,3.3,Geography,138,Letter Grade,Global Environ Poli
4,46535,Jennifer Devine; Kurt Cuffey,3,Geography,138,Letter Grade,Global Environ Poli
1,46535,Jennifer Devine; Kurt Cuffey,2.3,Geography,138,Letter Grade,Global Environ Poli
1,46535,Jennifer Devine; Kurt Cuffey,,Geography,138,Non-Letter Grade,Global Environ Poli
1,46540,Lindsey Dillon; Richard Walker,4,Geography,150,Letter Grade,California
5,46540,Lindsey Dillon; Richard Walker,4,Geography,150,Letter Grade,California
3,46540,Lindsey Dillon; Richard Walker,3.7,Geography,150,Letter Grade,California
4,46540,Lindsey Dillon; Richard Walker,3.3,Geography,150,Letter Grade,California
3,46540,Lindsey Dillon; Richard Walker,3,Geography,150,Letter Grade,California
1,46540,Lindsey Dillon; Richard Walker,2.7,Geography,150,Letter Grade,California
3,46540,Lindsey Dillon; Richard Walker,,Geography,150,Non-Letter Grade,California
3,46710,Richard Walker,,Geography,N296,Non-Letter Grade,Diss Research
1,46785,Paul Groth,4,Geography,N299,Letter Grade,Individ Research
6,47105,Kristin Dickinson; Nikolaus Euba,4,German,1,Letter Grade,Elementary German 1
2,47105,Kristin Dickinson; Nikolaus Euba,3.7,German,1,Letter Grade,Elementary German 1
1,47105,Kristin Dickinson; Nikolaus Euba,3.3,German,1,Letter Grade,Elementary German 1
5,47105,Kristin Dickinson; Nikolaus Euba,,German,1,Non-Letter Grade,Elementary German 1
2,47108,Justin Farwell; Nikolaus Euba,4,German,1,Letter Grade,Elementary German 1
6,47108,Justin Farwell; Nikolaus Euba,4,German,1,Letter Grade,Elementary German 1
1,47108,Justin Farwell; Nikolaus Euba,3.7,German,1,Letter Grade,Elementary German 1
1,47108,Justin Farwell; Nikolaus Euba,3.3,German,1,Letter Grade,Elementary German 1
4,47108,Justin Farwell; Nikolaus Euba,,German,1,Non-Letter Grade,Elementary German 1
1,47110,Nikolaus Euba; Stephanie Peltner,4,German,2,Letter Grade,Elementary German 2
5,47110,Nikolaus Euba; Stephanie Peltner,4,German,2,Letter Grade,Elementary German 2
7,47110,Nikolaus Euba; Stephanie Peltner,3.7,German,2,Letter Grade,Elementary German 2
1,47110,Nikolaus Euba; Stephanie Peltner,2.3,German,2,Letter Grade,Elementary German 2
1,47110,Nikolaus Euba; Stephanie Peltner,0,German,2,Letter Grade,Elementary German 2
1,47115,Mason Allred; Nikolaus Euba,4,German,3,Letter Grade,Intermed German I
3,47115,Mason Allred; Nikolaus Euba,3.7,German,3,Letter Grade,Intermed German I
1,47115,Mason Allred; Nikolaus Euba,,German,3,Non-Letter Grade,Intermed German I
1,47115,Mason Allred; Nikolaus Euba,,German,3,Non-Letter Grade,Intermed German I
1,47120,Dagmar Theison; Nikolaus Euba,4,German,4,Letter Grade,Intermed German Ii
1,47120,Dagmar Theison; Nikolaus Euba,4,German,4,Letter Grade,Intermed German Ii
10,47125,Michael St. Clair; Thomas Shannon,4,German,R5B,Letter Grade,Reading And Comp
5,47125,Michael St. Clair; Thomas Shannon,3.7,German,R5B,Letter Grade,Reading And Comp
2,47125,Michael St. Clair; Thomas Shannon,3.3,German,R5B,Letter Grade,Reading And Comp
18,47130,Adrienne Damiani; Thomas Shannon,4,German,R5B,Letter Grade,Reading And Comp
3,47130,Adrienne Damiani; Thomas Shannon,3.7,German,R5B,Letter Grade,Reading And Comp
1,47130,Adrienne Damiani; Thomas Shannon,3.3,German,R5B,Letter Grade,Reading And Comp
8,47135,Robin Ellis; Thomas Shannon,4,German,R5B,Letter Grade,Reading And Comp
6,47135,Robin Ellis; Thomas Shannon,3.7,German,R5B,Letter Grade,Reading And Comp
1,47135,Robin Ellis; Thomas Shannon,3.3,German,R5B,Letter Grade,Reading And Comp
1,47135,Robin Ellis; Thomas Shannon,3,German,R5B,Letter Grade,Reading And Comp
1,47135,Robin Ellis; Thomas Shannon,2.7,German,R5B,Letter Grade,Reading And Comp
1,47135,Robin Ellis; Thomas Shannon,1.7,German,R5B,Letter Grade,Reading And Comp
13,47140,Meredith Kolar; Thomas Shannon,4,German,R5B,Letter Grade,Reading And Comp
4,47140,Meredith Kolar; Thomas Shannon,3.7,German,R5B,Letter Grade,Reading And Comp
1,47140,Meredith Kolar; Thomas Shannon,3.3,German,R5B,Letter Grade,Reading And Comp
2,47140,Meredith Kolar; Thomas Shannon,3,German,R5B,Letter Grade,Reading And Comp
1,47140,Meredith Kolar; Thomas Shannon,,German,R5B,Non-Letter Grade,Reading And Comp
3,47145,Carolyn Hawkshaw; Eric Savoth; Nikolaus Euba,4,German,10,Letter Grade,Elem German Wrkshp
2,47145,Carolyn Hawkshaw; Eric Savoth; Nikolaus Euba,3.7,German,10,Letter Grade,Elem German Wrkshp
3,47145,Carolyn Hawkshaw; Eric Savoth; Nikolaus Euba,,German,10,Non-Letter Grade,Elem German Wrkshp
2,47145,Carolyn Hawkshaw; Eric Savoth; Nikolaus Euba,,German,10,Non-Letter Grade,Elem German Wrkshp
1,47145,Carolyn Hawkshaw; Eric Savoth; Nikolaus Euba,,German,10,Non-Letter Grade,Elem German Wrkshp
1,47150,Dagmar Theison; Mason Allred; Nikolaus Euba,4,German,20,Letter Grade,Int German Workshop
4,47150,Dagmar Theison; Mason Allred; Nikolaus Euba,4,German,20,Letter Grade,Int German Workshop
1,47150,Dagmar Theison; Mason Allred; Nikolaus Euba,3.7,German,20,Letter Grade,Int German Workshop
2,47155,Emina Musanovic; Nikolaus Euba,,German,107,Non-Letter Grade,German For Reading
11,47155,Emina Musanovic; Nikolaus Euba,,German,107,Non-Letter Grade,German For Reading
1,47190,Irmengard Rauch,,German,199,Non-Letter Grade,Superv Indep Study
1,47200,Anton Kaes,4,German,N299,Letter Grade,Ind Study
2,47200,Anton Kaes,,German,N299,Non-Letter Grade,Ind Study
5,47205,Irmengard Rauch,,German,N299,Non-Letter Grade,Ind Study
2,47405,Elias Avinger; Ellen Oliensis,4,Greek,15,Letter Grade,The Greek Workshop
13,47405,Elias Avinger; Ellen Oliensis,4,Greek,15,Letter Grade,The Greek Workshop
1,47405,Elias Avinger; Ellen Oliensis,3.7,Greek,15,Letter Grade,The Greek Workshop
3,47405,Elias Avinger; Ellen Oliensis,3.3,Greek,15,Letter Grade,The Greek Workshop
3,47405,Elias Avinger; Ellen Oliensis,3,Greek,15,Letter Grade,The Greek Workshop
1,47405,Elias Avinger; Ellen Oliensis,2,Greek,15,Letter Grade,The Greek Workshop
2,47405,Elias Avinger; Ellen Oliensis,0,Greek,15,Letter Grade,The Greek Workshop
1,47405,Elias Avinger; Ellen Oliensis,,Greek,15,Non-Letter Grade,The Greek Workshop
1,47405,Elias Avinger; Ellen Oliensis,,Greek,15,Non-Letter Grade,The Greek Workshop
1,47405,Elias Avinger; Ellen Oliensis,,Greek,15,Non-Letter Grade,The Greek Workshop
4,47805,Kamla Ahluwalia,4,Health & Medical Sciences,201,Letter Grade,Hum Anat & Develop
7,47805,Kamla Ahluwalia,4,Health & Medical Sciences,201,Letter Grade,Hum Anat & Develop
5,47805,Kamla Ahluwalia,3.3,Health & Medical Sciences,201,Letter Grade,Hum Anat & Develop
16,47815,John Swartzberg,,Health & Medical Sciences,203,Non-Letter Grade,Radiology/Anatomy
16,47820,Colette Auerswald; Douglas Jutte,,Health & Medical Sciences,261,Non-Letter Grade,Research Seminar
1,47825,Colette Auerswald,,Health & Medical Sciences,299,Non-Letter Grade,Indep Study & Res
1,47905,Ndola Prata,,Health & Medical Sciences,299,Non-Letter Grade,Indep Study & Res
2,48605,Sneha Desai,4,Hindi-Urdu,15,Letter Grade,Intens Elem Hin-Urd
6,48605,Sneha Desai,4,Hindi-Urdu,15,Letter Grade,Intens Elem Hin-Urd
2,48605,Sneha Desai,3.7,Hindi-Urdu,15,Letter Grade,Intens Elem Hin-Urd
1,48605,Sneha Desai,2,Hindi-Urdu,15,Letter Grade,Intens Elem Hin-Urd
1,48605,Sneha Desai,,Hindi-Urdu,15,Non-Letter Grade,Intens Elem Hin-Urd
1,48605,Sneha Desai,,Hindi-Urdu,15,Non-Letter Grade,Intens Elem Hin-Urd
1,48605,Sneha Desai,,Hindi-Urdu,15,Non-Letter Grade,Intens Elem Hin-Urd
15,48920,Edythe Bielenberg,4,History,7B,Letter Grade,The Us Civ War Pres
14,48920,Edythe Bielenberg,3.7,History,7B,Letter Grade,The Us Civ War Pres
5,48920,Edythe Bielenberg,3.3,History,7B,Letter Grade,The Us Civ War Pres
6,48920,Edythe Bielenberg,3,History,7B,Letter Grade,The Us Civ War Pres
1,48920,Edythe Bielenberg,2.3,History,7B,Letter Grade,The Us Civ War Pres
3,48920,Edythe Bielenberg,2,History,7B,Letter Grade,The Us Civ War Pres
1,48920,Edythe Bielenberg,0,History,7B,Letter Grade,The Us Civ War Pres
12,48920,Edythe Bielenberg,,History,7B,Non-Letter Grade,The Us Civ War Pres
3,48920,Edythe Bielenberg,,History,7B,Non-Letter Grade,The Us Civ War Pres
10,48945,Kyle Livie,4,History,7B,Letter Grade,The Us Civ War Pres
5,48945,Kyle Livie,3.7,History,7B,Letter Grade,The Us Civ War Pres
13,48945,Kyle Livie,3.3,History,7B,Letter Grade,The Us Civ War Pres
15,48945,Kyle Livie,3,History,7B,Letter Grade,The Us Civ War Pres
3,48945,Kyle Livie,2.7,History,7B,Letter Grade,The Us Civ War Pres
1,48945,Kyle Livie,2,History,7B,Letter Grade,The Us Civ War Pres
1,48945,Kyle Livie,1.7,History,7B,Letter Grade,The Us Civ War Pres
2,48945,Kyle Livie,1.3,History,7B,Letter Grade,The Us Civ War Pres
6,48945,Kyle Livie,,History,7B,Non-Letter Grade,The Us Civ War Pres
8,48975,David Wetzel,4,History,100,Letter Grade,Special Topics
21,48975,David Wetzel,3.7,History,100,Letter Grade,Special Topics
3,48975,David Wetzel,3,History,100,Letter Grade,Special Topics
1,48975,David Wetzel,2.7,History,100,Letter Grade,Special Topics
1,48975,David Wetzel,2.3,History,100,Letter Grade,Special Topics
2,48975,David Wetzel,,History,100,Non-Letter Grade,Special Topics
4,48990,Mark Healey,4,History,100,Letter Grade,Special Topics
1,48990,Mark Healey,4,History,100,Letter Grade,Special Topics
1,48990,Mark Healey,3.7,History,100,Letter Grade,Special Topics
1,48990,Mark Healey,3.3,History,100,Letter Grade,Special Topics
5,48990,Mark Healey,3,History,100,Letter Grade,Special Topics
3,48990,Mark Healey,2.7,History,100,Letter Grade,Special Topics
1,48990,Mark Healey,2.3,History,100,Letter Grade,Special Topics
2,48990,Mark Healey,2,History,100,Letter Grade,Special Topics
1,48990,Mark Healey,,History,100,Non-Letter Grade,Special Topics
1,48995,Geoffrey Koziol,4,History,100,Letter Grade,Special Topics
3,48995,Geoffrey Koziol,3.7,History,100,Letter Grade,Special Topics
1,48995,Geoffrey Koziol,3.3,History,100,Letter Grade,Special Topics
1,48995,Geoffrey Koziol,3,History,100,Letter Grade,Special Topics
1,48995,Geoffrey Koziol,2.7,History,100,Letter Grade,Special Topics
1,48995,Geoffrey Koziol,1.7,History,100,Letter Grade,Special Topics
1,48995,Geoffrey Koziol,,History,100,Non-Letter Grade,Special Topics
4,49000,Timothy Doran,4,History,N106B,Letter Grade,The Roman Empire
4,49000,Timothy Doran,3.7,History,N106B,Letter Grade,The Roman Empire
3,49000,Timothy Doran,3.3,History,N106B,Letter Grade,The Roman Empire
4,49000,Timothy Doran,3,History,N106B,Letter Grade,The Roman Empire
3,49000,Timothy Doran,2.7,History,N106B,Letter Grade,The Roman Empire
1,49000,Timothy Doran,1.7,History,N106B,Letter Grade,The Roman Empire
2,49000,Timothy Doran,0,History,N106B,Letter Grade,The Roman Empire
1,49000,Timothy Doran,,History,N106B,Non-Letter Grade,The Roman Empire
5,49005,Tabitha Kanogo,4,History,N112B,Letter Grade,South Afr 1652-Pres
4,49005,Tabitha Kanogo,3.7,History,N112B,Letter Grade,South Afr 1652-Pres
1,49005,Tabitha Kanogo,3.3,History,N112B,Letter Grade,South Afr 1652-Pres
6,49010,Andrew Barshay,4,History,N119A,Letter Grade,Postwar Japan
4,49010,Andrew Barshay,3.7,History,N119A,Letter Grade,Postwar Japan
6,49010,Andrew Barshay,3.3,History,N119A,Letter Grade,Postwar Japan
2,49010,Andrew Barshay,3,History,N119A,Letter Grade,Postwar Japan
3,49010,Andrew Barshay,0,History,N119A,Letter Grade,Postwar Japan
3,49010,Andrew Barshay,,History,N119A,Non-Letter Grade,Postwar Japan
4,49013,Edythe Bielenberg,4,History,N124A,Letter Grade,U.S. Late 19th-1940
1,49013,Edythe Bielenberg,3.7,History,N124A,Letter Grade,U.S. Late 19th-1940
4,49013,Edythe Bielenberg,3.3,History,N124A,Letter Grade,U.S. Late 19th-1940
1,49013,Edythe Bielenberg,3,History,N124A,Letter Grade,U.S. Late 19th-1940
