Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
2,Nezar Alsayyad,4,Architecture,298,Letter Grade,Special Group Study
6,Nezar Alsayyad,,Architecture,298,Non-Letter Grade,Special Group Study
3,Darell Fields,3.7,Architecture,298,Letter Grade,Special Group Study
1,Darell Fields,3.3,Architecture,298,Letter Grade,Special Group Study
2,Darell Fields,3,Architecture,298,Letter Grade,Special Group Study
1,Darell Fields,2.3,Architecture,298,Letter Grade,Special Group Study
5,Gail Brager,,Architecture,298,Non-Letter Grade,Special Group Study
3,Greg Castillo,,Architecture,298,Non-Letter Grade,Special Group Study
3,Nezar Alsayyad,4,Architecture,299,Letter Grade,Individual Study
1,Nezar Alsayyad,3.7,Architecture,299,Letter Grade,Individual Study
18,Nezar Alsayyad,,Architecture,299,Non-Letter Grade,Individual Study
1,Galen Cranz,4,Architecture,299,Letter Grade,Individual Study
1,Galen Cranz,,Architecture,299,Non-Letter Grade,Individual Study
1,R.Gary Black,,Architecture,299,Non-Letter Grade,Individual Study
3,Margaret Crawford,,Architecture,299,Non-Letter Grade,Individual Study
1,Paul Groth,4,Architecture,299,Letter Grade,Individual Study
1,Andrew Shanken,4,Architecture,299,Letter Grade,Individual Study
2,Andrew Shanken,,Architecture,299,Non-Letter Grade,Individual Study
3,Gail Brager,,Architecture,299,Non-Letter Grade,Individual Study
1,Margaret Dhaemers,4,Architecture,299,Letter Grade,Individual Study
1,Margaret Dhaemers,,Architecture,299,Non-Letter Grade,Individual Study
1,Mark Anderson,4,Architecture,299,Letter Grade,Individual Study
1,Mark Anderson,3.7,Architecture,299,Letter Grade,Individual Study
2,Nicholas De Monchaux,,Architecture,299,Non-Letter Grade,Individual Study
1,Renee Chow,4,Architecture,299,Letter Grade,Individual Study
1,Ronald Rael,,Architecture,299,Non-Letter Grade,Individual Study
1,Peter Bosselmann,,Architecture,299,Non-Letter Grade,Individual Study
1,Stefano Schiavon,4,Architecture,299,Letter Grade,Individual Study
1,Edward Arens,4,Architecture,299,Letter Grade,Individual Study
1,Dana Buntrock,,Architecture,299,Non-Letter Grade,Individual Study
1,C Crysler,4,Architecture,299,Letter Grade,Individual Study
2,Rene' Davids,,Architecture,299,Non-Letter Grade,Individual Study
1,Kyle Steinfeld,4,Architecture,299,Letter Grade,Individual Study
24,Mark Andrew Kelly,,Architecture,300,Non-Letter Grade,Arch Teaching Sem
1,Andrew Shanken,,Architecture,602,Non-Letter Grade,Indiv Study: Ph.D
1,Nezar Alsayyad,,Architecture,602,Non-Letter Grade,Indiv Study: Ph.D
1,Margaret Crawford,,Architecture,602,Non-Letter Grade,Indiv Study: Ph.D
1,Gail Brager,,Architecture,602,Non-Letter Grade,Indiv Study: Ph.D
19,John Mcnamara,4,Art Practice,8,Letter Grade,Intro Vis Thinking
44,John Mcnamara,4,Art Practice,8,Letter Grade,Intro Vis Thinking
6,John Mcnamara,3.7,Art Practice,8,Letter Grade,Intro Vis Thinking
2,John Mcnamara,3.3,Art Practice,8,Letter Grade,Intro Vis Thinking
1,John Mcnamara,3,Art Practice,8,Letter Grade,Intro Vis Thinking
1,John Mcnamara,2.7,Art Practice,8,Letter Grade,Intro Vis Thinking
1,John Mcnamara,,Art Practice,8,Non-Letter Grade,Intro Vis Thinking
1,Stephanie Lie,4,Art Practice,12,Letter Grade,Lang Of Draw
18,Stephanie Lie,4,Art Practice,12,Letter Grade,Lang Of Draw
3,Stephanie Lie,3.7,Art Practice,12,Letter Grade,Lang Of Draw
1,Stephanie Lie,3,Art Practice,12,Letter Grade,Lang Of Draw
4,Stephanie Lie,,Art Practice,12,Non-Letter Grade,Lang Of Draw
5,Indira Morre,4,Art Practice,12,Letter Grade,Lang Of Draw
9,Indira Morre,4,Art Practice,12,Letter Grade,Lang Of Draw
7,Indira Morre,3.7,Art Practice,12,Letter Grade,Lang Of Draw
1,Indira Morre,3.3,Art Practice,12,Letter Grade,Lang Of Draw
1,Indira Morre,3,Art Practice,12,Letter Grade,Lang Of Draw
1,Indira Morre,,Art Practice,12,Non-Letter Grade,Lang Of Draw
21,John Mcnamara,4,Art Practice,13,Letter Grade,Lang Of Painting
2,John Mcnamara,3.7,Art Practice,13,Letter Grade,Lang Of Painting
1,John Mcnamara,,Art Practice,13,Non-Letter Grade,Lang Of Painting
16,Craig Nagasawa,4,Art Practice,13,Letter Grade,Lang Of Painting
2,Craig Nagasawa,3.3,Art Practice,13,Letter Grade,Lang Of Painting
3,Craig Nagasawa,,Art Practice,13,Non-Letter Grade,Lang Of Painting
2,Brody Reiman,4,Art Practice,14,Letter Grade,Lang Of Sculpture
13,Brody Reiman,4,Art Practice,14,Letter Grade,Lang Of Sculpture
3,Brody Reiman,3.7,Art Practice,14,Letter Grade,Lang Of Sculpture
1,Brody Reiman,3,Art Practice,14,Letter Grade,Lang Of Sculpture
2,Asma Kazmi,4,Art Practice,14,Letter Grade,Lang Of Sculpture
11,Asma Kazmi,4,Art Practice,14,Letter Grade,Lang Of Sculpture
4,Asma Kazmi,3.7,Art Practice,14,Letter Grade,Lang Of Sculpture
1,Asma Kazmi,3,Art Practice,14,Letter Grade,Lang Of Sculpture
1,Asma Kazmi,2.7,Art Practice,14,Letter Grade,Lang Of Sculpture
1,Asma Kazmi,1.7,Art Practice,14,Letter Grade,Lang Of Sculpture
1,Asma Kazmi,1.3,Art Practice,14,Letter Grade,Lang Of Sculpture
10,Greg Niemeyer,4,Art Practice,W23AC,Letter Grade,American Cybercultr
14,Greg Niemeyer,4,Art Practice,W23AC,Letter Grade,American Cybercultr
5,Greg Niemeyer,3,Art Practice,W23AC,Letter Grade,American Cybercultr
5,Greg Niemeyer,,Art Practice,W23AC,Non-Letter Grade,American Cybercultr
16,Greg Niemeyer,,Art Practice,98,Non-Letter Grade,Directed Group Stdy
7,Brody Reiman,,Art Practice,98,Non-Letter Grade,Directed Group Stdy
1,Brody Reiman,,Art Practice,98,Non-Letter Grade,Directed Group Stdy
21,Hertha Wong,,Art Practice,98,Non-Letter Grade,Directed Group Stdy
1,Hertha Wong,,Art Practice,98,Non-Letter Grade,Directed Group Stdy
8,John Mcnamara,,Art Practice,98,Non-Letter Grade,Directed Group Stdy
1,Hertha Wong,,Art Practice,99,Non-Letter Grade,Superv Indep Study
22,Craig Nagasawa,4,Art Practice,102,Letter Grade,Approaches To Ptng
2,Craig Nagasawa,3.7,Art Practice,102,Letter Grade,Approaches To Ptng
1,Craig Nagasawa,3.3,Art Practice,102,Letter Grade,Approaches To Ptng
1,Craig Nagasawa,3,Art Practice,102,Letter Grade,Approaches To Ptng
2,Michael Hall,4,Art Practice,102,Letter Grade,Approaches To Ptng
14,Michael Hall,4,Art Practice,102,Letter Grade,Approaches To Ptng
6,Michael Hall,3.7,Art Practice,102,Letter Grade,Approaches To Ptng
1,Michael Hall,3,Art Practice,102,Letter Grade,Approaches To Ptng
6,Aida Gamez,4,Art Practice,117,Letter Grade,Drawing Composition
12,Aida Gamez,3.7,Art Practice,117,Letter Grade,Drawing Composition
4,Aida Gamez,3.3,Art Practice,117,Letter Grade,Drawing Composition
2,Josephine Taylor,4,Art Practice,118,Letter Grade,Figure Drawing
13,Josephine Taylor,4,Art Practice,118,Letter Grade,Figure Drawing
4,Josephine Taylor,3.7,Art Practice,118,Letter Grade,Figure Drawing
1,Josephine Taylor,3,Art Practice,118,Letter Grade,Figure Drawing
1,Josephine Taylor,2,Art Practice,118,Letter Grade,Figure Drawing
4,Fiamma Di Montezemolo,4,Art Practice,119,Letter Grade,Gpca
9,Fiamma Di Montezemolo,3.7,Art Practice,119,Letter Grade,Gpca
11,Fiamma Di Montezemolo,3.3,Art Practice,119,Letter Grade,Gpca
4,Fiamma Di Montezemolo,3,Art Practice,119,Letter Grade,Gpca
12,Randy Hussong,4,Art Practice,120,Letter Grade,App To Prntmg Intag
1,Randy Hussong,3.3,Art Practice,120,Letter Grade,App To Prntmg Intag
1,Randy Hussong,2.7,Art Practice,120,Letter Grade,App To Prntmg Intag
1,Randy Hussong,2,Art Practice,120,Letter Grade,App To Prntmg Intag
2,Randy Hussong,4,Art Practice,123,Letter Grade,Screenprinting
12,Randy Hussong,4,Art Practice,123,Letter Grade,Screenprinting
1,Randy Hussong,3.7,Art Practice,123,Letter Grade,Screenprinting
3,Randy Hussong,3,Art Practice,123,Letter Grade,Screenprinting
1,Randy Hussong,2.7,Art Practice,123,Letter Grade,Screenprinting
1,Randy Hussong,0,Art Practice,123,Letter Grade,Screenprinting
3,Michael Swaine,4,Art Practice,137,Letter Grade,Adv Proj Ceram Scul
4,Michael Swaine,4,Art Practice,137,Letter Grade,Adv Proj Ceram Scul
3,Michael Swaine,3.7,Art Practice,137,Letter Grade,Adv Proj Ceram Scul
2,Michael Swaine,3.3,Art Practice,137,Letter Grade,Adv Proj Ceram Scul
9,Brody Reiman,4,Art Practice,138,Letter Grade,Installations
4,Brody Reiman,3.7,Art Practice,138,Letter Grade,Installations
1,Brody Reiman,3.3,Art Practice,138,Letter Grade,Installations
1,Brody Reiman,3,Art Practice,138,Letter Grade,Installations
2,Elise Putnam,4,Art Practice,160,Letter Grade,Spec Topics Vis Std
1,Elise Putnam,4,Art Practice,160,Letter Grade,Spec Topics Vis Std
1,Elise Putnam,3.7,Art Practice,160,Letter Grade,Spec Topics Vis Std
2,Elise Putnam,3,Art Practice,160,Letter Grade,Spec Topics Vis Std
5,Katherine Sherwood,4,Art Practice,165,Letter Grade,Art: Med & Disabil
13,Katherine Sherwood,4,Art Practice,165,Letter Grade,Art: Med & Disabil
13,Katherine Sherwood,3.7,Art Practice,165,Letter Grade,Art: Med & Disabil
2,Katherine Sherwood,3.3,Art Practice,165,Letter Grade,Art: Med & Disabil
2,Katherine Sherwood,2.7,Art Practice,165,Letter Grade,Art: Med & Disabil
3,Anne Walsh,4,Art Practice,174,Letter Grade,Adv Digital Video
4,Anne Walsh,3.7,Art Practice,174,Letter Grade,Adv Digital Video
7,Anne Walsh,4,Art Practice,185,Letter Grade,Sn Projects
5,Anne Walsh,3.7,Art Practice,185,Letter Grade,Sn Projects
2,Anne Walsh,3.3,Art Practice,185,Letter Grade,Sn Projects
1,Anne Walsh,3,Art Practice,185,Letter Grade,Sn Projects
1,Anne Walsh,1.7,Art Practice,185,Letter Grade,Sn Projects
4,Asma Kazmi,4,Art Practice,185,Letter Grade,Sn Projects
8,Asma Kazmi,4,Art Practice,185,Letter Grade,Sn Projects
5,Asma Kazmi,3.7,Art Practice,185,Letter Grade,Sn Projects
1,Asma Kazmi,3.3,Art Practice,185,Letter Grade,Sn Projects
1,Asma Kazmi,2,Art Practice,185,Letter Grade,Sn Projects
3,Katherine Sherwood,4,Art Practice,H195A,Letter Grade,Spec Study Honors
10,Katherine Sherwood,,Art Practice,198,Non-Letter Grade,Directed Group Stdy
16,Greg Niemeyer,,Art Practice,198,Non-Letter Grade,Directed Group Stdy
9,Brody Reiman,,Art Practice,198,Non-Letter Grade,Directed Group Stdy
9,John Mcnamara,,Art Practice,198,Non-Letter Grade,Directed Group Stdy
14,Hertha Wong,,Art Practice,199,Non-Letter Grade,Superv Indep Study
1,Hertha Wong,,Art Practice,199,Non-Letter Grade,Superv Indep Study
10,John Mcnamara,,Art Practice,199,Non-Letter Grade,Superv Indep Study
3,Katherine Sherwood,,Art Practice,199,Non-Letter Grade,Superv Indep Study
2,Katherine Sherwood,,Art Practice,199,Non-Letter Grade,Superv Indep Study
3,Brody Reiman,,Art Practice,199,Non-Letter Grade,Superv Indep Study
1,Katherine Sherwood,,Art Practice,199,Non-Letter Grade,Superv Indep Study
1,Brody Reiman,,Art Practice,199,Non-Letter Grade,Superv Indep Study
1,Brody Reiman,4,Art Practice,290,Letter Grade,Indep Stud Grad
1,Anne Walsh,4,Art Practice,290,Letter Grade,Indep Stud Grad
1,Anne Walsh,4,Art Practice,290,Letter Grade,Indep Stud Grad
1,Greg Niemeyer,4,Art Practice,290,Letter Grade,Indep Stud Grad
2,Katherine Sherwood,4,Art Practice,290,Letter Grade,Indep Stud Grad
1,Katherine Sherwood,4,Art Practice,290,Letter Grade,Indep Stud Grad
11,Katherine Sherwood,4,Art Practice,294,Letter Grade,Sem For Mfa Student
6,Greg Niemeyer,4,Art Practice,295,Letter Grade,Indep Study Mfa
1,Greg Niemeyer,,Art Practice,299,Non-Letter Grade,Indep Stud Graduate
1,Greg Niemeyer,,Art Practice,299,Non-Letter Grade,Indep Stud Graduate
1,Greg Niemeyer,,Art Practice,299,Non-Letter Grade,Indep Stud Graduate
2,John Mcnamara,,Art Practice,301,Non-Letter Grade,Teaching Art Prac
3,Anna Leong,4,Asian American Studies,R2A,Letter Grade,Reading&Composition
2,Anna Leong,3.7,Asian American Studies,R2A,Letter Grade,Reading&Composition
5,Anna Leong,3.3,Asian American Studies,R2A,Letter Grade,Reading&Composition
1,Anna Leong,3,Asian American Studies,R2A,Letter Grade,Reading&Composition
5,Anna Leong; Margaret Rhee,4,Asian American Studies,R2A,Letter Grade,Reading&Composition
12,Anna Leong; Margaret Rhee,4,Asian American Studies,R2A,Letter Grade,Reading&Composition
9,Anna Leong; Margaret Rhee,3.7,Asian American Studies,R2A,Letter Grade,Reading&Composition
2,Anna Leong; Margaret Rhee,3.3,Asian American Studies,R2A,Letter Grade,Reading&Composition
1,Anna Leong; Margaret Rhee,0,Asian American Studies,R2A,Letter Grade,Reading&Composition
4,Anna Leong,4,Asian American Studies,R2B,Letter Grade,Reading&Composition
14,Anna Leong,3.7,Asian American Studies,R2B,Letter Grade,Reading&Composition
6,Anna Leong,3.3,Asian American Studies,R2B,Letter Grade,Reading&Composition
3,Anna Leong,3,Asian American Studies,R2B,Letter Grade,Reading&Composition
9,Anna Leong; Ina Kelleher,4,Asian American Studies,R2B,Letter Grade,Reading&Composition
7,Anna Leong; Ina Kelleher,3.7,Asian American Studies,R2B,Letter Grade,Reading&Composition
4,Anna Leong; Ina Kelleher,3.3,Asian American Studies,R2B,Letter Grade,Reading&Composition
3,Anna Leong; Ina Kelleher,3,Asian American Studies,R2B,Letter Grade,Reading&Composition
4,Anna Leong; Ina Kelleher,2.7,Asian American Studies,R2B,Letter Grade,Reading&Composition
1,Anna Leong; Ina Kelleher,1.7,Asian American Studies,R2B,Letter Grade,Reading&Composition
1,Anna Leong; Ina Kelleher,1,Asian American Studies,R2B,Letter Grade,Reading&Composition
4,Harvey Dong,4,Asian American Studies,20B,Letter Grade,Intro Contemp Issue
14,Harvey Dong,4,Asian American Studies,20B,Letter Grade,Intro Contemp Issue
8,Harvey Dong,3.7,Asian American Studies,20B,Letter Grade,Intro Contemp Issue
3,Harvey Dong,3.3,Asian American Studies,20B,Letter Grade,Intro Contemp Issue
3,Harvey Dong,3,Asian American Studies,20B,Letter Grade,Intro Contemp Issue
3,Harvey Dong,,Asian American Studies,20B,Non-Letter Grade,Intro Contemp Issue
17,Roger Chung,4,Asian American Studies,20C,Letter Grade,Cultural Politics
3,Roger Chung,3.7,Asian American Studies,20C,Letter Grade,Cultural Politics
1,Roger Chung,3,Asian American Studies,20C,Letter Grade,Cultural Politics
1,Roger Chung,,Asian American Studies,20C,Non-Letter Grade,Cultural Politics
4,Harvey Dong,,Asian American Studies,97,Non-Letter Grade,Field Study
1,Anna Leong,,Asian American Studies,97,Non-Letter Grade,Field Study
2,Jerrold Takahashi,,Asian American Studies,97,Non-Letter Grade,Field Study
19,Jerrold Takahashi,,Asian American Studies,97,Non-Letter Grade,Field Study
2,Jerrold Takahashi,,Asian American Studies,97,Non-Letter Grade,Field Study
4,Jerrold Takahashi,,Asian American Studies,97,Non-Letter Grade,Field Study
2,Jerrold Takahashi,,Asian American Studies,97,Non-Letter Grade,Field Study
6,Harvey Dong,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
4,Maria Barrios-Leblanc,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
4,Elaine Kim,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
6,Keiko Yamanaka,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
5,Elaine Kim,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
13,Harvey Dong,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
5,Harvey Dong,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
5,Harvey Dong,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
7,Harvey Dong,,Asian American Studies,98,Non-Letter Grade,Directed Group Stdy
3,Harvey Dong,,Asian American Studies,99,Non-Letter Grade,Superv Indep Study
14,Lok Siu,4,Asian American Studies,131,Letter Grade,Asian Diaspora
9,Lok Siu,3.7,Asian American Studies,131,Letter Grade,Asian Diaspora
1,Lok Siu,3.3,Asian American Studies,131,Letter Grade,Asian Diaspora
1,Lok Siu,1.7,Asian American Studies,131,Letter Grade,Asian Diaspora
3,Lok Siu,,Asian American Studies,131,Non-Letter Grade,Asian Diaspora
20,Hatem Bazian,4,Asian American Studies,132AC,Letter Grade,Islamophobia
43,Hatem Bazian,4,Asian American Studies,132AC,Letter Grade,Islamophobia
23,Hatem Bazian,3.7,Asian American Studies,132AC,Letter Grade,Islamophobia
11,Hatem Bazian,3.3,Asian American Studies,132AC,Letter Grade,Islamophobia
2,Hatem Bazian,3,Asian American Studies,132AC,Letter Grade,Islamophobia
10,Hatem Bazian,,Asian American Studies,132AC,Non-Letter Grade,Islamophobia
1,Hatem Bazian,,Asian American Studies,132AC,Non-Letter Grade,Islamophobia
3,Winston Tseng,4,Asian American Studies,143,Letter Grade,As Am Health
11,Winston Tseng,4,Asian American Studies,143,Letter Grade,As Am Health
6,Winston Tseng,3.7,Asian American Studies,143,Letter Grade,As Am Health
1,Winston Tseng,3.3,Asian American Studies,143,Letter Grade,As Am Health
1,Jerrold Takahashi,4,Asian American Studies,146,Letter Grade,Asian Amer & Educ
4,Jerrold Takahashi,4,Asian American Studies,146,Letter Grade,Asian Amer & Educ
12,Jerrold Takahashi,3.7,Asian American Studies,146,Letter Grade,Asian Amer & Educ
2,Jerrold Takahashi,3.3,Asian American Studies,146,Letter Grade,Asian Amer & Educ
5,Jerrold Takahashi,3,Asian American Studies,146,Letter Grade,Asian Amer & Educ
1,Jerrold Takahashi,2.7,Asian American Studies,146,Letter Grade,Asian Amer & Educ
12,Keiko Yamanaka,4,Asian American Studies,150,Letter Grade,Asian Amer Families
5,Keiko Yamanaka,3.7,Asian American Studies,150,Letter Grade,Asian Amer Families
2,Keiko Yamanaka,3.3,Asian American Studies,150,Letter Grade,Asian Amer Families
1,Keiko Yamanaka,3,Asian American Studies,150,Letter Grade,Asian Amer Families
6,Elaine Kim,4,Asian American Studies,171,Letter Grade,Asam In Film:  Video
13,Elaine Kim,4,Asian American Studies,171,Letter Grade,Asam In Film:  Video
14,Elaine Kim,3.7,Asian American Studies,171,Letter Grade,Asam In Film:  Video
9,Elaine Kim,3.3,Asian American Studies,171,Letter Grade,Asam In Film:  Video
3,Elaine Kim,3,Asian American Studies,171,Letter Grade,Asam In Film:  Video
2,Elaine Kim,2.7,Asian American Studies,171,Letter Grade,Asam In Film:  Video
1,Elaine Kim,2.3,Asian American Studies,171,Letter Grade,Asam In Film:  Video
6,Elaine Kim,,Asian American Studies,171,Non-Letter Grade,Asam In Film:  Video
6,Fae Ng,4,Asian American Studies,172,Letter Grade,Asian Amer Lit
17,Fae Ng,4,Asian American Studies,172,Letter Grade,Asian Amer Lit
1,Fae Ng,3.7,Asian American Studies,172,Letter Grade,Asian Amer Lit
1,Fae Ng,3.3,Asian American Studies,172,Letter Grade,Asian Amer Lit
1,Fae Ng,,Asian American Studies,172,Non-Letter Grade,Asian Amer Lit
5,Fae Ng,4,Asian American Studies,173,Letter Grade,Creative Writing
4,Fae Ng,4,Asian American Studies,173,Letter Grade,Creative Writing
3,Fae Ng,3.7,Asian American Studies,173,Letter Grade,Creative Writing
8,Maria Barrios-Leblanc,4,Asian American Studies,175,Letter Grade,Contemp Narratives
31,Maria Barrios-Leblanc,4,Asian American Studies,175,Letter Grade,Contemp Narratives
1,Maria Barrios-Leblanc,,Asian American Studies,175,Non-Letter Grade,Contemp Narratives
5,Elaine Kim,4,Asian American Studies,183,Letter Grade,Korean Amer Lit
3,Elaine Kim,3.7,Asian American Studies,183,Letter Grade,Korean Amer Lit
1,Elaine Kim,3.3,Asian American Studies,183,Letter Grade,Korean Amer Lit
1,Elaine Kim,3,Asian American Studies,183,Letter Grade,Korean Amer Lit
1,Elaine Kim,,Asian American Studies,183,Non-Letter Grade,Korean Amer Lit
1,Maria Barrios-Leblanc,4,Asian American Studies,195,Letter Grade,Senior Thesis
1,Khatharya Um; Maria Barrios-Leblanc,4,Asian American Studies,H195B,Letter Grade,Aaads Senior Honors
5,Elaine Kim,,Asian American Studies,197,Non-Letter Grade,Field Study
1,Elaine Kim,,Asian American Studies,197,Non-Letter Grade,Field Study
1,Elaine Kim,,Asian American Studies,197,Non-Letter Grade,Field Study
1,Elaine Kim,,Asian American Studies,197,Non-Letter Grade,Field Study
1,Harvey Dong,,Asian American Studies,197,Non-Letter Grade,Field Study
4,Harvey Dong,,Asian American Studies,197,Non-Letter Grade,Field Study
10,Anna Leong,,Asian American Studies,197,Non-Letter Grade,Field Study
1,Winston Tseng,,Asian American Studies,197,Non-Letter Grade,Field Study
2,Jerrold Takahashi,,Asian American Studies,197,Non-Letter Grade,Field Study
3,Jerrold Takahashi,,Asian American Studies,197,Non-Letter Grade,Field Study
5,Jerrold Takahashi,,Asian American Studies,197,Non-Letter Grade,Field Study
12,Jerrold Takahashi,,Asian American Studies,197,Non-Letter Grade,Field Study
1,Jerrold Takahashi,,Asian American Studies,197,Non-Letter Grade,Field Study
7,Jerrold Takahashi,,Asian American Studies,197,Non-Letter Grade,Field Study
11,Harvey Dong,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
4,Maria Barrios-Leblanc,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
13,Elaine Kim,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
15,Keiko Yamanaka,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
18,Elaine Kim,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
13,Harvey Dong,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
16,Harvey Dong,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
16,Harvey Dong,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
9,Harvey Dong,,Asian American Studies,198,Non-Letter Grade,Superv Group Study
8,Harvey Dong,,Asian American Studies,199,Non-Letter Grade,Superv Indep Study
1,Elaine Kim,,Asian American Studies,199,Non-Letter Grade,Superv Indep Study
1,Elaine Kim,,Asian American Studies,199,Non-Letter Grade,Superv Indep Study
3,Robert Berring,,Asian Studies,98,Non-Letter Grade,Directed Group Stdy
7,Robert Berring,,Asian Studies,98,Non-Letter Grade,Directed Group Stdy
1,Robert Berring,,Asian Studies,98,Non-Letter Grade,Directed Group Stdy
3,Robert Berring,,Asian Studies,98,Non-Letter Grade,Directed Group Stdy
8,Gary Wren,,Asian Studies,98,Non-Letter Grade,Directed Group Stdy
14,Mark Csikszentmihalyi,,Asian Studies,98,Non-Letter Grade,Directed Group Stdy
8,Gary Wren,,Asian Studies,98,Non-Letter Grade,Directed Group Stdy
1,Jaisohn Eau,4,Asian Studies,150,Letter Grade,Special Topics
2,Jaisohn Eau,3.7,Asian Studies,150,Letter Grade,Special Topics
1,Jaisohn Eau,3.3,Asian Studies,150,Letter Grade,Special Topics
5,Jaisohn Eau,3,Asian Studies,150,Letter Grade,Special Topics
2,Jaisohn Eau,2,Asian Studies,150,Letter Grade,Special Topics
1,Jaisohn Eau,,Asian Studies,150,Non-Letter Grade,Special Topics
3,Crystal Cohen,4,Asian Studies,150,Letter Grade,Special Topics
10,Crystal Cohen,3.7,Asian Studies,150,Letter Grade,Special Topics
5,Crystal Cohen,3.3,Asian Studies,150,Letter Grade,Special Topics
7,Crystal Cohen,3,Asian Studies,150,Letter Grade,Special Topics
6,Crystal Cohen,,Asian Studies,150,Non-Letter Grade,Special Topics
13,Robert Berring,,Asian Studies,198,Non-Letter Grade,Directed Group Stdy
11,Robert Berring,,Asian Studies,198,Non-Letter Grade,Directed Group Stdy
2,Robert Berring,,Asian Studies,198,Non-Letter Grade,Directed Group Stdy
5,Gary Wren,,Asian Studies,198,Non-Letter Grade,Directed Group Stdy
1,Gary Wren,,Asian Studies,198,Non-Letter Grade,Directed Group Stdy
13,Mark Csikszentmihalyi,,Asian Studies,198,Non-Letter Grade,Directed Group Stdy
15,Gary Wren,,Asian Studies,198,Non-Letter Grade,Directed Group Stdy
9,Robert Berring,,Asian Studies,199,Non-Letter Grade,Superv Indep Study
4,Gary Wren,,Asian Studies,199,Non-Letter Grade,Superv Indep Study
1,Gary Wren,,Asian Studies,199,Non-Letter Grade,Superv Indep Study
10,Bonnie Wade,,Asian Studies,201,Non-Letter Grade,Proseminar
1,Thomas Gold,,Asian Studies,299,Non-Letter Grade,Independent Study
1,Junko Habu,,Asian Studies,299,Non-Letter Grade,Independent Study
1,Steven Vogel,,Asian Studies,299,Non-Letter Grade,Independent Study
1,Kevin O'Brien,,Asian Studies,299,Non-Letter Grade,Independent Study
1,Sanjyot Mehendale,,Asian Studies,299,Non-Letter Grade,Independent Study
1,Thomas Gold,,Asian Studies,299,Non-Letter Grade,Independent Study
1,John Lie,,Asian Studies,299,Non-Letter Grade,Independent Study
1,Eugene Chiang,4,Astronomy,7B,Letter Grade,Intro Astrophysics
8,Eugene Chiang,4,Astronomy,7B,Letter Grade,Intro Astrophysics
2,Eugene Chiang,3.7,Astronomy,7B,Letter Grade,Intro Astrophysics
4,Eugene Chiang,3.3,Astronomy,7B,Letter Grade,Intro Astrophysics
8,Eugene Chiang,3,Astronomy,7B,Letter Grade,Intro Astrophysics
1,Eugene Chiang,2.7,Astronomy,7B,Letter Grade,Intro Astrophysics
3,Eugene Chiang,2,Astronomy,7B,Letter Grade,Intro Astrophysics
3,Eugene Chiang,1.7,Astronomy,7B,Letter Grade,Intro Astrophysics
1,Eugene Chiang,,Astronomy,7B,Non-Letter Grade,Intro Astrophysics
47,Alexei Filippenko,4,Astronomy,C10,Letter Grade,General Astronomy
99,Alexei Filippenko,4,Astronomy,C10,Letter Grade,General Astronomy
51,Alexei Filippenko,3.7,Astronomy,C10,Letter Grade,General Astronomy
51,Alexei Filippenko,3.3,Astronomy,C10,Letter Grade,General Astronomy
55,Alexei Filippenko,3,Astronomy,C10,Letter Grade,General Astronomy
11,Alexei Filippenko,2.7,Astronomy,C10,Letter Grade,General Astronomy
7,Alexei Filippenko,2.3,Astronomy,C10,Letter Grade,General Astronomy
7,Alexei Filippenko,2,Astronomy,C10,Letter Grade,General Astronomy
4,Alexei Filippenko,1.7,Astronomy,C10,Letter Grade,General Astronomy
1,Alexei Filippenko,1.3,Astronomy,C10,Letter Grade,General Astronomy
1,Alexei Filippenko,1,Astronomy,C10,Letter Grade,General Astronomy
3,Alexei Filippenko,0,Astronomy,C10,Letter Grade,General Astronomy
252,Alexei Filippenko,,Astronomy,C10,Non-Letter Grade,General Astronomy
17,Alexei Filippenko,,Astronomy,C10,Non-Letter Grade,General Astronomy
11,Steven Beckwith,,Astronomy,84,Non-Letter Grade,Sophomore Seminar
23,Alexei Filippenko,,Astronomy,84,Non-Letter Grade,Sophomore Seminar
7,James Graham,,Astronomy,98,Non-Letter Grade,Directed Group Stdy
2,James Graham,,Astronomy,98,Non-Letter Grade,Directed Group Stdy
3,Geoffrey Marcy,,Astronomy,98,Non-Letter Grade,Directed Group Stdy
1,Geoffrey Bower,4,Astronomy,121,Letter Grade,Radio Astronomy Lab
4,Geoffrey Bower,4,Astronomy,121,Letter Grade,Radio Astronomy Lab
