Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
1,Barbara Kaiser; Margi Wald,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Barbara Kaiser; Margi Wald,2.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
4,Barbara Kaiser; Margi Wald,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
1,Barbara Kaiser; Margi Wald,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
6,Margi Wald; Sybil Marcus,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Sybil Marcus,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
4,Margi Wald; Sybil Marcus,3.3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Sybil Marcus,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Sybil Marcus,1.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Margi Wald; Sybil Marcus,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
1,Margi Wald; Sybil Marcus,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
8,Margi Wald; Patricia Kilroe,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Patricia Kilroe,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Patricia Kilroe,3.3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Patricia Kilroe,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Patricia Kilroe,2,College Writing Programs,8,Letter Grade,Engl As Second Lang
3,Margi Wald; Patricia Kilroe,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
1,Margi Wald; Patricia Kilroe,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
9,Margi Wald; Thomas Mcnichol,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Thomas Mcnichol,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Margi Wald; Thomas Mcnichol,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Thomas Mcnichol,2.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
4,Margi Wald; Thomas Mcnichol,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
6,Margi Wald; Matthew Barclay,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Margi Wald; Matthew Barclay,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Margi Wald; Matthew Barclay,2,College Writing Programs,8,Letter Grade,Engl As Second Lang
3,Margi Wald; Matthew Barclay,1,College Writing Programs,8,Letter Grade,Engl As Second Lang
3,Margi Wald; Matthew Barclay,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
2,David Skolnick; Margi Wald,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
5,David Skolnick; Margi Wald,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,David Skolnick; Margi Wald,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,David Skolnick; Margi Wald,3.3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,David Skolnick; Margi Wald,0,College Writing Programs,8,Letter Grade,Engl As Second Lang
6,David Skolnick; Margi Wald,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
1,Margi Wald; Teri Crisp,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
3,Margi Wald; Teri Crisp,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Margi Wald; Teri Crisp,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Margi Wald; Teri Crisp,3.3,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Margi Wald; Teri Crisp,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Teri Crisp,2.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Teri Crisp,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
1,Margi Wald; Teri Crisp,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
4,Margi Wald; Wayne Macedo,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
5,Margi Wald; Wayne Macedo,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Wayne Macedo,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Wayne Macedo,2.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Wayne Macedo,0,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Wayne Macedo,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
1,Gabriela Segade; Margi Wald,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Gabriela Segade; Margi Wald,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Gabriela Segade; Margi Wald,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Gabriela Segade; Margi Wald,3.3,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Gabriela Segade; Margi Wald,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Gabriela Segade; Margi Wald,2.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
3,Gabriela Segade; Margi Wald,1.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
3,Gabriela Segade; Margi Wald,0,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Gabriela Segade; Margi Wald,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
2,Elizabeth Boner; Margi Wald,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Elizabeth Boner; Margi Wald,3.3,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Elizabeth Boner; Margi Wald,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Elizabeth Boner; Margi Wald,0.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
5,Elizabeth Boner; Margi Wald,0,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Elizabeth Boner; Margi Wald,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
1,Elizabeth Boner; Margi Wald,,College Writing Programs,8,Non-Letter Grade,Engl As Second Lang
7,Lincoln Davis; Margi Wald,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Lincoln Davis; Margi Wald,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Lincoln Davis; Margi Wald,3.3,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Lincoln Davis; Margi Wald,3,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Lincoln Davis; Margi Wald,2,College Writing Programs,8,Letter Grade,Engl As Second Lang
4,Margi Wald; Michael Clark,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
5,Margi Wald; Michael Clark,4,College Writing Programs,8,Letter Grade,Engl As Second Lang
3,Margi Wald; Michael Clark,3.7,College Writing Programs,8,Letter Grade,Engl As Second Lang
2,Margi Wald; Michael Clark,2,College Writing Programs,8,Letter Grade,Engl As Second Lang
1,Margi Wald; Michael Clark,1,College Writing Programs,8,Letter Grade,Engl As Second Lang
7,Margi Wald; Nancy Hunt,4,College Writing Programs,9,Letter Grade,Colwrit 9
6,Margi Wald; Nancy Hunt,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Nancy Hunt,0,College Writing Programs,9,Letter Grade,Colwrit 9
3,Margi Wald; Nancy Hunt,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,Margi Wald; Nancy Hunt,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
4,Lisa Chou; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
4,Lisa Chou; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Lisa Chou; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
2,Lisa Chou; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Lisa Chou; Margi Wald,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Lisa Chou; Margi Wald,2,College Writing Programs,9,Letter Grade,Colwrit 9
1,Lisa Chou; Margi Wald,0,College Writing Programs,9,Letter Grade,Colwrit 9
2,Lisa Chou; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Joyce Podevyn; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Joyce Podevyn; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
3,Joyce Podevyn; Margi Wald,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
2,Joyce Podevyn; Margi Wald,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
8,Joyce Podevyn; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Joyce Podevyn; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
7,Ellen Rosenfield; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
4,Ellen Rosenfield; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Ellen Rosenfield; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Ellen Rosenfield; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
5,Ellen Rosenfield; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,Margi Wald; Sharon Jones,4,College Writing Programs,9,Letter Grade,Colwrit 9
4,Margi Wald; Sharon Jones,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Sharon Jones,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Sharon Jones,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Sharon Jones,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Sharon Jones,1.7,College Writing Programs,9,Letter Grade,Colwrit 9
5,Margi Wald; Sharon Jones,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Margi Wald; Sharon Jones,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,Linda O'Roke; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
5,Linda O'Roke; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,Linda O'Roke; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
2,Linda O'Roke; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
5,Linda O'Roke; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Linda O'Roke; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
7,Kathleen Letellier; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,Kathleen Letellier; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Kathleen Letellier; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Kathleen Letellier; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
6,Kathleen Letellier; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
12,Margi Wald; Sile Convery,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Sile Convery,3,College Writing Programs,9,Letter Grade,Colwrit 9
2,Margi Wald; Sile Convery,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Margi Wald; Sile Convery,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
5,Margi Wald; Robert Manheimer,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,Margi Wald; Robert Manheimer,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Robert Manheimer,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Robert Manheimer,3,College Writing Programs,9,Letter Grade,Colwrit 9
2,Margi Wald; Robert Manheimer,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Robert Manheimer,2,College Writing Programs,9,Letter Grade,Colwrit 9
5,Margi Wald; Robert Manheimer,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Margi Wald; Robert Manheimer,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
5,Margi Wald; Nancy Hunt,4,College Writing Programs,9,Letter Grade,Colwrit 9
5,Margi Wald; Nancy Hunt,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Nancy Hunt,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
2,Margi Wald; Nancy Hunt,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
2,Margi Wald; Nancy Hunt,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
2,Joyce Podevyn; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Joyce Podevyn; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
4,Joyce Podevyn; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
2,Joyce Podevyn; Margi Wald,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
4,Joyce Podevyn; Margi Wald,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Joyce Podevyn; Margi Wald,1.7,College Writing Programs,9,Letter Grade,Colwrit 9
3,Joyce Podevyn; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,Margi Wald; Sharon Jones,4,College Writing Programs,9,Letter Grade,Colwrit 9
3,Margi Wald; Sharon Jones,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
2,Margi Wald; Sharon Jones,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Sharon Jones,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Sharon Jones,1,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Sharon Jones,0,College Writing Programs,9,Letter Grade,Colwrit 9
4,Margi Wald; Sharon Jones,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,Margi Wald; Maris Thompson,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,Margi Wald; Maris Thompson,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Maris Thompson,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
7,Margi Wald; Maris Thompson,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Maris Thompson,1.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Maris Thompson,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
2,Margi Wald; Maris Thompson,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Margi Wald; Maris Thompson,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,David Skolnick; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
3,David Skolnick; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,David Skolnick; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,David Skolnick; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,David Skolnick; Margi Wald,0,College Writing Programs,9,Letter Grade,Colwrit 9
4,David Skolnick; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,David Skolnick; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
14,James Seger; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,James Seger; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
3,James Seger; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
19,Linda O'Roke; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,Linda O'Roke; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Linda O'Roke; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Linda O'Roke; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Margi Wald; Sile Convery,4,College Writing Programs,9,Letter Grade,Colwrit 9
8,Margi Wald; Sile Convery,4,College Writing Programs,9,Letter Grade,Colwrit 9
4,Margi Wald; Sile Convery,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
2,Margi Wald; Sile Convery,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
8,Margi Wald; Thomas Mcnichol,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,Margi Wald; Thomas Mcnichol,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Thomas Mcnichol,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
4,Margi Wald; Thomas Mcnichol,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Margi Wald; Thomas Mcnichol,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
4,Barbara Kaiser; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barbara Kaiser; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barbara Kaiser; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barbara Kaiser; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barbara Kaiser; Margi Wald,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barbara Kaiser; Margi Wald,2,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barbara Kaiser; Margi Wald,0,College Writing Programs,9,Letter Grade,Colwrit 9
5,Barbara Kaiser; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Barbara Kaiser; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Barbara Kaiser; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
13,Margi Wald; Richard Stock,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,Margi Wald; Richard Stock,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,0,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,David Ellis; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
6,David Ellis; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
4,David Ellis; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,David Ellis; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,David Ellis; Margi Wald,1.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,David Ellis; Margi Wald,0,College Writing Programs,9,Letter Grade,Colwrit 9
3,David Ellis; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
2,David Ellis; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
7,Barrie Roberts; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,Barrie Roberts; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,0,College Writing Programs,9,Letter Grade,Colwrit 9
3,Barrie Roberts; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
3,Margi Wald; Richard Stock,4,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,2.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,2.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Margi Wald; Richard Stock,1.7,College Writing Programs,9,Letter Grade,Colwrit 9
3,Margi Wald; Richard Stock,0,College Writing Programs,9,Letter Grade,Colwrit 9
3,Margi Wald; Richard Stock,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
2,Margi Wald; Richard Stock,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
8,David Ellis; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
2,David Ellis; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
4,David Ellis; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,David Ellis; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
7,Barrie Roberts; Margi Wald,4,College Writing Programs,9,Letter Grade,Colwrit 9
7,Barrie Roberts; Margi Wald,3.7,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,3.3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,3,College Writing Programs,9,Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
1,Barrie Roberts; Margi Wald,,College Writing Programs,9,Non-Letter Grade,Colwrit 9
8,Jennifer Burton; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
5,Jennifer Burton; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
1,Jennifer Burton; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
10,Margi Wald; Sunyoung Lee,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
2,Margi Wald; Sunyoung Lee,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
3,Margi Wald; Sunyoung Lee,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
7,Lisa Chou; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
4,Lisa Chou; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
1,Lisa Chou; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
1,Lisa Chou; Margi Wald,,College Writing Programs,N9,Non-Letter Grade,Eng As A Sec Lang
4,John Levine,4,College Writing Programs,10A,Letter Grade,Public Speaking
3,John Levine,3.7,College Writing Programs,10A,Letter Grade,Public Speaking
2,John Levine,3.3,College Writing Programs,10A,Letter Grade,Public Speaking
2,John Levine,3,College Writing Programs,10A,Letter Grade,Public Speaking
1,John Levine,2.7,College Writing Programs,10A,Letter Grade,Public Speaking
2,John Levine,,College Writing Programs,10A,Non-Letter Grade,Public Speaking
1,John Levine,,College Writing Programs,10A,Non-Letter Grade,Public Speaking
2,Kathleen Mccarthy; Naomi Shulman,4,Comparative Literature,N1B,Letter Grade,Engl Comp World Lit
2,Kathleen Mccarthy; Naomi Shulman,3.7,Comparative Literature,N1B,Letter Grade,Engl Comp World Lit
6,Kathleen Mccarthy; Naomi Shulman,3.3,Comparative Literature,N1B,Letter Grade,Engl Comp World Lit
6,Kathleen Mccarthy; Naomi Shulman,3,Comparative Literature,N1B,Letter Grade,Engl Comp World Lit
4,Hannah Freed-Thall; Kathleen Mccarthy,3.7,Comparative Literature,41C,Letter Grade,Forms Of The Novel
3,Hannah Freed-Thall; Kathleen Mccarthy,3.3,Comparative Literature,41C,Letter Grade,Forms Of The Novel
2,Hannah Freed-Thall; Kathleen Mccarthy,2.7,Comparative Literature,41C,Letter Grade,Forms Of The Novel
1,Hannah Freed-Thall; Kathleen Mccarthy,2.3,Comparative Literature,41C,Letter Grade,Forms Of The Novel
1,Hannah Freed-Thall; Kathleen Mccarthy,0.7,Comparative Literature,41C,Letter Grade,Forms Of The Novel
3,Hannah Freed-Thall; Kathleen Mccarthy,,Comparative Literature,41C,Non-Letter Grade,Forms Of The Novel
1,Hannah Freed-Thall; Kathleen Mccarthy,,Comparative Literature,41C,Non-Letter Grade,Forms Of The Novel
4,Karen Zumhagen; Kathleen Mccarthy,4,Comparative Literature,41E,Letter Grade,Forms Of The Cinema
3,Karen Zumhagen; Kathleen Mccarthy,3.7,Comparative Literature,41E,Letter Grade,Forms Of The Cinema
1,Karen Zumhagen; Kathleen Mccarthy,3.3,Comparative Literature,41E,Letter Grade,Forms Of The Cinema
2,Karen Zumhagen; Kathleen Mccarthy,,Comparative Literature,41E,Non-Letter Grade,Forms Of The Cinema
1,Karen Zumhagen; Kathleen Mccarthy,,Comparative Literature,41E,Non-Letter Grade,Forms Of The Cinema
3,Juan Caballero; Kathleen Mccarthy,4,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,Juan Caballero; Kathleen Mccarthy,4,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
2,Juan Caballero; Kathleen Mccarthy,3.7,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
5,Juan Caballero; Kathleen Mccarthy,3.3,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,Juan Caballero; Kathleen Mccarthy,3,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,Juan Caballero; Kathleen Mccarthy,2.3,Comparative Literature,N60AC,Letter Grade,Lit Amer Cultures
1,Kathleen Mccarthy,4,Comparative Literature,N298,Letter Grade,Special Study
13,Kathleen Mccarthy,,Comparative Literature,N298,Non-Letter Grade,Special Study
1,Brian Harvey; Lois Wei,4,Computer Science,3L,Letter Grade,Intro Symbolic Prog
10,Brian Harvey; Lois Wei,4,Computer Science,3L,Letter Grade,Intro Symbolic Prog
1,Brian Harvey; Lois Wei,3.3,Computer Science,3L,Letter Grade,Intro Symbolic Prog
1,Brian Harvey; Lois Wei,3,Computer Science,3L,Letter Grade,Intro Symbolic Prog
1,Brian Harvey; Lois Wei,2.7,Computer Science,3L,Letter Grade,Intro Symbolic Prog
1,Brian Harvey; Lois Wei,1,Computer Science,3L,Letter Grade,Intro Symbolic Prog
5,Brian Harvey; Lois Wei,,Computer Science,3L,Non-Letter Grade,Intro Symbolic Prog
4,Brian Harvey; Lois Wei,,Computer Science,3L,Non-Letter Grade,Intro Symbolic Prog
14,Brian Harvey; Keenahn Jung,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
11,Brian Harvey; Keenahn Jung,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
8,Brian Harvey; Keenahn Jung,3.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
2,Brian Harvey; Keenahn Jung,3.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
6,Brian Harvey; Keenahn Jung,3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
7,Brian Harvey; Keenahn Jung,2.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
3,Brian Harvey; Keenahn Jung,2.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
1,Brian Harvey; Keenahn Jung,2,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
1,Brian Harvey; Keenahn Jung,1,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
3,Brian Harvey; Keenahn Jung,0,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
1,Brian Harvey; Keenahn Jung,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
4,Robert Burns,4,Computer Science,61B,Letter Grade,Data Structures
29,Robert Burns,4,Computer Science,61B,Letter Grade,Data Structures
6,Robert Burns,3.7,Computer Science,61B,Letter Grade,Data Structures
5,Robert Burns,3.3,Computer Science,61B,Letter Grade,Data Structures
4,Robert Burns,3,Computer Science,61B,Letter Grade,Data Structures
