Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
1,Meredith Fowlie,,Environ Econ & Policy,199,Pass,Superv Indep Study
1,Nicholas De Monchaux,4,Environmental Design,1,A+,People & Env Des
14,Nicholas De Monchaux,4,Environmental Design,1,A,People & Env Des
13,Nicholas De Monchaux,3.7,Environmental Design,1,A-,People & Env Des
21,Nicholas De Monchaux,3.3,Environmental Design,1,B+,People & Env Des
18,Nicholas De Monchaux,3,Environmental Design,1,B,People & Env Des
14,Nicholas De Monchaux,2.7,Environmental Design,1,B-,People & Env Des
3,Nicholas De Monchaux,2.3,Environmental Design,1,C+,People & Env Des
10,Nicholas De Monchaux,,Environmental Design,1,Pass,People & Env Des
3,Nicholas De Monchaux,,Environmental Design,1,Not Pass,People & Env Des
2,C Crysler; Ginette Wessel,4,Environmental Design,R3B,A,R & C In Env Des
6,C Crysler; Ginette Wessel,3.7,Environmental Design,R3B,A-,R & C In Env Des
3,C Crysler; Ginette Wessel,3.3,Environmental Design,R3B,B+,R & C In Env Des
4,C Crysler; Ginette Wessel,3,Environmental Design,R3B,B,R & C In Env Des
1,C Crysler; Ginette Wessel,0,Environmental Design,R3B,F,R & C In Env Des
10,Mary Comerio,4,Environmental Design,10,A,History Thought Ed
3,Mary Comerio,3.7,Environmental Design,10,A-,History Thought Ed
1,Mary Comerio,3.3,Environmental Design,10,B+,History Thought Ed
1,Mary Comerio,3,Environmental Design,10,B,History Thought Ed
1,Mary Comerio,0,Environmental Design,10,F,History Thought Ed
2,Mary Comerio,,Environmental Design,10,Pass,History Thought Ed
21,Charles Sullivan,4,Environmental Design,11A,A+,Intro Vis Rep Draw
28,Charles Sullivan,4,Environmental Design,11A,A,Intro Vis Rep Draw
20,Charles Sullivan,3.7,Environmental Design,11A,A-,Intro Vis Rep Draw
3,Charles Sullivan,3.3,Environmental Design,11A,B+,Intro Vis Rep Draw
5,Charles Sullivan,3,Environmental Design,11A,B,Intro Vis Rep Draw
1,Charles Sullivan,2,Environmental Design,11A,C,Intro Vis Rep Draw
1,Charles Sullivan,0,Environmental Design,11A,F,Intro Vis Rep Draw
4,Keith Plymale,4,Environmental Design,11B,A+,Intro To Design
5,Keith Plymale,4,Environmental Design,11B,A,Intro To Design
4,Keith Plymale,3.7,Environmental Design,11B,A-,Intro To Design
8,Keith Plymale,3.3,Environmental Design,11B,B+,Intro To Design
7,Keith Plymale,3,Environmental Design,11B,B,Intro To Design
3,Keith Plymale,2.7,Environmental Design,11B,B-,Intro To Design
1,Keith Plymale,2,Environmental Design,11B,C,Intro To Design
1,Keith Plymale,1,Environmental Design,11B,D,Intro To Design
1,Keith Plymale,,Environmental Design,11B,Pass,Intro To Design
24,Marco Cenzatti,4,Environmental Design,100,A,The City
24,Marco Cenzatti,3.7,Environmental Design,100,A-,The City
15,Marco Cenzatti,3.3,Environmental Design,100,B+,The City
12,Marco Cenzatti,3,Environmental Design,100,B,The City
2,Marco Cenzatti,2.7,Environmental Design,100,B-,The City
2,Marco Cenzatti,2.3,Environmental Design,100,C+,The City
2,Marco Cenzatti,0,Environmental Design,100,F,The City
13,Marco Cenzatti,,Environmental Design,100,Pass,The City
5,Raymond Lifchez,4,Environmental Design,101B,A,1 Long Composition
1,Paul Groth,4,Environmental Design,C169B,A+,Am Landscape: 1900--
14,Paul Groth,4,Environmental Design,C169B,A,Am Landscape: 1900--
8,Paul Groth,3.7,Environmental Design,C169B,A-,Am Landscape: 1900--
6,Paul Groth,3.3,Environmental Design,C169B,B+,Am Landscape: 1900--
8,Paul Groth,3,Environmental Design,C169B,B,Am Landscape: 1900--
4,Paul Groth,2.7,Environmental Design,C169B,B-,Am Landscape: 1900--
4,Paul Groth,2.3,Environmental Design,C169B,C+,Am Landscape: 1900--
3,Paul Groth,2,Environmental Design,C169B,C,Am Landscape: 1900--
1,Paul Groth,1.7,Environmental Design,C169B,C-,Am Landscape: 1900--
2,Paul Groth,1,Environmental Design,C169B,D,Am Landscape: 1900--
1,Paul Groth,0,Environmental Design,C169B,F,Am Landscape: 1900--
4,Paul Groth,,Environmental Design,C169B,Pass,Am Landscape: 1900--
1,Paul Groth,,Environmental Design,C169B,Not Pass,Am Landscape: 1900--
1,Raymond Lifchez,4,Environmental Design,170,A+,Social Art Of Arch
4,Raymond Lifchez,4,Environmental Design,170,A,Social Art Of Arch
2,Raymond Lifchez,3.7,Environmental Design,170,A-,Social Art Of Arch
3,Raymond Lifchez,3.3,Environmental Design,170,B+,Social Art Of Arch
1,Raymond Lifchez,,Environmental Design,170,Pass,Social Art Of Arch
1,Carl Kullmann,,Environmental Design,195,Pass,Senior Thesis
4,Peter Bosselmann,4,Environmental Design,252,A,Urban Place Studies
3,Peter Bosselmann,3.7,Environmental Design,252,A-,Urban Place Studies
1,Peter Bosselmann,3.3,Environmental Design,252,B+,Urban Place Studies
9,Clark Kellogg,,Environmental Design,298,Pass,Env Des Group Study
7,Clark Kellogg,,Environmental Design,298,Pass,Env Des Group Study
2,Clark Kellogg,,Environmental Design,298,Pass,Env Des Group Study
3,Inez Fung; Mary Firestone,4,Environmental Sciences,10,A+,Intro Environ Sci
30,Inez Fung; Mary Firestone,4,Environmental Sciences,10,A,Intro Environ Sci
20,Inez Fung; Mary Firestone,3.7,Environmental Sciences,10,A-,Intro Environ Sci
16,Inez Fung; Mary Firestone,3.3,Environmental Sciences,10,B+,Intro Environ Sci
13,Inez Fung; Mary Firestone,3,Environmental Sciences,10,B,Intro Environ Sci
7,Inez Fung; Mary Firestone,2.7,Environmental Sciences,10,B-,Intro Environ Sci
5,Inez Fung; Mary Firestone,2.3,Environmental Sciences,10,C+,Intro Environ Sci
6,Inez Fung; Mary Firestone,2,Environmental Sciences,10,C,Intro Environ Sci
3,Inez Fung; Mary Firestone,1.7,Environmental Sciences,10,C-,Intro Environ Sci
2,Inez Fung; Mary Firestone,0,Environmental Sciences,10,F,Intro Environ Sci
34,Inez Fung; Mary Firestone,,Environmental Sciences,10,Pass,Intro Environ Sci
6,Inez Fung; Mary Firestone,,Environmental Sciences,10,Not Pass,Intro Environ Sci
8,George Kondolf,,Environmental Sciences,98,Pass,Direct Group Stdy
19,Patina Mendez,4,Environmental Sciences,100,A,Methods Of Env Sci
13,Patina Mendez,3.7,Environmental Sciences,100,A-,Methods Of Env Sci
12,Patina Mendez,3.3,Environmental Sciences,100,B+,Methods Of Env Sci
4,Patina Mendez,3,Environmental Sciences,100,B,Methods Of Env Sci
1,Patina Mendez,2,Environmental Sciences,100,C,Methods Of Env Sci
14,Kurt Spreyer,4,Environmental Sciences,196B,A,Sen Res Sem Env Sci
5,Kurt Spreyer,3.7,Environmental Sciences,196B,A-,Sen Res Sem Env Sci
5,Kurt Spreyer,3.3,Environmental Sciences,196B,B+,Sen Res Sem Env Sci
1,Kurt Spreyer,3,Environmental Sciences,196B,B,Sen Res Sem Env Sci
1,Kurt Spreyer,2.3,Environmental Sciences,196B,C+,Sen Res Sem Env Sci
1,Patina Mendez,4,Environmental Sciences,196B,A+,Sen Res Sem Env Sci
7,Patina Mendez,4,Environmental Sciences,196B,A,Sen Res Sem Env Sci
7,Patina Mendez,3.7,Environmental Sciences,196B,A-,Sen Res Sem Env Sci
1,Patina Mendez,2.7,Environmental Sciences,196B,B-,Sen Res Sem Env Sci
14,Kurt Spreyer,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
14,Patina Mendez,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Patina Mendez,3.7,Environmental Sciences,196L,A-,Sen Res Lab Env Sci
1,Patina Mendez,3,Environmental Sciences,196L,B,Sen Res Lab Env Sci
1,Stephanie Carlson,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
2,Garrison Sposito,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Jennifer Fletcher,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Steven Beissinger,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Joe Mcbride,4,Environmental Sciences,196L,A+,Sen Res Lab Env Sci
1,Vincent Resh,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Elizabeth Deakin,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Katharine Suding,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Whendee Silver,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Rodrigo Almeida,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
1,Claire Kremen,4,Environmental Sciences,196L,A,Sen Res Lab Env Sci
10,George Kondolf,,Environmental Sciences,198,Pass,Directed Group Stdy
6,George Kondolf,,Environmental Sciences,198,Not Pass,Directed Group Stdy
1,Kurt Spreyer,,Environmental Sciences,199,Pass,Superv Indep Study
11,Thomas Biolsi,4,Ethnic Studies,11AC,A+,Theories/Concepts
22,Thomas Biolsi,4,Ethnic Studies,11AC,A,Theories/Concepts
26,Thomas Biolsi,3.7,Ethnic Studies,11AC,A-,Theories/Concepts
25,Thomas Biolsi,3.3,Ethnic Studies,11AC,B+,Theories/Concepts
16,Thomas Biolsi,3,Ethnic Studies,11AC,B,Theories/Concepts
7,Thomas Biolsi,2.7,Ethnic Studies,11AC,B-,Theories/Concepts
9,Thomas Biolsi,2.3,Ethnic Studies,11AC,C+,Theories/Concepts
4,Thomas Biolsi,2,Ethnic Studies,11AC,C,Theories/Concepts
1,Thomas Biolsi,1.3,Ethnic Studies,11AC,D+,Theories/Concepts
3,Thomas Biolsi,0,Ethnic Studies,11AC,F,Theories/Concepts
10,Thomas Biolsi,,Ethnic Studies,11AC,Pass,Theories/Concepts
1,Thomas Biolsi,,Ethnic Studies,11AC,Not Pass,Theories/Concepts
17,Victoria Robinson,4,Ethnic Studies,21AC,A+,Comp Surv Ethnic Gr
16,Victoria Robinson,4,Ethnic Studies,21AC,A,Comp Surv Ethnic Gr
5,Victoria Robinson,3.7,Ethnic Studies,21AC,A-,Comp Surv Ethnic Gr
23,Victoria Robinson,3.3,Ethnic Studies,21AC,B+,Comp Surv Ethnic Gr
6,Victoria Robinson,3,Ethnic Studies,21AC,B,Comp Surv Ethnic Gr
6,Victoria Robinson,2.7,Ethnic Studies,21AC,B-,Comp Surv Ethnic Gr
6,Victoria Robinson,2.3,Ethnic Studies,21AC,C+,Comp Surv Ethnic Gr
4,Victoria Robinson,2,Ethnic Studies,21AC,C,Comp Surv Ethnic Gr
1,Victoria Robinson,1.7,Ethnic Studies,21AC,C-,Comp Surv Ethnic Gr
2,Victoria Robinson,1.3,Ethnic Studies,21AC,D+,Comp Surv Ethnic Gr
2,Victoria Robinson,0.7,Ethnic Studies,21AC,D-,Comp Surv Ethnic Gr
14,Victoria Robinson,,Ethnic Studies,21AC,Pass,Comp Surv Ethnic Gr
2,Victoria Robinson,,Ethnic Studies,21AC,Not Pass,Comp Surv Ethnic Gr
7,Alex Saragoza,4,Ethnic Studies,24,A,Freshman Seminar
2,Alex Saragoza,3.7,Ethnic Studies,24,A-,Freshman Seminar
1,Alex Saragoza,3.3,Ethnic Studies,24,B+,Freshman Seminar
2,Alex Saragoza,,Ethnic Studies,24,Pass,Freshman Seminar
23,Jo Ellen Anderson,,Ethnic Studies,97,Pass,Field Study
1,Jo Ellen Anderson,,Ethnic Studies,97,Not Pass,Field Study
1,Thomas Biolsi,,Ethnic Studies,97,Pass,Field Study
5,Alex Saragoza,,Ethnic Studies,97,Pass,Field Study
1,Jerrold Takahashi,,Ethnic Studies,97,Pass,Field Study
2,Jerrold Takahashi,,Ethnic Studies,97,Pass,Field Study
1,Jerrold Takahashi,,Ethnic Studies,97,Not Pass,Field Study
2,Michael Omi,,Ethnic Studies,98,Pass,Superv Group Study
4,Victoria Robinson,,Ethnic Studies,98,Pass,Superv Group Study
15,Victoria Robinson,,Ethnic Studies,98,Pass,Superv Group Study
11,Victoria Robinson,,Ethnic Studies,98,Pass,Superv Group Study
10,Alex Saragoza,,Ethnic Studies,98,Pass,Superv Group Study
12,Alex Saragoza,,Ethnic Studies,98,Pass,Superv Group Study
1,Ling-Chi Wang,,Ethnic Studies,98,Pass,Superv Group Study
2,Evelyn Glenn,,Ethnic Studies,99,Pass,Superv Indep Study
43,Gregory Choy,4,Ethnic Studies,100,A,Comp Eth Lit
5,Gregory Choy,3.7,Ethnic Studies,100,A-,Comp Eth Lit
2,Gregory Choy,3.3,Ethnic Studies,100,B+,Comp Eth Lit
2,Gregory Choy,2.3,Ethnic Studies,100,C+,Comp Eth Lit
2,Gregory Choy,,Ethnic Studies,100,Pass,Comp Eth Lit
1,Robert Allen,4,Ethnic Studies,101A,A+,Soc Sci Methods
7,Robert Allen,4,Ethnic Studies,101A,A,Soc Sci Methods
5,Robert Allen,3.7,Ethnic Studies,101A,A-,Soc Sci Methods
2,Robert Allen,3.3,Ethnic Studies,101A,B+,Soc Sci Methods
1,Robert Allen,3,Ethnic Studies,101A,B,Soc Sci Methods
11,Beth Piatote,4,Ethnic Studies,101B,A,Humanities Methods
13,Beth Piatote,3.7,Ethnic Studies,101B,A-,Humanities Methods
10,Beth Piatote,3.3,Ethnic Studies,101B,B+,Humanities Methods
19,Beth Piatote,3,Ethnic Studies,101B,B,Humanities Methods
9,Beth Piatote,2.7,Ethnic Studies,101B,B-,Humanities Methods
5,Beth Piatote,2.3,Ethnic Studies,101B,C+,Humanities Methods
3,Beth Piatote,2,Ethnic Studies,101B,C,Humanities Methods
6,Beth Piatote,1.7,Ethnic Studies,101B,C-,Humanities Methods
2,Beth Piatote,1.3,Ethnic Studies,101B,D+,Humanities Methods
4,Beth Piatote,1,Ethnic Studies,101B,D,Humanities Methods
3,Beth Piatote,0,Ethnic Studies,101B,F,Humanities Methods
7,Beth Piatote,,Ethnic Studies,101B,Pass,Humanities Methods
2,Beth Piatote,,Ethnic Studies,101B,Not Pass,Humanities Methods
1,Laura Perez; Leece Lee,4,Ethnic Studies,103E,A+,Racial Gend&Pop Cul
4,Laura Perez; Leece Lee,4,Ethnic Studies,103E,A,Racial Gend&Pop Cul
4,Laura Perez; Leece Lee,3.7,Ethnic Studies,103E,A-,Racial Gend&Pop Cul
2,Laura Perez; Leece Lee,3.3,Ethnic Studies,103E,B+,Racial Gend&Pop Cul
2,Laura Perez; Leece Lee,3,Ethnic Studies,103E,B,Racial Gend&Pop Cul
1,Laura Perez; Leece Lee,2.3,Ethnic Studies,103E,C+,Racial Gend&Pop Cul
1,Laura Perez; Leece Lee,1.7,Ethnic Studies,103E,C-,Racial Gend&Pop Cul
1,Laura Perez; Leece Lee,0,Ethnic Studies,103E,F,Racial Gend&Pop Cul
5,Teresa Hidalgo De La Riva,4,Ethnic Studies,122AC,A+,Eth/Race In Am Film
20,Teresa Hidalgo De La Riva,4,Ethnic Studies,122AC,A,Eth/Race In Am Film
2,Teresa Hidalgo De La Riva,3.7,Ethnic Studies,122AC,A-,Eth/Race In Am Film
2,Teresa Hidalgo De La Riva,,Ethnic Studies,122AC,Pass,Eth/Race In Am Film
2,Doris Alfonso,3.7,Ethnic Studies,C126,A-,Gender & Sexuality
2,Doris Alfonso,3.3,Ethnic Studies,C126,B+,Gender & Sexuality
2,Doris Alfonso,3,Ethnic Studies,C126,B,Gender & Sexuality
4,Doris Alfonso,2.7,Ethnic Studies,C126,B-,Gender & Sexuality
1,Doris Alfonso,,Ethnic Studies,C126,Not Pass,Gender & Sexuality
14,Gregory Choy,4,Ethnic Studies,180,A,Comp Eth Std Topics
1,Gregory Choy,3.7,Ethnic Studies,180,A-,Comp Eth Std Topics
11,Gregory Choy,4,Ethnic Studies,180,A,Comp Eth Std Topics
2,Gregory Choy,3.7,Ethnic Studies,180,A-,Comp Eth Std Topics
1,Gregory Choy,3,Ethnic Studies,180,B,Comp Eth Std Topics
1,Gregory Choy,2.7,Ethnic Studies,180,B-,Comp Eth Std Topics
2,Carlos Munoz,4,Ethnic Studies,190,A,Adv Sem In Eth Std
5,Carlos Munoz,3.7,Ethnic Studies,190,A-,Adv Sem In Eth Std
4,Carlos Munoz,3.3,Ethnic Studies,190,B+,Adv Sem In Eth Std
1,Carlos Munoz,3,Ethnic Studies,190,B,Adv Sem In Eth Std
1,Michael Omi,4,Ethnic Studies,190,A+,Adv Sem In Eth Std
3,Michael Omi,4,Ethnic Studies,190,A,Adv Sem In Eth Std
1,Michael Omi,3.7,Ethnic Studies,190,A-,Adv Sem In Eth Std
4,Michael Omi,3.3,Ethnic Studies,190,B+,Adv Sem In Eth Std
3,Michael Omi,3,Ethnic Studies,190,B,Adv Sem In Eth Std
2,Michael Omi,2.7,Ethnic Studies,190,B-,Adv Sem In Eth Std
1,Ramon Grosfoguel,4,Ethnic Studies,H196B,A+,Eth Std Sr Honors
1,Jerrold Takahashi,4,Ethnic Studies,H196B,A,Eth Std Sr Honors
1,Jabari Mahiri,4,Ethnic Studies,H196B,A+,Eth Std Sr Honors
1,Elaine Kim,4,Ethnic Studies,H196B,A,Eth Std Sr Honors
7,Jo Ellen Anderson,,Ethnic Studies,197,Pass,Field Study
1,Jo Ellen Anderson,,Ethnic Studies,197,Not Pass,Field Study
2,Evelyn Glenn,,Ethnic Studies,197,Pass,Field Study
1,Gregory Choy,,Ethnic Studies,197,Pass,Field Study
12,Thomas Biolsi,,Ethnic Studies,197,Pass,Field Study
1,Alex Saragoza,,Ethnic Studies,197,Pass,Field Study
3,Alex Saragoza,,Ethnic Studies,197,Pass,Field Study
12,Jerrold Takahashi,,Ethnic Studies,197,Pass,Field Study
6,Jerrold Takahashi,,Ethnic Studies,197,Pass,Field Study
8,Robert Allen,,Ethnic Studies,197,Pass,Field Study
1,Robert Allen,,Ethnic Studies,197,Pass,Field Study
15,Michael Omi,,Ethnic Studies,198,Pass,Superv Group Study
2,Victoria Robinson,,Ethnic Studies,198,Pass,Superv Group Study
10,Victoria Robinson,,Ethnic Studies,198,Pass,Superv Group Study
4,Victoria Robinson,,Ethnic Studies,198,Pass,Superv Group Study
14,Victoria Robinson,,Ethnic Studies,198,Pass,Superv Group Study
14,Alex Saragoza,,Ethnic Studies,198,Pass,Superv Group Study
13,Alex Saragoza,,Ethnic Studies,198,Pass,Superv Group Study
1,Alex Saragoza,,Ethnic Studies,198,Not Pass,Superv Group Study
4,Ling-Chi Wang,,Ethnic Studies,198,Pass,Superv Group Study
2,Alex Saragoza,,Ethnic Studies,199,Pass,Superv Indep Study
5,Hatem Bazian,,Ethnic Studies,199,Pass,Superv Indep Study
2,Victoria Robinson,,Ethnic Studies,199,Pass,Superv Indep Study
1,Jerrold Takahashi,,Ethnic Studies,199,Pass,Superv Indep Study
1,Robert Allen,,Ethnic Studies,199,Pass,Superv Indep Study
1,Ramon Grosfoguel,,Ethnic Studies,199,Pass,Superv Indep Study
7,David Montejano,4,Ethnic Studies Grad Group,201,A,History-Narrative
4,Ramon Grosfoguel,4,Ethnic Studies Grad Group,240,A,Comp Theo/Methods
1,Ramon Grosfoguel,,Ethnic Studies Grad Group,240,Pass,Comp Theo/Methods
7,Carlos Munoz,4,Ethnic Studies Grad Group,250,A,Research Seminar
2,Carlos Munoz,3.3,Ethnic Studies Grad Group,250,B+,Research Seminar
3,Evelyn Glenn,4,Ethnic Studies Grad Group,250,A,Research Seminar
1,Thomas Biolsi,4,Ethnic Studies Grad Group,299,A,Directed Reading
1,Beth Piatote,,Ethnic Studies Grad Group,299,Pass,Directed Reading
3,Michael Omi,4,Ethnic Studies Grad Group,299,A,Directed Reading
1,Alex Saragoza,4,Ethnic Studies Grad Group,299,A,Directed Reading
1,Ling-Chi Wang,4,Ethnic Studies Grad Group,299,A,Directed Reading
1,Santoukht Mikaelian,4,Eurasian Studies,1B,A+,Beginning Armenian
6,Santoukht Mikaelian,4,Eurasian Studies,1B,A,Beginning Armenian
1,Santoukht Mikaelian,,Eurasian Studies,1B,Pass,Beginning Armenian
1,Santoukht Mikaelian,4,Eurasian Studies,101B,A+,Continuing Armenian
13,Santoukht Mikaelian,4,Eurasian Studies,101B,A,Continuing Armenian
1,Santoukht Mikaelian,0,Eurasian Studies,101B,F,Continuing Armenian
29,Mark Rittenberg,4,Evening & Weekend MBA,200C,A,Communications
19,Mark Rittenberg,3.7,Evening & Weekend MBA,200C,A-,Communications
9,Mark Rittenberg,3.3,Evening & Weekend MBA,200C,B+,Communications
1,Mark Rittenberg,3,Evening & Weekend MBA,200C,B,Communications
35,Mark Rittenberg,4,Evening & Weekend MBA,200C,A,Communications
20,Mark Rittenberg,3.7,Evening & Weekend MBA,200C,A-,Communications
3,Mark Rittenberg,3.3,Evening & Weekend MBA,200C,B+,Communications
2,Mark Rittenberg,4,Evening & Weekend MBA,200C,A+,Communications
28,Mark Rittenberg,4,Evening & Weekend MBA,200C,A,Communications
21,Mark Rittenberg,3.7,Evening & Weekend MBA,200C,A-,Communications
6,Mark Rittenberg,3.3,Evening & Weekend MBA,200C,B+,Communications
3,Mark Rittenberg,4,Evening & Weekend MBA,200C,A+,Communications
41,Mark Rittenberg,4,Evening & Weekend MBA,200C,A,Communications
14,Mark Rittenberg,3.7,Evening & Weekend MBA,200C,A-,Communications
2,Mark Rittenberg,3.3,Evening & Weekend MBA,200C,B+,Communications
2,Mark Rittenberg,3,Evening & Weekend MBA,200C,B,Communications
26,Daniel Blakley,4,Evening & Weekend MBA,201B,A,Macroeconomics
13,Daniel Blakley,3.7,Evening & Weekend MBA,201B,A-,Macroeconomics
7,Daniel Blakley,3.3,Evening & Weekend MBA,201B,B+,Macroeconomics
6,Daniel Blakley,3,Evening & Weekend MBA,201B,B,Macroeconomics
2,Daniel Blakley,2.7,Evening & Weekend MBA,201B,B-,Macroeconomics
26,Daniel Blakley,4,Evening & Weekend MBA,201B,A,Macroeconomics
17,Daniel Blakley,3.7,Evening & Weekend MBA,201B,A-,Macroeconomics
12,Daniel Blakley,3.3,Evening & Weekend MBA,201B,B+,Macroeconomics
5,Daniel Blakley,3,Evening & Weekend MBA,201B,B,Macroeconomics
10,Steven Wood,4,Evening & Weekend MBA,201B,A,Macroeconomics
11,Steven Wood,3.7,Evening & Weekend MBA,201B,A-,Macroeconomics
25,Steven Wood,3.3,Evening & Weekend MBA,201B,B+,Macroeconomics
8,Steven Wood,3,Evening & Weekend MBA,201B,B,Macroeconomics
5,Steven Wood,2.7,Evening & Weekend MBA,201B,B-,Macroeconomics
2,Steven Wood,2.3,Evening & Weekend MBA,201B,C+,Macroeconomics
8,Steven Wood,4,Evening & Weekend MBA,201B,A,Macroeconomics
16,Steven Wood,3.7,Evening & Weekend MBA,201B,A-,Macroeconomics
16,Steven Wood,3.3,Evening & Weekend MBA,201B,B+,Macroeconomics
13,Steven Wood,3,Evening & Weekend MBA,201B,B,Macroeconomics
8,Steven Wood,2.7,Evening & Weekend MBA,201B,B-,Macroeconomics
1,Steven Wood,2.3,Evening & Weekend MBA,201B,C+,Macroeconomics
1,Johan Walden,4,Evening & Weekend MBA,203,A+,Intro To Finance
10,Johan Walden,4,Evening & Weekend MBA,203,A,Intro To Finance
15,Johan Walden,3.7,Evening & Weekend MBA,203,A-,Intro To Finance
13,Johan Walden,3.3,Evening & Weekend MBA,203,B+,Intro To Finance
9,Johan Walden,3,Evening & Weekend MBA,203,B,Intro To Finance
3,Johan Walden,2.7,Evening & Weekend MBA,203,B-,Intro To Finance
12,Johan Walden,4,Evening & Weekend MBA,203,A,Intro To Finance
16,Johan Walden,3.7,Evening & Weekend MBA,203,A-,Intro To Finance
24,Johan Walden,3.3,Evening & Weekend MBA,203,B+,Intro To Finance
5,Johan Walden,3,Evening & Weekend MBA,203,B,Intro To Finance
2,Johan Walden,2.7,Evening & Weekend MBA,203,B-,Intro To Finance
20,Dmitry Livdan,4,Evening & Weekend MBA,203,A+,Intro To Finance
21,Dmitry Livdan,4,Evening & Weekend MBA,203,A,Intro To Finance
5,Dmitry Livdan,3.7,Evening & Weekend MBA,203,A-,Intro To Finance
6,Dmitry Livdan,3.3,Evening & Weekend MBA,203,B+,Intro To Finance
4,Dmitry Livdan,3,Evening & Weekend MBA,203,B,Intro To Finance
18,Dmitry Livdan,4,Evening & Weekend MBA,203,A+,Intro To Finance
23,Dmitry Livdan,4,Evening & Weekend MBA,203,A,Intro To Finance
9,Dmitry Livdan,3.7,Evening & Weekend MBA,203,A-,Intro To Finance
4,Dmitry Livdan,3.3,Evening & Weekend MBA,203,B+,Intro To Finance
5,Dmitry Livdan,3,Evening & Weekend MBA,203,B,Intro To Finance
3,Dmitry Livdan,2.7,Evening & Weekend MBA,203,B-,Intro To Finance
22,Andrew Shogan,4,Evening & Weekend MBA,204,A,Operations
10,Andrew Shogan,3.7,Evening & Weekend MBA,204,A-,Operations
13,Andrew Shogan,3.3,Evening & Weekend MBA,204,B+,Operations
7,Andrew Shogan,3,Evening & Weekend MBA,204,B,Operations
1,Andrew Shogan,2.7,Evening & Weekend MBA,204,B-,Operations
2,Andrew Shogan,4,Evening & Weekend MBA,204,A+,Operations
15,Andrew Shogan,4,Evening & Weekend MBA,204,A,Operations
16,Andrew Shogan,3.7,Evening & Weekend MBA,204,A-,Operations
21,Andrew Shogan,3.3,Evening & Weekend MBA,204,B+,Operations
5,Andrew Shogan,3,Evening & Weekend MBA,204,B,Operations
2,Terry Taylor,4,Evening & Weekend MBA,204,A+,Operations
19,Terry Taylor,4,Evening & Weekend MBA,204,A,Operations
18,Terry Taylor,3.7,Evening & Weekend MBA,204,A-,Operations
14,Terry Taylor,3.3,Evening & Weekend MBA,204,B+,Operations
4,Terry Taylor,3,Evening & Weekend MBA,204,B,Operations
1,Terry Taylor,2.7,Evening & Weekend MBA,204,B-,Operations
2,Terry Taylor,4,Evening & Weekend MBA,204,A+,Operations
19,Terry Taylor,4,Evening & Weekend MBA,204,A,Operations
11,Terry Taylor,3.7,Evening & Weekend MBA,204,A-,Operations
16,Terry Taylor,3.3,Evening & Weekend MBA,204,B+,Operations
10,Terry Taylor,3,Evening & Weekend MBA,204,B,Operations
3,Terry Taylor,2.7,Evening & Weekend MBA,204,B-,Operations
2,Ernesto Dal Bo,4,Evening & Weekend MBA,207,A+,Ethics
8,Ernesto Dal Bo,4,Evening & Weekend MBA,207,A,Ethics
12,Ernesto Dal Bo,3.7,Evening & Weekend MBA,207,A-,Ethics
18,Ernesto Dal Bo,3.3,Evening & Weekend MBA,207,B+,Ethics
12,Ernesto Dal Bo,3,Evening & Weekend MBA,207,B,Ethics
8,Ernesto Dal Bo,2.7,Evening & Weekend MBA,207,B-,Ethics
2,Ernesto Dal Bo,4,Evening & Weekend MBA,207,A+,Ethics
7,Ernesto Dal Bo,4,Evening & Weekend MBA,207,A,Ethics
11,Ernesto Dal Bo,3.7,Evening & Weekend MBA,207,A-,Ethics
17,Ernesto Dal Bo,3.3,Evening & Weekend MBA,207,B+,Ethics
11,Ernesto Dal Bo,3,Evening & Weekend MBA,207,B,Ethics
8,Ernesto Dal Bo,2.7,Evening & Weekend MBA,207,B-,Ethics
2,David Vogel,4,Evening & Weekend MBA,207,A+,Ethics
6,David Vogel,4,Evening & Weekend MBA,207,A,Ethics
20,David Vogel,3.7,Evening & Weekend MBA,207,A-,Ethics
20,David Vogel,3.3,Evening & Weekend MBA,207,B+,Ethics
12,David Vogel,3,Evening & Weekend MBA,207,B,Ethics
1,David Vogel,2.7,Evening & Weekend MBA,207,B-,Ethics
4,David Vogel,4,Evening & Weekend MBA,207,A+,Ethics
9,David Vogel,4,Evening & Weekend MBA,207,A,Ethics
17,David Vogel,3.7,Evening & Weekend MBA,207,A-,Ethics
13,David Vogel,3.3,Evening & Weekend MBA,207,B+,Ethics
12,David Vogel,3,Evening & Weekend MBA,207,B,Ethics
2,David Vogel,2.7,Evening & Weekend MBA,207,B-,Ethics
1,David Vogel,2.3,Evening & Weekend MBA,207,C+,Ethics
