Enrollment Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
2,11632,Ming Hammond,1.7,Chemistry,135,Letter Grade,Chemical Biology
1,11632,Ming Hammond,1.3,Chemistry,135,Letter Grade,Chemical Biology
2,11632,Ming Hammond,1,Chemistry,135,Letter Grade,Chemical Biology
2,11633,Heino Nitsche,4,Chemistry,146,Letter Grade,Nuclear Chem Tech
1,11633,Heino Nitsche,4,Chemistry,146,Letter Grade,Nuclear Chem Tech
2,11633,Heino Nitsche,3.7,Chemistry,146,Letter Grade,Nuclear Chem Tech
1,11633,Heino Nitsche,3.3,Chemistry,146,Letter Grade,Nuclear Chem Tech
5,11633,Heino Nitsche,3,Chemistry,146,Letter Grade,Nuclear Chem Tech
2,11633,Heino Nitsche,2.7,Chemistry,146,Letter Grade,Nuclear Chem Tech
1,11633,Heino Nitsche,2,Chemistry,146,Letter Grade,Nuclear Chem Tech
1,11638,Felix Fischer,0,Chemistry,149,Letter Grade,Up Div Suppl Work
1,11639,Jeffrey Long,4,Chemistry,C150,Letter Grade,Intr Materials Chem
9,11639,Jeffrey Long,4,Chemistry,C150,Letter Grade,Intr Materials Chem
4,11639,Jeffrey Long,3.7,Chemistry,C150,Letter Grade,Intr Materials Chem
3,11639,Jeffrey Long,3.3,Chemistry,C150,Letter Grade,Intr Materials Chem
5,11639,Jeffrey Long,3,Chemistry,C150,Letter Grade,Intr Materials Chem
2,11639,Jeffrey Long,2.7,Chemistry,C150,Letter Grade,Intr Materials Chem
1,11639,Jeffrey Long,0,Chemistry,C150,Letter Grade,Intr Materials Chem
1,11639,Jeffrey Long,,Chemistry,C150,Non-Letter Grade,Intr Materials Chem
5,11648,Kristie Boering,4,Chemistry,C182,Letter Grade,Atmos Chem Phys Lab
6,11648,Kristie Boering,3.7,Chemistry,C182,Letter Grade,Atmos Chem Phys Lab
4,11648,Kristie Boering,3.3,Chemistry,C182,Letter Grade,Atmos Chem Phys Lab
2,11648,Kristie Boering,3,Chemistry,C182,Letter Grade,Atmos Chem Phys Lab
2,11648,Kristie Boering,2.7,Chemistry,C182,Letter Grade,Atmos Chem Phys Lab
2,11648,Kristie Boering,2,Chemistry,C182,Letter Grade,Atmos Chem Phys Lab
2,11840,Armand Alivisatos,4,Chemistry,H194,Letter Grade,Honors Research
2,11846,John Arnold,4,Chemistry,H194,Letter Grade,Honors Research
4,11855,Carolyn Bertozzi,4,Chemistry,H194,Letter Grade,Honors Research
2,11864,Jamie Doudna Cate,4,Chemistry,H194,Letter Grade,Honors Research
1,11873,Christopher Chang,4,Chemistry,H194,Letter Grade,Honors Research
2,11876,Michelle Chang,4,Chemistry,H194,Letter Grade,Honors Research
1,11879,Ronald Cohen,4,Chemistry,H194,Letter Grade,Honors Research
2,11885,Jennifer Doudna,4,Chemistry,H194,Letter Grade,Honors Research
1,11888,Felix Fischer,4,Chemistry,H194,Letter Grade,Honors Research
1,11891,Graham Fleming,4,Chemistry,H194,Letter Grade,Honors Research
2,11894,Matthew Francis,4,Chemistry,H194,Letter Grade,Honors Research
1,11900,Naomi Ginsberg,4,Chemistry,H194,Letter Grade,Honors Research
1,11900,Naomi Ginsberg,3.7,Chemistry,H194,Letter Grade,Honors Research
1,11921,Judith Klinman,4,Chemistry,H194,Letter Grade,Honors Research
2,11927,John Kuriyan,4,Chemistry,H194,Letter Grade,Honors Research
3,11936,Jeffrey Long,4,Chemistry,H194,Letter Grade,Honors Research
2,11939,Marcin Majda,4,Chemistry,H194,Letter Grade,Honors Research
5,11939,Marcin Majda,4,Chemistry,H194,Letter Grade,Honors Research
1,11957,Daniel Neumark,4,Chemistry,H194,Letter Grade,Honors Research
2,11966,Alexander Pines,4,Chemistry,H194,Letter Grade,Honors Research
1,11969,Kenneth Raymond,4,Chemistry,H194,Letter Grade,Honors Research
2,11972,Richmond Sarpong,4,Chemistry,H194,Letter Grade,Honors Research
1,11999,T Tilley,4,Chemistry,H194,Letter Grade,Honors Research
3,12005,Dean Toste,4,Chemistry,H194,Letter Grade,Honors Research
1,12020,Ting Xu,3.7,Chemistry,H194,Letter Grade,Honors Research
1,12035,Omar Yaghi,4,Chemistry,H194,Letter Grade,Honors Research
1,13082,Martin Head-Gordon,4,Chemistry,195,Letter Grade,Special Topics
1,13088,Charles Harris,4,Chemistry,195,Letter Grade,Special Topics
2,12038,Armand Alivisatos,4,Chemistry,196,Letter Grade,Special Lab Study
1,12044,John Arnold,4,Chemistry,196,Letter Grade,Special Lab Study
1,12053,Carolyn Bertozzi,4,Chemistry,196,Letter Grade,Special Lab Study
1,12053,Carolyn Bertozzi,,Chemistry,196,Non-Letter Grade,Special Lab Study
1,12059,Carlos Bustamante,4,Chemistry,196,Letter Grade,Special Lab Study
2,12062,Jamie Doudna Cate,4,Chemistry,196,Letter Grade,Special Lab Study
2,12083,Jennifer Doudna,4,Chemistry,196,Letter Grade,Special Lab Study
1,12083,Jennifer Doudna,3.7,Chemistry,196,Letter Grade,Special Lab Study
1,12086,Felix Fischer,4,Chemistry,196,Letter Grade,Special Lab Study
1,12092,Matthew Francis,4,Chemistry,196,Letter Grade,Special Lab Study
1,12092,Matthew Francis,4,Chemistry,196,Letter Grade,Special Lab Study
1,12098,Naomi Ginsberg,4,Chemistry,196,Letter Grade,Special Lab Study
1,12098,Naomi Ginsberg,4,Chemistry,196,Letter Grade,Special Lab Study
1,12119,Judith Klinman,4,Chemistry,196,Letter Grade,Special Lab Study
2,12122,Bryan Krantz,4,Chemistry,196,Letter Grade,Special Lab Study
1,12134,Jeffrey Long,4,Chemistry,196,Letter Grade,Special Lab Study
2,12137,Marcin Majda,4,Chemistry,196,Letter Grade,Special Lab Study
5,12137,Marcin Majda,4,Chemistry,196,Letter Grade,Special Lab Study
1,12137,Marcin Majda,3,Chemistry,196,Letter Grade,Special Lab Study
1,12155,Daniel Neumark,4,Chemistry,196,Letter Grade,Special Lab Study
1,12164,Alexander Pines,4,Chemistry,196,Letter Grade,Special Lab Study
1,12167,Kenneth Raymond,4,Chemistry,196,Letter Grade,Special Lab Study
1,12173,David Savage,4,Chemistry,196,Letter Grade,Special Lab Study
3,12176,Richard Saykally,4,Chemistry,196,Letter Grade,Special Lab Study
2,12197,T Tilley,4,Chemistry,196,Letter Grade,Special Lab Study
1,12209,David Wemmer,4,Chemistry,196,Letter Grade,Special Lab Study
1,12212,K Whaley,4,Chemistry,196,Letter Grade,Special Lab Study
1,12215,Evan Williams,4,Chemistry,196,Letter Grade,Special Lab Study
1,12230,Thomas Maimone,4,Chemistry,196,Letter Grade,Special Lab Study
17,12233,Maryann Robak,4,Chemistry,196,Letter Grade,Special Lab Study
2,12233,Maryann Robak,,Chemistry,196,Non-Letter Grade,Special Lab Study
1,12239,Marcin Majda,,Chemistry,197,Non-Letter Grade,Field Study In Chem
17,12245,Marcin Majda,,Chemistry,198,Non-Letter Grade,Directed Group Stdy
2,12305,Matthew Francis,,Chemistry,199,Non-Letter Grade,Superv Indep Study
1,12311,Phillip Geissler,,Chemistry,199,Non-Letter Grade,Superv Indep Study
4,12350,Marcin Majda,,Chemistry,199,Non-Letter Grade,Superv Indep Study
2,12413,K Whaley,,Chemistry,199,Non-Letter Grade,Superv Indep Study
5,12440,Kenneth Raymond,4,Chemistry,208,Letter Grade,X-Ray Diffraction
6,12440,Kenneth Raymond,4,Chemistry,208,Letter Grade,X-Ray Diffraction
3,12440,Kenneth Raymond,3.7,Chemistry,208,Letter Grade,X-Ray Diffraction
4,12440,Kenneth Raymond,3,Chemistry,208,Letter Grade,X-Ray Diffraction
2,12445,Thomas Maimone,4,Chemistry,214,Letter Grade,Heterocyclic Chem
1,12445,Thomas Maimone,4,Chemistry,214,Letter Grade,Heterocyclic Chem
1,12445,Thomas Maimone,3.7,Chemistry,214,Letter Grade,Heterocyclic Chem
1,12445,Thomas Maimone,3.3,Chemistry,214,Letter Grade,Heterocyclic Chem
1,12445,Thomas Maimone,3,Chemistry,214,Letter Grade,Heterocyclic Chem
1,12445,Thomas Maimone,2.7,Chemistry,214,Letter Grade,Heterocyclic Chem
2,12445,Thomas Maimone,,Chemistry,214,Non-Letter Grade,Heterocyclic Chem
3,12449,William Miller,4,Chemistry,221B,Letter Grade,Quantum Mechanics
2,12449,William Miller,3,Chemistry,221B,Letter Grade,Quantum Mechanics
3,12455,K Whaley,4,Chemistry,223A,Letter Grade,Chemical Kinetics
9,12455,K Whaley,3.7,Chemistry,223A,Letter Grade,Chemical Kinetics
7,12455,K Whaley,3.3,Chemistry,223A,Letter Grade,Chemical Kinetics
1,12455,K Whaley,3,Chemistry,223A,Letter Grade,Chemical Kinetics
5,12458,Michelle Chang,4,Chemistry,C230,Letter Grade,Enzymology
1,12458,Michelle Chang,3,Chemistry,C230,Letter Grade,Enzymology
3,12461,John Arnold,4,Chemistry,C234,Letter Grade,Green Chemistry
4,12461,John Arnold,4,Chemistry,C234,Letter Grade,Green Chemistry
4,12461,John Arnold,3.7,Chemistry,C234,Letter Grade,Green Chemistry
4,12461,John Arnold,3.3,Chemistry,C234,Letter Grade,Green Chemistry
2,12461,John Arnold,3,Chemistry,C234,Letter Grade,Green Chemistry
1,12464,Berend Smit,4,Chemistry,C236,Letter Grade,Energy Solutions
1,12464,Berend Smit,3.7,Chemistry,C236,Letter Grade,Energy Solutions
15,12467,Christopher Chang,4,Chemistry,250B,Letter Grade,Inorg Spectroscopy
1,12467,Christopher Chang,,Chemistry,250B,Non-Letter Grade,Inorg Spectroscopy
11,12473,Peidong Yang,4,Chemistry,253A,Letter Grade,Materials Chem I
4,12473,Peidong Yang,3.7,Chemistry,253A,Letter Grade,Materials Chem I
3,12473,Peidong Yang,3,Chemistry,253A,Letter Grade,Materials Chem I
1,12473,Peidong Yang,,Chemistry,253A,Non-Letter Grade,Materials Chem I
10,12476,Peidong Yang,4,Chemistry,253B,Letter Grade,Materials Chem Ii
4,12476,Peidong Yang,3.7,Chemistry,253B,Letter Grade,Materials Chem Ii
2,12476,Peidong Yang,3,Chemistry,253B,Letter Grade,Materials Chem Ii
3,12482,Christopher Chang,4,Chemistry,254,Letter Grade,Bioinorganic Chem
2,12485,John Hartwig,4,Chemistry,262,Letter Grade,Metals In Org Syn
4,12485,John Hartwig,4,Chemistry,262,Letter Grade,Metals In Org Syn
1,12485,John Hartwig,3.7,Chemistry,262,Letter Grade,Metals In Org Syn
3,12485,John Hartwig,3.3,Chemistry,262,Letter Grade,Metals In Org Syn
3,12485,John Hartwig,3,Chemistry,262,Letter Grade,Metals In Org Syn
3,12488,John Hartwig,4,Chemistry,263A,Letter Grade,Synthetic Design I
2,12488,John Hartwig,3.7,Chemistry,263A,Letter Grade,Synthetic Design I
3,12488,John Hartwig,3.3,Chemistry,263A,Letter Grade,Synthetic Design I
3,12488,John Hartwig,3,Chemistry,263A,Letter Grade,Synthetic Design I
11,12491,Christian Canlas,4,Chemistry,265,Letter Grade,Nmr Theory & Apps
4,12491,Christian Canlas,3.7,Chemistry,265,Letter Grade,Nmr Theory & Apps
3,12491,Christian Canlas,3.3,Chemistry,265,Letter Grade,Nmr Theory & Apps
1,12491,Christian Canlas,2,Chemistry,265,Letter Grade,Nmr Theory & Apps
2,12494,Evan Williams,4,Chemistry,268,Letter Grade,Mass Spectrometry
4,12494,Evan Williams,4,Chemistry,268,Letter Grade,Mass Spectrometry
5,12494,Evan Williams,3.7,Chemistry,268,Letter Grade,Mass Spectrometry
1,12494,Evan Williams,3.3,Chemistry,268,Letter Grade,Mass Spectrometry
1,12494,Evan Williams,3,Chemistry,268,Letter Grade,Mass Spectrometry
1,12494,Evan Williams,0,Chemistry,268,Letter Grade,Mass Spectrometry
11,12497,John Groves,4,Chemistry,270A,Letter Grade,Adv Biophys Chem I
10,12500,John Groves,4,Chemistry,270B,Letter Grade,Adv Biophys Chem Ii
2,12503,Carolyn Bertozzi,4,Chemistry,C271A,Letter Grade,Chemical Biology I
23,12503,Carolyn Bertozzi,4,Chemistry,C271A,Letter Grade,Chemical Biology I
10,12503,Carolyn Bertozzi,3.7,Chemistry,C271A,Letter Grade,Chemical Biology I
12,12503,Carolyn Bertozzi,3.3,Chemistry,C271A,Letter Grade,Chemical Biology I
8,12503,Carolyn Bertozzi,3,Chemistry,C271A,Letter Grade,Chemical Biology I
4,12503,Carolyn Bertozzi,2.7,Chemistry,C271A,Letter Grade,Chemical Biology I
2,12503,Carolyn Bertozzi,2.3,Chemistry,C271A,Letter Grade,Chemical Biology I
1,12503,Carolyn Bertozzi,0,Chemistry,C271A,Letter Grade,Chemical Biology I
7,12503,Carolyn Bertozzi,,Chemistry,C271A,Non-Letter Grade,Chemical Biology I
1,12503,Carolyn Bertozzi,,Chemistry,C271A,Non-Letter Grade,Chemical Biology I
2,12506,Carolyn Bertozzi,4,Chemistry,C271B,Letter Grade,Chemical Biology Ii
24,12506,Carolyn Bertozzi,4,Chemistry,C271B,Letter Grade,Chemical Biology Ii
9,12506,Carolyn Bertozzi,3.7,Chemistry,C271B,Letter Grade,Chemical Biology Ii
12,12506,Carolyn Bertozzi,3.3,Chemistry,C271B,Letter Grade,Chemical Biology Ii
7,12506,Carolyn Bertozzi,3,Chemistry,C271B,Letter Grade,Chemical Biology Ii
4,12506,Carolyn Bertozzi,2.7,Chemistry,C271B,Letter Grade,Chemical Biology Ii
2,12506,Carolyn Bertozzi,2.3,Chemistry,C271B,Letter Grade,Chemical Biology Ii
1,12506,Carolyn Bertozzi,0,Chemistry,C271B,Letter Grade,Chemical Biology Ii
6,12506,Carolyn Bertozzi,,Chemistry,C271B,Non-Letter Grade,Chemical Biology Ii
2,12506,Carolyn Bertozzi,,Chemistry,C271B,Non-Letter Grade,Chemical Biology Ii
2,12509,Carolyn Bertozzi,4,Chemistry,C271C,Letter Grade,Chemical Biol Iii
23,12509,Carolyn Bertozzi,4,Chemistry,C271C,Letter Grade,Chemical Biol Iii
8,12509,Carolyn Bertozzi,3.7,Chemistry,C271C,Letter Grade,Chemical Biol Iii
12,12509,Carolyn Bertozzi,3.3,Chemistry,C271C,Letter Grade,Chemical Biol Iii
8,12509,Carolyn Bertozzi,3,Chemistry,C271C,Letter Grade,Chemical Biol Iii
4,12509,Carolyn Bertozzi,2.7,Chemistry,C271C,Letter Grade,Chemical Biol Iii
2,12509,Carolyn Bertozzi,2.3,Chemistry,C271C,Letter Grade,Chemical Biol Iii
1,12509,Carolyn Bertozzi,0,Chemistry,C271C,Letter Grade,Chemical Biol Iii
5,12509,Carolyn Bertozzi,,Chemistry,C271C,Non-Letter Grade,Chemical Biol Iii
1,12509,Carolyn Bertozzi,,Chemistry,C271C,Non-Letter Grade,Chemical Biol Iii
1,12511,Martin Head-Gordon,,Chemistry,295,Non-Letter Grade,Special Topics
9,12511,Martin Head-Gordon,,Chemistry,295,Non-Letter Grade,Special Topics
1,13085,Charles Harris,,Chemistry,295,Non-Letter Grade,Special Topics
2,13085,Charles Harris,,Chemistry,295,Non-Letter Grade,Special Topics
34,12512,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
10,12515,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
86,12518,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
122,12521,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
76,12524,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
4,12527,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
95,12530,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
90,12533,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
8,12536,Ronald Cohen,,Chemistry,298,Non-Letter Grade,Seminars
12,12539,Robert Bergman,,Chemistry,298,Non-Letter Grade,Seminars
8,12542,Armand Alivisatos,,Chemistry,298,Non-Letter Grade,Seminars
6,12548,John Arnold,,Chemistry,298,Non-Letter Grade,Seminars
3,12554,Robert Bergman,,Chemistry,298,Non-Letter Grade,Seminars
16,12557,Carolyn Bertozzi,,Chemistry,298,Non-Letter Grade,Seminars
3,12560,Kristie Boering,,Chemistry,298,Non-Letter Grade,Seminars
1,12563,Jamie Doudna Cate,,Chemistry,298,Non-Letter Grade,Seminars
3,12569,David Chandler,,Chemistry,298,Non-Letter Grade,Seminars
6,12572,Christopher Chang,,Chemistry,298,Non-Letter Grade,Seminars
7,12575,Michelle Chang,,Chemistry,298,Non-Letter Grade,Seminars
6,12578,Ronald Cohen,,Chemistry,298,Non-Letter Grade,Seminars
3,12584,Jennifer Doudna,,Chemistry,298,Non-Letter Grade,Seminars
7,12587,Felix Fischer,,Chemistry,298,Non-Letter Grade,Seminars
3,12590,Graham Fleming,,Chemistry,298,Non-Letter Grade,Seminars
8,12593,Matthew Francis,,Chemistry,298,Non-Letter Grade,Seminars
4,12599,Phillip Geissler,,Chemistry,298,Non-Letter Grade,Seminars
4,12602,Naomi Ginsberg,,Chemistry,298,Non-Letter Grade,Seminars
9,12605,John Groves,,Chemistry,298,Non-Letter Grade,Seminars
3,12608,Ming Hammond,,Chemistry,298,Non-Letter Grade,Seminars
1,12608,Ming Hammond,,Chemistry,298,Non-Letter Grade,Seminars
4,12611,Charles Harris,,Chemistry,298,Non-Letter Grade,Seminars
11,12614,John Hartwig,,Chemistry,298,Non-Letter Grade,Seminars
11,12617,Martin Head-Gordon,,Chemistry,298,Non-Letter Grade,Seminars
11,12626,Stephen Leone,,Chemistry,298,Non-Letter Grade,Seminars
20,12632,Jeffrey Long,,Chemistry,298,Non-Letter Grade,Seminars
1,12638,Michael Marletta,,Chemistry,298,Non-Letter Grade,Seminars
1,12644,William Miller,,Chemistry,298,Non-Letter Grade,Seminars
13,12650,Daniel Neumark,,Chemistry,298,Non-Letter Grade,Seminars
9,12653,Heino Nitsche,,Chemistry,298,Non-Letter Grade,Seminars
10,12656,Alexander Pines,,Chemistry,298,Non-Letter Grade,Seminars
4,12659,Kenneth Raymond,,Chemistry,298,Non-Letter Grade,Seminars
10,12662,Richmond Sarpong,,Chemistry,298,Non-Letter Grade,Seminars
7,12665,Richard Saykally,,Chemistry,298,Non-Letter Grade,Seminars
2,12671,Berend Smit,,Chemistry,298,Non-Letter Grade,Seminars
5,12674,Gabor Somorjai,,Chemistry,298,Non-Letter Grade,Seminars
3,12677,Angelica Stacy,,Chemistry,298,Non-Letter Grade,Seminars
10,12680,T Tilley,,Chemistry,298,Non-Letter Grade,Seminars
13,12683,Dean Toste,,Chemistry,298,Non-Letter Grade,Seminars
3,12689,David Wemmer,,Chemistry,298,Non-Letter Grade,Seminars
3,12692,K Whaley,,Chemistry,298,Non-Letter Grade,Seminars
6,12695,Evan Williams,,Chemistry,298,Non-Letter Grade,Seminars
1,12698,Ting Xu,,Chemistry,298,Non-Letter Grade,Seminars
5,12701,Peidong Yang,,Chemistry,298,Non-Letter Grade,Seminars
4,12704,Carlos Bustamante,,Chemistry,298,Non-Letter Grade,Seminars
1,12707,Ignacio Tinoco,,Chemistry,298,Non-Letter Grade,Seminars
7,12710,Omar Yaghi,,Chemistry,298,Non-Letter Grade,Seminars
2,12713,Teresa Head-Gordon,,Chemistry,298,Non-Letter Grade,Seminars
4,12716,Thomas Maimone,,Chemistry,298,Non-Letter Grade,Seminars
1,12718,Evan Miller,,Chemistry,298,Non-Letter Grade,Seminars
2,13070,Ke Xu,,Chemistry,298,Non-Letter Grade,Seminars
13,12722,Daniel Neumark,4,Chemistry,299,Letter Grade,Research
9,12725,Armand Alivisatos,4,Chemistry,299,Letter Grade,Research
1,12725,Armand Alivisatos,,Chemistry,299,Non-Letter Grade,Research
7,12731,John Arnold,4,Chemistry,299,Letter Grade,Research
4,12731,John Arnold,,Chemistry,299,Non-Letter Grade,Research
3,12737,Robert Bergman,4,Chemistry,299,Letter Grade,Research
14,12740,Carolyn Bertozzi,4,Chemistry,299,Letter Grade,Research
4,12740,Carolyn Bertozzi,,Chemistry,299,Non-Letter Grade,Research
2,12743,Kristie Boering,4,Chemistry,299,Letter Grade,Research
1,12743,Kristie Boering,,Chemistry,299,Non-Letter Grade,Research
4,12746,Carlos Bustamante,4,Chemistry,299,Letter Grade,Research
3,12749,Jamie Doudna Cate,4,Chemistry,299,Letter Grade,Research
1,12755,David Chandler,4,Chemistry,299,Letter Grade,Research
2,12755,David Chandler,,Chemistry,299,Non-Letter Grade,Research
5,12758,Christopher Chang,4,Chemistry,299,Letter Grade,Research
4,12758,Christopher Chang,,Chemistry,299,Non-Letter Grade,Research
6,12761,Michelle Chang,4,Chemistry,299,Letter Grade,Research
1,12761,Michelle Chang,,Chemistry,299,Non-Letter Grade,Research
5,12764,Ronald Cohen,4,Chemistry,299,Letter Grade,Research
1,12764,Ronald Cohen,,Chemistry,299,Non-Letter Grade,Research
3,12770,Jennifer Doudna,4,Chemistry,299,Letter Grade,Research
3,12773,Felix Fischer,4,Chemistry,299,Letter Grade,Research
5,12773,Felix Fischer,4,Chemistry,299,Letter Grade,Research
2,12773,Felix Fischer,,Chemistry,299,Non-Letter Grade,Research
4,12776,Graham Fleming,4,Chemistry,299,Letter Grade,Research
11,12779,Matthew Francis,4,Chemistry,299,Letter Grade,Research
3,12779,Matthew Francis,,Chemistry,299,Non-Letter Grade,Research
1,12782,Phillip Geissler,4,Chemistry,299,Letter Grade,Research
2,12782,Phillip Geissler,4,Chemistry,299,Letter Grade,Research
1,12782,Phillip Geissler,,Chemistry,299,Non-Letter Grade,Research
1,12785,Naomi Ginsberg,4,Chemistry,299,Letter Grade,Research
3,12785,Naomi Ginsberg,4,Chemistry,299,Letter Grade,Research
8,12788,John Groves,4,Chemistry,299,Letter Grade,Research
2,12788,John Groves,,Chemistry,299,Non-Letter Grade,Research
2,12791,Ming Hammond,4,Chemistry,299,Letter Grade,Research
2,12791,Ming Hammond,3.7,Chemistry,299,Letter Grade,Research
4,12794,Charles Harris,4,Chemistry,299,Letter Grade,Research
2,12797,John Hartwig,4,Chemistry,299,Letter Grade,Research
1,12797,John Hartwig,4,Chemistry,299,Letter Grade,Research
2,12797,John Hartwig,3.7,Chemistry,299,Letter Grade,Research
6,12797,John Hartwig,,Chemistry,299,Non-Letter Grade,Research
9,12800,Martin Head-Gordon,4,Chemistry,299,Letter Grade,Research
4,12800,Martin Head-Gordon,,Chemistry,299,Non-Letter Grade,Research
11,12818,Stephen Leone,4,Chemistry,299,Letter Grade,Research
17,12824,Jeffrey Long,4,Chemistry,299,Letter Grade,Research
4,12824,Jeffrey Long,,Chemistry,299,Non-Letter Grade,Research
1,12830,Michael Marletta,4,Chemistry,299,Letter Grade,Research
1,12836,William Miller,4,Chemistry,299,Letter Grade,Research
12,12842,Daniel Neumark,4,Chemistry,299,Letter Grade,Research
1,12848,Heino Nitsche,4,Chemistry,299,Letter Grade,Research
6,12848,Heino Nitsche,4,Chemistry,299,Letter Grade,Research
1,12848,Heino Nitsche,3.7,Chemistry,299,Letter Grade,Research
2,12848,Heino Nitsche,,Chemistry,299,Non-Letter Grade,Research
10,12854,Alexander Pines,4,Chemistry,299,Letter Grade,Research
3,12857,Kenneth Raymond,4,Chemistry,299,Letter Grade,Research
9,12860,Richmond Sarpong,4,Chemistry,299,Letter Grade,Research
1,12860,Richmond Sarpong,,Chemistry,299,Non-Letter Grade,Research
4,12866,Richard Saykally,4,Chemistry,299,Letter Grade,Research
1,12866,Richard Saykally,3.7,Chemistry,299,Letter Grade,Research
3,12866,Richard Saykally,,Chemistry,299,Non-Letter Grade,Research
2,12872,Berend Smit,4,Chemistry,299,Letter Grade,Research
1,12872,Berend Smit,,Chemistry,299,Non-Letter Grade,Research
5,12875,Gabor Somorjai,4,Chemistry,299,Letter Grade,Research
2,12875,Gabor Somorjai,,Chemistry,299,Non-Letter Grade,Research
2,12878,Angelica Stacy,4,Chemistry,299,Letter Grade,Research
11,12884,T Tilley,4,Chemistry,299,Letter Grade,Research
1,12884,T Tilley,,Chemistry,299,Non-Letter Grade,Research
1,12887,Ignacio Tinoco,4,Chemistry,299,Letter Grade,Research
12,12890,Dean Toste,4,Chemistry,299,Letter Grade,Research
2,12890,Dean Toste,,Chemistry,299,Non-Letter Grade,Research
3,12899,David Wemmer,4,Chemistry,299,Letter Grade,Research
1,12899,David Wemmer,2.7,Chemistry,299,Letter Grade,Research
3,12902,K Whaley,4,Chemistry,299,Letter Grade,Research
1,12902,K Whaley,3.7,Chemistry,299,Letter Grade,Research
7,12905,Evan Williams,4,Chemistry,299,Letter Grade,Research
1,12908,Ting Xu,4,Chemistry,299,Letter Grade,Research
9,12911,Peidong Yang,4,Chemistry,299,Letter Grade,Research
10,12917,Omar Yaghi,4,Chemistry,299,Letter Grade,Research
1,12917,Omar Yaghi,,Chemistry,299,Non-Letter Grade,Research
1,12920,Teresa Head-Gordon,4,Chemistry,299,Letter Grade,Research
1,12920,Teresa Head-Gordon,2.7,Chemistry,299,Letter Grade,Research
1,12920,Teresa Head-Gordon,,Chemistry,299,Non-Letter Grade,Research
1,12923,Thomas Maimone,4,Chemistry,299,Letter Grade,Research
1,12923,Thomas Maimone,4,Chemistry,299,Letter Grade,Research
2,12923,Thomas Maimone,3.7,Chemistry,299,Letter Grade,Research
1,12923,Thomas Maimone,,Chemistry,299,Non-Letter Grade,Research
1,12926,Ke Xu,4,Chemistry,299,Letter Grade,Research
1,12926,Ke Xu,3.7,Chemistry,299,Letter Grade,Research
1,12926,Ke Xu,,Chemistry,299,Non-Letter Grade,Research
1,12928,Evan Miller,4,Chemistry,299,Letter Grade,Research
12,12929,Bryan Krantz; Richard Saykally,4,Chemistry,300,Letter Grade,Prof Prep
2,12929,Bryan Krantz; Richard Saykally,,Chemistry,300,Non-Letter Grade,Prof Prep
3,12932,Michelle Douskey,4,Chemistry,300,Letter Grade,Prof Prep
10,12935,Peter Marsden; Steven Pedersen,4,Chemistry,300,Letter Grade,Prof Prep
1,12935,Peter Marsden; Steven Pedersen,,Chemistry,300,Non-Letter Grade,Prof Prep
5,12938,Richmond Sarpong; Steven Pedersen,4,Chemistry,300,Letter Grade,Prof Prep
3,12938,Richmond Sarpong; Steven Pedersen,,Chemistry,300,Non-Letter Grade,Prof Prep
10,12941,Jamie Doudna Cate; Ronald Cohen,4,Chemistry,300,Letter Grade,Prof Prep
1,12944,John Hartwig,,Chemistry,300,Non-Letter Grade,Prof Prep
1,12947,John Groves,4,Chemistry,300,Letter Grade,Prof Prep
1,12950,Felix Fischer; Maryann Robak,4,Chemistry,300,Letter Grade,Prof Prep
2,12950,Felix Fischer; Maryann Robak,,Chemistry,300,Non-Letter Grade,Prof Prep
1,12953,Robert Bergman,4,Chemistry,300,Letter Grade,Prof Prep
2,12956,Tanja Cuk,4,Chemistry,300,Letter Grade,Prof Prep
1,12956,Tanja Cuk,,Chemistry,300,Non-Letter Grade,Prof Prep
1,12959,David Chandler,,Chemistry,300,Non-Letter Grade,Prof Prep
3,12962,Gabor Somorjai,4,Chemistry,300,Letter Grade,Prof Prep
1,12965,Jamie Doudna Cate; Teresa Head-Gordon,4,Chemistry,300,Letter Grade,Prof Prep
1,12965,Jamie Doudna Cate; Teresa Head-Gordon,,Chemistry,300,Non-Letter Grade,Prof Prep
1,12968,Naomi Ginsberg,4,Chemistry,300,Letter Grade,Prof Prep
1,12971,Ming Hammond,4,Chemistry,300,Letter Grade,Prof Prep
1,12974,Heino Nitsche,4,Chemistry,300,Letter Grade,Prof Prep
1,12977,Jeffrey Long,4,Chemistry,300,Letter Grade,Prof Prep
1,12980,Kristie Boering,,Chemistry,300,Non-Letter Grade,Prof Prep
1,12983,Kenneth Raymond,4,Chemistry,300,Letter Grade,Prof Prep
1,13004,Peidong Yang,,Chemistry,300,Non-Letter Grade,Prof Prep
1,13013,Evan Williams,4,Chemistry,300,Letter Grade,Prof Prep
