Enrollment Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
3,48102,Tyche Hendricks,,Journalism,219,Non-Letter Grade,Mini-Special Topics
11,48108,Ken Light,,Journalism,219,Non-Letter Grade,Mini-Special Topics
6,48126,Robert Gunnison; Susan Rasky,4,Journalism,228,Letter Grade,Political Reporting
1,48126,Robert Gunnison; Susan Rasky,3,Journalism,228,Letter Grade,Political Reporting
1,48129,Marilyn Chase,3.7,Journalism,230,Letter Grade,Business Reporting
1,48129,Marilyn Chase,3.3,Journalism,230,Letter Grade,Business Reporting
3,48132,Nupur Basu,4,Journalism,234,Letter Grade,International Rptg
8,48132,Nupur Basu,4,Journalism,234,Letter Grade,International Rptg
9,48134,Cassandra Herrman; David Tuller; Martha Saavedra; Neil Henry,4,Journalism,234,Letter Grade,International Rptg
2,48137,Robert Gunnison,4,Journalism,237,Letter Grade,Reporting On Japan
1,48137,Robert Gunnison,4,Journalism,237,Letter Grade,Reporting On Japan
1,48137,Robert Gunnison,3.7,Journalism,237,Letter Grade,Reporting On Japan
1,48137,Robert Gunnison,3.3,Journalism,237,Letter Grade,Reporting On Japan
1,48137,Robert Gunnison,3,Journalism,237,Letter Grade,Reporting On Japan
2,48276,Jennifer Kahn,4,Journalism,242,Letter Grade,Profiles
8,48276,Jennifer Kahn,3.7,Journalism,242,Letter Grade,Profiles
2,48135,Deirdre English,4,Journalism,243,Letter Grade,Long-Form Writing
2,48135,Deirdre English,4,Journalism,243,Letter Grade,Long-Form Writing
2,48135,Deirdre English,3.7,Journalism,243,Letter Grade,Long-Form Writing
4,48138,Edwin Dobb,4,Journalism,243,Letter Grade,Long-Form Writing
4,48138,Edwin Dobb,4,Journalism,243,Letter Grade,Long-Form Writing
1,48138,Edwin Dobb,3.7,Journalism,243,Letter Grade,Long-Form Writing
8,48140,Adam Hochschild,4,Journalism,243,Letter Grade,Long-Form Writing
4,48141,James Wheaton,4,Journalism,255,Letter Grade,Law And Ethics
8,48141,James Wheaton,4,Journalism,255,Letter Grade,Law And Ethics
1,48141,James Wheaton,3.7,Journalism,255,Letter Grade,Law And Ethics
5,48141,James Wheaton,3,Journalism,255,Letter Grade,Law And Ethics
1,48141,James Wheaton,2,Journalism,255,Letter Grade,Law And Ethics
1,48141,James Wheaton,1.7,Journalism,255,Letter Grade,Law And Ethics
7,48144,Lowell Bergman; Robert Gunnison,4,Journalism,260,Letter Grade,Inv Rptg - Tv/Print
4,48147,James Manilla,4,Journalism,275,Letter Grade,Radio News Repting
5,48147,James Manilla,4,Journalism,275,Letter Grade,Radio News Repting
1,48150,James Manilla,4,Journalism,275,Letter Grade,Radio News Repting
6,48150,James Manilla,4,Journalism,275,Letter Grade,Radio News Repting
19,48153,Joan Bieder; Linda Schacht; Robert Calo,4,Journalism,283,Letter Grade,Reporting For T.V.
3,48153,Joan Bieder; Linda Schacht; Robert Calo,3.7,Journalism,283,Letter Grade,Reporting For T.V.
1,48153,Joan Bieder; Linda Schacht; Robert Calo,3.3,Journalism,283,Letter Grade,Reporting For T.V.
10,48156,Jon Else,4,Journalism,284,Letter Grade,Documentary Prod
3,48159,Robert Calo,4,Journalism,285,Letter Grade,Longform Television
16,48162,Jon Else,4,Journalism,286,Letter Grade,History Of Doc
1,48168,Neil Henry,4,Journalism,288,Letter Grade,Digital Tv
2,48168,Neil Henry,4,Journalism,288,Letter Grade,Digital Tv
1,48168,Neil Henry,3.7,Journalism,288,Letter Grade,Digital Tv
1,48168,Neil Henry,3,Journalism,288,Letter Grade,Digital Tv
2,48174,Robert Calo,4,Journalism,294,Letter Grade,Mp Seminar
6,48177,Lydia Chavez,4,Journalism,294,Letter Grade,Mp Seminar
9,48186,Jon Else,4,Journalism,294,Letter Grade,Mp Seminar
3,48189,Cynthia Sokol,4,Journalism,294,Letter Grade,Mp Seminar
1,48189,Cynthia Sokol,,Journalism,294,Non-Letter Grade,Mp Seminar
1,48192,Paul Grabowicz,4,Journalism,294,Letter Grade,Mp Seminar
5,48192,Paul Grabowicz,4,Journalism,294,Letter Grade,Mp Seminar
5,48198,Neil Henry,4,Journalism,294,Letter Grade,Mp Seminar
2,48201,Ken Light,4,Journalism,294,Letter Grade,Mp Seminar
2,48204,Edwin Dobb,4,Journalism,294,Letter Grade,Mp Seminar
3,48204,Edwin Dobb,4,Journalism,294,Letter Grade,Mp Seminar
1,48204,Edwin Dobb,3.7,Journalism,294,Letter Grade,Mp Seminar
5,48207,Susan Rasky,4,Journalism,294,Letter Grade,Mp Seminar
1,48209,Jennifer Kahn,4,Journalism,294,Letter Grade,Mp Seminar
3,48209,Jennifer Kahn,4,Journalism,294,Letter Grade,Mp Seminar
2,48209,Jennifer Kahn,3.7,Journalism,294,Letter Grade,Mp Seminar
1,48210,Qiang Xiao,4,Journalism,294,Letter Grade,Mp Seminar
1,48213,Lowell Bergman,4,Journalism,294,Letter Grade,Mp Seminar
1,48213,Lowell Bergman,,Journalism,294,Non-Letter Grade,Mp Seminar
4,48216,Robert Gunnison,,Journalism,297,Non-Letter Grade,Field Study
4,48219,Richard Hernandez; Samuel Williams,4,Journalism,298,Letter Grade,Group Study
8,48219,Richard Hernandez; Samuel Williams,4,Journalism,298,Letter Grade,Group Study
3,48219,Richard Hernandez; Samuel Williams,3.7,Journalism,298,Letter Grade,Group Study
1,48219,Richard Hernandez; Samuel Williams,3,Journalism,298,Letter Grade,Group Study
2,48219,Richard Hernandez; Samuel Williams,,Journalism,298,Non-Letter Grade,Group Study
3,48222,Jeremy Rue; William Drummond,4,Journalism,298,Letter Grade,Group Study
7,48222,Jeremy Rue; William Drummond,4,Journalism,298,Letter Grade,Group Study
2,48225,Robert Gunnison,4,Journalism,298,Letter Grade,Group Study
3,48225,Robert Gunnison,4,Journalism,298,Letter Grade,Group Study
3,48225,Robert Gunnison,3.7,Journalism,298,Letter Grade,Group Study
1,48225,Robert Gunnison,3.3,Journalism,298,Letter Grade,Group Study
1,48225,Robert Gunnison,,Journalism,298,Non-Letter Grade,Group Study
2,48231,Lydia Chavez,4,Journalism,298,Letter Grade,Group Study
1,48231,Lydia Chavez,,Journalism,298,Non-Letter Grade,Group Study
6,48234,Richard Hernandez; Samuel Williams,4,Journalism,298,Letter Grade,Group Study
4,48234,Richard Hernandez; Samuel Williams,4,Journalism,298,Letter Grade,Group Study
3,48234,Richard Hernandez; Samuel Williams,3.7,Journalism,298,Letter Grade,Group Study
2,48234,Richard Hernandez; Samuel Williams,2.7,Journalism,298,Letter Grade,Group Study
1,48234,Richard Hernandez; Samuel Williams,,Journalism,298,Non-Letter Grade,Group Study
10,48236,Joan Bieder,4,Journalism,298,Letter Grade,Group Study
1,48236,Joan Bieder,3.7,Journalism,298,Letter Grade,Group Study
8,48237,Alan Mutter,4,Journalism,298,Letter Grade,Group Study
1,48237,Alan Mutter,2,Journalism,298,Letter Grade,Group Study
1,48246,Robert Gunnison,,Journalism,299,Non-Letter Grade,Individual Study
1,48261,Lydia Chavez,4,Journalism,299,Letter Grade,Individual Study
66,48273,Robert Gunnison,,Journalism,601,Non-Letter Grade,Master'S Study
1,84803,Francis Smith,4,Khmer,1B,Letter Grade,Intro Khmer
1,84803,Francis Smith,3.3,Khmer,1B,Letter Grade,Intro Khmer
1,84803,Francis Smith,2.3,Khmer,1B,Letter Grade,Intro Khmer
1,84803,Francis Smith,2,Khmer,1B,Letter Grade,Intro Khmer
3,84806,Francis Smith,4,Khmer,100B,Letter Grade,Intermed Khmer
1,84806,Francis Smith,4,Khmer,100B,Letter Grade,Intermed Khmer
1,84806,Francis Smith,3.7,Khmer,100B,Letter Grade,Intermed Khmer
2,84806,Francis Smith,3.3,Khmer,100B,Letter Grade,Intermed Khmer
2,84806,Francis Smith,3,Khmer,100B,Letter Grade,Intermed Khmer
1,84809,Francis Smith,4,Khmer,101B,Letter Grade,Advanced Khmer
1,84809,Francis Smith,3.3,Khmer,101B,Letter Grade,Advanced Khmer
1,84809,Francis Smith,3,Khmer,101B,Letter Grade,Advanced Khmer
1,21903,Iksoo Kwon; Junghee Park,4,Korean,1B,Letter Grade,Elementary Korean
5,21903,Iksoo Kwon; Junghee Park,4,Korean,1B,Letter Grade,Elementary Korean
2,21903,Iksoo Kwon; Junghee Park,3.7,Korean,1B,Letter Grade,Elementary Korean
5,21903,Iksoo Kwon; Junghee Park,,Korean,1B,Non-Letter Grade,Elementary Korean
1,21906,Iksoo Kwon; Junghee Park,4,Korean,1B,Letter Grade,Elementary Korean
6,21906,Iksoo Kwon; Junghee Park,4,Korean,1B,Letter Grade,Elementary Korean
3,21906,Iksoo Kwon; Junghee Park,3.7,Korean,1B,Letter Grade,Elementary Korean
1,21906,Iksoo Kwon; Junghee Park,3.3,Korean,1B,Letter Grade,Elementary Korean
2,21906,Iksoo Kwon; Junghee Park,,Korean,1B,Non-Letter Grade,Elementary Korean
1,21909,Iksoo Kwon; Junghee Park,4,Korean,1B,Letter Grade,Elementary Korean
7,21909,Iksoo Kwon; Junghee Park,4,Korean,1B,Letter Grade,Elementary Korean
1,21909,Iksoo Kwon; Junghee Park,3.7,Korean,1B,Letter Grade,Elementary Korean
1,21909,Iksoo Kwon; Junghee Park,3.3,Korean,1B,Letter Grade,Elementary Korean
4,21909,Iksoo Kwon; Junghee Park,,Korean,1B,Non-Letter Grade,Elementary Korean
1,21912,Minsook Kim; Soojin Lee,4,Korean,1BX,Letter Grade,Elem Korean Heritag
13,21912,Minsook Kim; Soojin Lee,4,Korean,1BX,Letter Grade,Elem Korean Heritag
1,21912,Minsook Kim; Soojin Lee,3.7,Korean,1BX,Letter Grade,Elem Korean Heritag
1,21915,Minsook Kim; Soojin Lee,4,Korean,1BX,Letter Grade,Elem Korean Heritag
8,21915,Minsook Kim; Soojin Lee,4,Korean,1BX,Letter Grade,Elem Korean Heritag
1,21915,Minsook Kim; Soojin Lee,,Korean,1BX,Non-Letter Grade,Elem Korean Heritag
3,21918,Minsook Kim; Soojin Lee,4,Korean,1BX,Letter Grade,Elem Korean Heritag
9,21918,Minsook Kim; Soojin Lee,4,Korean,1BX,Letter Grade,Elem Korean Heritag
2,21918,Minsook Kim; Soojin Lee,3.7,Korean,1BX,Letter Grade,Elem Korean Heritag
1,21918,Minsook Kim; Soojin Lee,3.3,Korean,1BX,Letter Grade,Elem Korean Heritag
1,21918,Minsook Kim; Soojin Lee,2.7,Korean,1BX,Letter Grade,Elem Korean Heritag
3,21921,Jiwon Shin,4,Korean,7B,Letter Grade,Modern Korean Lit
13,21921,Jiwon Shin,4,Korean,7B,Letter Grade,Modern Korean Lit
15,21921,Jiwon Shin,3.7,Korean,7B,Letter Grade,Modern Korean Lit
5,21921,Jiwon Shin,3.3,Korean,7B,Letter Grade,Modern Korean Lit
2,21921,Jiwon Shin,3,Korean,7B,Letter Grade,Modern Korean Lit
4,21921,Jiwon Shin,,Korean,7B,Non-Letter Grade,Modern Korean Lit
3,21933,Meehyei Lee; Seung-Eun Chang,4,Korean,10B,Letter Grade,Intermediate Korean
10,21933,Meehyei Lee; Seung-Eun Chang,4,Korean,10B,Letter Grade,Intermediate Korean
1,21933,Meehyei Lee; Seung-Eun Chang,3.7,Korean,10B,Letter Grade,Intermediate Korean
1,21933,Meehyei Lee; Seung-Eun Chang,3.3,Korean,10B,Letter Grade,Intermediate Korean
1,21933,Meehyei Lee; Seung-Eun Chang,,Korean,10B,Non-Letter Grade,Intermediate Korean
2,21936,Meehyei Lee; Seung-Eun Chang,4,Korean,10B,Letter Grade,Intermediate Korean
9,21936,Meehyei Lee; Seung-Eun Chang,4,Korean,10B,Letter Grade,Intermediate Korean
2,21936,Meehyei Lee; Seung-Eun Chang,3.7,Korean,10B,Letter Grade,Intermediate Korean
1,21936,Meehyei Lee; Seung-Eun Chang,3.3,Korean,10B,Letter Grade,Intermediate Korean
2,21936,Meehyei Lee; Seung-Eun Chang,,Korean,10B,Non-Letter Grade,Intermediate Korean
2,21942,Junghee Park; Kijoo Ko; Seung-Eun Chang,4,Korean,10BX,Letter Grade,Int Korean Heritag
14,21942,Junghee Park; Kijoo Ko; Seung-Eun Chang,4,Korean,10BX,Letter Grade,Int Korean Heritag
1,21942,Junghee Park; Kijoo Ko; Seung-Eun Chang,3.7,Korean,10BX,Letter Grade,Int Korean Heritag
1,21942,Junghee Park; Kijoo Ko; Seung-Eun Chang,,Korean,10BX,Non-Letter Grade,Int Korean Heritag
4,21945,Junghee Park; Kijoo Ko; Seung-Eun Chang,4,Korean,10BX,Letter Grade,Int Korean Heritag
11,21945,Junghee Park; Kijoo Ko; Seung-Eun Chang,4,Korean,10BX,Letter Grade,Int Korean Heritag
2,21945,Junghee Park; Kijoo Ko; Seung-Eun Chang,3.7,Korean,10BX,Letter Grade,Int Korean Heritag
4,21954,Meehyei Lee,4,Korean,100B,Letter Grade,Advanced Korean
17,21954,Meehyei Lee,4,Korean,100B,Letter Grade,Advanced Korean
2,21954,Meehyei Lee,3.7,Korean,100B,Letter Grade,Advanced Korean
1,21954,Meehyei Lee,3.3,Korean,100B,Letter Grade,Advanced Korean
3,21957,Meehyei Lee,4,Korean,100B,Letter Grade,Advanced Korean
16,21957,Meehyei Lee,4,Korean,100B,Letter Grade,Advanced Korean
2,21957,Meehyei Lee,3.7,Korean,100B,Letter Grade,Advanced Korean
1,21957,Meehyei Lee,3,Korean,100B,Letter Grade,Advanced Korean
1,21957,Meehyei Lee,,Korean,100B,Non-Letter Grade,Advanced Korean
1,21960,Kijoo Ko,4,Korean,102,Letter Grade,4th Yr Read--Soc/Hi
19,21960,Kijoo Ko,4,Korean,102,Letter Grade,4th Yr Read--Soc/Hi
4,21960,Kijoo Ko,3.7,Korean,102,Letter Grade,4th Yr Read--Soc/Hi
1,21960,Kijoo Ko,3.3,Korean,102,Letter Grade,4th Yr Read--Soc/Hi
2,21963,Soojin Lee,4,Korean,112,Letter Grade,Fifth-Year Korean B
22,21963,Soojin Lee,4,Korean,112,Letter Grade,Fifth-Year Korean B
1,21963,Soojin Lee,3,Korean,112,Letter Grade,Fifth-Year Korean B
1,21975,Jiwon Shin,4,Korean,180,Letter Grade,Critical Approaches
6,21975,Jiwon Shin,4,Korean,180,Letter Grade,Critical Approaches
4,21975,Jiwon Shin,3.7,Korean,180,Letter Grade,Critical Approaches
1,21975,Jiwon Shin,0.7,Korean,180,Letter Grade,Critical Approaches
1,21990,Jiwon Shin,4,Korean,298,Letter Grade,Direct Study Grad
1,21990,Jiwon Shin,,Korean,298,Non-Letter Grade,Direct Study Grad
5,34903,Doris Alfonso,4,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
6,34903,Doris Alfonso,4,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
6,34903,Doris Alfonso,3.7,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
6,34903,Doris Alfonso,3.3,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
7,34903,Doris Alfonso,3,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
5,34903,Doris Alfonso,2.7,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
1,34903,Doris Alfonso,2.3,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
1,34903,Doris Alfonso,2,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
3,34903,Doris Alfonso,1.7,LGBT Studies,20AC,Letter Grade,Alternatv Sex Ident
33,34903,Doris Alfonso,,LGBT Studies,20AC,Non-Letter Grade,Alternatv Sex Ident
1,34903,Doris Alfonso,,LGBT Studies,20AC,Non-Letter Grade,Alternatv Sex Ident
15,34921,Jacqueline Asher,4,LGBT Studies,100,Letter Grade,Special Topics
2,34921,Jacqueline Asher,3.7,LGBT Studies,100,Letter Grade,Special Topics
2,34921,Jacqueline Asher,3.3,LGBT Studies,100,Letter Grade,Special Topics
2,34921,Jacqueline Asher,3,LGBT Studies,100,Letter Grade,Special Topics
1,34921,Jacqueline Asher,2.3,LGBT Studies,100,Letter Grade,Special Topics
2,34921,Jacqueline Asher,,LGBT Studies,100,Non-Letter Grade,Special Topics
1,34921,Jacqueline Asher,,LGBT Studies,100,Non-Letter Grade,Special Topics
16,34924,Jacqueline Asher,4,LGBT Studies,100,Letter Grade,Special Topics
3,34924,Jacqueline Asher,3.7,LGBT Studies,100,Letter Grade,Special Topics
1,34924,Jacqueline Asher,3.3,LGBT Studies,100,Letter Grade,Special Topics
1,34924,Jacqueline Asher,0,LGBT Studies,100,Letter Grade,Special Topics
13,34927,Jacqueline Asher,4,LGBT Studies,C146,Letter Grade,Cul Rep Sexualities
2,34927,Jacqueline Asher,3.7,LGBT Studies,C146,Letter Grade,Cul Rep Sexualities
2,34927,Jacqueline Asher,3.3,LGBT Studies,C146,Letter Grade,Cul Rep Sexualities
1,34927,Jacqueline Asher,2.7,LGBT Studies,C146,Letter Grade,Cul Rep Sexualities
2,34927,Jacqueline Asher,,LGBT Studies,C146,Non-Letter Grade,Cul Rep Sexualities
10,34933,Doris Alfonso,4,LGBT Studies,C146A,Letter Grade,Rep Sexuality/Lit
2,34933,Doris Alfonso,3.7,LGBT Studies,C146A,Letter Grade,Rep Sexuality/Lit
2,34933,Doris Alfonso,3.3,LGBT Studies,C146A,Letter Grade,Rep Sexuality/Lit
3,34933,Doris Alfonso,,LGBT Studies,C146A,Non-Letter Grade,Rep Sexuality/Lit
1,48503,Linda Jewell,4,Landscape Arch & Env Plan,102,Letter Grade,Case Studies
4,48503,Linda Jewell,4,Landscape Arch & Env Plan,102,Letter Grade,Case Studies
4,48503,Linda Jewell,3.7,Landscape Arch & Env Plan,102,Letter Grade,Case Studies
5,48503,Linda Jewell,3.3,Landscape Arch & Env Plan,102,Letter Grade,Case Studies
5,48509,Carl Kullmann,4,Landscape Arch & Env Plan,102,Letter Grade,Case Studies
10,48509,Carl Kullmann,4,Landscape Arch & Env Plan,102,Letter Grade,Case Studies
2,48509,Carl Kullmann,3.3,Landscape Arch & Env Plan,102,Letter Grade,Case Studies
4,48515,Judith Stilgenbauer,4,Landscape Arch & Env Plan,112,Letter Grade,Landscape Plants
15,48515,Judith Stilgenbauer,4,Landscape Arch & Env Plan,112,Letter Grade,Landscape Plants
5,48515,Judith Stilgenbauer,3.7,Landscape Arch & Env Plan,112,Letter Grade,Landscape Plants
2,48515,Judith Stilgenbauer,3.3,Landscape Arch & Env Plan,112,Letter Grade,Landscape Plants
2,48515,Judith Stilgenbauer,2.7,Landscape Arch & Env Plan,112,Letter Grade,Landscape Plants
1,48515,Judith Stilgenbauer,1,Landscape Arch & Env Plan,112,Letter Grade,Landscape Plants
6,48521,Michael Lamb,4,Landscape Arch & Env Plan,120,Letter Grade,Topo Form & Design
13,48521,Michael Lamb,4,Landscape Arch & Env Plan,120,Letter Grade,Topo Form & Design
4,48521,Michael Lamb,3.7,Landscape Arch & Env Plan,120,Letter Grade,Topo Form & Design
1,48521,Michael Lamb,3,Landscape Arch & Env Plan,120,Letter Grade,Topo Form & Design
1,48521,Michael Lamb,2,Landscape Arch & Env Plan,120,Letter Grade,Topo Form & Design
1,48524,Bruce Jett,4,Landscape Arch & Env Plan,121,Letter Grade,Dn Detail Landconst
12,48524,Bruce Jett,4,Landscape Arch & Env Plan,121,Letter Grade,Dn Detail Landconst
8,48524,Bruce Jett,3.7,Landscape Arch & Env Plan,121,Letter Grade,Dn Detail Landconst
5,48524,Bruce Jett,3.3,Landscape Arch & Env Plan,121,Letter Grade,Dn Detail Landconst
4,48524,Bruce Jett,3,Landscape Arch & Env Plan,121,Letter Grade,Dn Detail Landconst
1,48524,Bruce Jett,2.7,Landscape Arch & Env Plan,121,Letter Grade,Dn Detail Landconst
1,48524,Bruce Jett,2.3,Landscape Arch & Env Plan,121,Letter Grade,Dn Detail Landconst
31,48533,Kimberlee Stryker,4,Landscape Arch & Env Plan,130,Letter Grade,Sustain Landscapes
15,48533,Kimberlee Stryker,3.7,Landscape Arch & Env Plan,130,Letter Grade,Sustain Landscapes
3,48533,Kimberlee Stryker,3.3,Landscape Arch & Env Plan,130,Letter Grade,Sustain Landscapes
1,48533,Kimberlee Stryker,3,Landscape Arch & Env Plan,130,Letter Grade,Sustain Landscapes
1,48533,Kimberlee Stryker,2,Landscape Arch & Env Plan,130,Letter Grade,Sustain Landscapes
11,48536,John Radke,4,Landscape Arch & Env Plan,132,Letter Grade,Cmptr App Env Desgn
13,48536,John Radke,4,Landscape Arch & Env Plan,132,Letter Grade,Cmptr App Env Desgn
5,48536,John Radke,3.7,Landscape Arch & Env Plan,132,Letter Grade,Cmptr App Env Desgn
1,48536,John Radke,3.3,Landscape Arch & Env Plan,132,Letter Grade,Cmptr App Env Desgn
15,48545,Charles Sullivan,4,Landscape Arch & Env Plan,136,Letter Grade,Adv Land Deline
4,48545,Charles Sullivan,4,Landscape Arch & Env Plan,136,Letter Grade,Adv Land Deline
5,48545,Charles Sullivan,3.7,Landscape Arch & Env Plan,136,Letter Grade,Adv Land Deline
2,48545,Charles Sullivan,3.3,Landscape Arch & Env Plan,136,Letter Grade,Adv Land Deline
3,48545,Charles Sullivan,3,Landscape Arch & Env Plan,136,Letter Grade,Adv Land Deline
1,48545,Charles Sullivan,,Landscape Arch & Env Plan,136,Non-Letter Grade,Adv Land Deline
1,48554,Walter Hood,4,Landscape Arch & Env Plan,141AC,Letter Grade,Am Land: Multi Diff
13,48554,Walter Hood,4,Landscape Arch & Env Plan,141AC,Letter Grade,Am Land: Multi Diff
4,48554,Walter Hood,3.7,Landscape Arch & Env Plan,141AC,Letter Grade,Am Land: Multi Diff
2,48554,Walter Hood,3.3,Landscape Arch & Env Plan,141AC,Letter Grade,Am Land: Multi Diff
1,48554,Walter Hood,3,Landscape Arch & Env Plan,141AC,Letter Grade,Am Land: Multi Diff
1,48554,Walter Hood,2.7,Landscape Arch & Env Plan,141AC,Letter Grade,Am Land: Multi Diff
2,48554,Walter Hood,0,Landscape Arch & Env Plan,141AC,Letter Grade,Am Land: Multi Diff
12,48554,Walter Hood,,Landscape Arch & Env Plan,141AC,Non-Letter Grade,Am Land: Multi Diff
2,48557,Aditya Advani,4,Landscape Arch & Env Plan,160,Letter Grade,Practice Seminar
7,48557,Aditya Advani,4,Landscape Arch & Env Plan,160,Letter Grade,Practice Seminar
3,48557,Aditya Advani,3.3,Landscape Arch & Env Plan,160,Letter Grade,Practice Seminar
1,48557,Aditya Advani,3,Landscape Arch & Env Plan,160,Letter Grade,Practice Seminar
3,48557,Aditya Advani,,Landscape Arch & Env Plan,160,Non-Letter Grade,Practice Seminar
1,48560,Louise Mozingo,4,Landscape Arch & Env Plan,C171,Letter Grade,Amer Dsgn Land 1850
10,48560,Louise Mozingo,4,Landscape Arch & Env Plan,C171,Letter Grade,Amer Dsgn Land 1850
5,48560,Louise Mozingo,3.7,Landscape Arch & Env Plan,C171,Letter Grade,Amer Dsgn Land 1850
4,48560,Louise Mozingo,3.3,Landscape Arch & Env Plan,C171,Letter Grade,Amer Dsgn Land 1850
2,48560,Louise Mozingo,3,Landscape Arch & Env Plan,C171,Letter Grade,Amer Dsgn Land 1850
2,48560,Louise Mozingo,2.7,Landscape Arch & Env Plan,C171,Letter Grade,Amer Dsgn Land 1850
2,48560,Louise Mozingo,2.3,Landscape Arch & Env Plan,C171,Letter Grade,Amer Dsgn Land 1850
1,48560,Louise Mozingo,0,Landscape Arch & Env Plan,C171,Letter Grade,Amer Dsgn Land 1850
2,48560,Louise Mozingo,,Landscape Arch & Env Plan,C171,Non-Letter Grade,Amer Dsgn Land 1850
9,48562,Joe Mcbride,,Landscape Arch & Env Plan,198,Non-Letter Grade,Directed Group Stdy
6,48562,Joe Mcbride,,Landscape Arch & Env Plan,198,Non-Letter Grade,Directed Group Stdy
1,48716,Charles Sullivan,,Landscape Arch & Env Plan,199,Non-Letter Grade,Superv Indep Study
3,48563,Marcel Wilson,4,Landscape Arch & Env Plan,202,Letter Grade,Des Landscape Sites
4,48563,Marcel Wilson,4,Landscape Arch & Env Plan,202,Letter Grade,Des Landscape Sites
6,48563,Marcel Wilson,3.7,Landscape Arch & Env Plan,202,Letter Grade,Des Landscape Sites
1,48563,Marcel Wilson,3,Landscape Arch & Env Plan,202,Letter Grade,Des Landscape Sites
5,48569,Walter Hood,3.3,Landscape Arch & Env Plan,204,Letter Grade,Adv Project Design
9,48569,Walter Hood,3,Landscape Arch & Env Plan,204,Letter Grade,Adv Project Design
1,48569,Walter Hood,,Landscape Arch & Env Plan,204,Non-Letter Grade,Adv Project Design
2,48575,Randolph Hester,4,Landscape Arch & Env Plan,205,Letter Grade,Envtl Plng Studio
3,48575,Randolph Hester,4,Landscape Arch & Env Plan,205,Letter Grade,Envtl Plng Studio
2,48575,Randolph Hester,3.3,Landscape Arch & Env Plan,205,Letter Grade,Envtl Plng Studio
1,48581,Louise Mozingo,4,Landscape Arch & Env Plan,206,Letter Grade,Finl Proj Prep Std
7,48581,Louise Mozingo,4,Landscape Arch & Env Plan,206,Letter Grade,Finl Proj Prep Std
1,48581,Louise Mozingo,3.7,Landscape Arch & Env Plan,206,Letter Grade,Finl Proj Prep Std
2,48584,Jeffrey Haltiner,4,Landscape Arch & Env Plan,222,Letter Grade,Hydrology Planners
8,48584,Jeffrey Haltiner,4,Landscape Arch & Env Plan,222,Letter Grade,Hydrology Planners
3,48584,Jeffrey Haltiner,3.7,Landscape Arch & Env Plan,222,Letter Grade,Hydrology Planners
2,48584,Jeffrey Haltiner,,Landscape Arch & Env Plan,222,Non-Letter Grade,Hydrology Planners
15,48590,Joe Mcbride,,Landscape Arch & Env Plan,223,Non-Letter Grade,Intr Cal Landscapes
6,48593,Joe Mcbride,4,Landscape Arch & Env Plan,225,Letter Grade,Urban Forestry
10,48593,Joe Mcbride,4,Landscape Arch & Env Plan,225,Letter Grade,Urban Forestry
1,48593,Joe Mcbride,3.3,Landscape Arch & Env Plan,225,Letter Grade,Urban Forestry
3,48599,Yes Duffy,4,Landscape Arch & Env Plan,226,Letter Grade,Land Design Const
3,48599,Yes Duffy,4,Landscape Arch & Env Plan,226,Letter Grade,Land Design Const
1,48599,Yes Duffy,3.7,Landscape Arch & Env Plan,226,Letter Grade,Land Design Const
4,48599,Yes Duffy,3.3,Landscape Arch & Env Plan,226,Letter Grade,Land Design Const
2,48599,Yes Duffy,3,Landscape Arch & Env Plan,226,Letter Grade,Land Design Const
1,48599,Yes Duffy,,Landscape Arch & Env Plan,226,Non-Letter Grade,Land Design Const
1,48599,Yes Duffy,,Landscape Arch & Env Plan,226,Non-Letter Grade,Land Design Const
2,48602,Randolph Hester,4,Landscape Arch & Env Plan,232,Letter Grade,Lands Sacred Place
3,48602,Randolph Hester,4,Landscape Arch & Env Plan,232,Letter Grade,Lands Sacred Place
2,48602,Randolph Hester,3.7,Landscape Arch & Env Plan,232,Letter Grade,Lands Sacred Place
1,48602,Randolph Hester,3.3,Landscape Arch & Env Plan,232,Letter Grade,Lands Sacred Place
1,48602,Randolph Hester,3,Landscape Arch & Env Plan,232,Letter Grade,Lands Sacred Place
12,48604,Michael Southworth,4,Landscape Arch & Env Plan,C250,Letter Grade,Theors Urban Form
17,48605,Michael Southworth,4,Landscape Arch & Env Plan,251,Letter Grade,Theories Of Laep
2,48608,Ilaria Salvadori,4,Landscape Arch & Env Plan,252A,Letter Grade,Thesis Prof Proj-A
2,48608,Ilaria Salvadori,4,Landscape Arch & Env Plan,252A,Letter Grade,Thesis Prof Proj-A
3,48608,Ilaria Salvadori,3.7,Landscape Arch & Env Plan,252A,Letter Grade,Thesis Prof Proj-A
3,48608,Ilaria Salvadori,3.3,Landscape Arch & Env Plan,252A,Letter Grade,Thesis Prof Proj-A
